StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1s,xAB1l,xA2,xB2,xAB2s,xAB2l,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-10 15:22:21,2017-10-10 15:26:26,0,71.223.27.226,100,245,1,2017-10-10 15:26:26,R_31QIMCQ0Wtf2KRq,,,,,33.415100097656,-111.54959869385,anonymous,EN,,,,,,3,,,"It should be simple for a human to overtake it quick incase there's an issue, but people might hit them on accident and cause issues.",2,1,1,2,1,1,1,2,2,2,,3,2,5,1,3,25,1,2,6,5
2017-10-10 15:22:11,2017-10-10 15:26:32,0,108.54.150.18,100,260,1,2017-10-10 15:26:32,R_2V47s08aU2aDBAl,,,,,40.623397827148,-74.028800964355,anonymous,EN,,5,,,,,,,I think it's good that customers have the option to view these risks. I think it's good that the CEO is concerned about helping as many people as possible.,2,1,1,1,1,2,2,2,1,2,,1,3,4,2,4,27,3,1,6,1
2017-10-10 15:22:36,2017-10-10 15:26:38,0,65.191.251.81,100,242,1,2017-10-10 15:26:38,R_2f2wBJ0qsCs5TCJ,,,,,35.193603515625,-79.461303710938,anonymous,EN,4,,,,,,,,"If people want to see the results, they should be able to do so. It is not up to the authorities, or anyone else, to tell them whether or not they can have information on their own health.",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,55,6,1,3,7
2017-10-10 15:23:58,2017-10-10 15:26:39,0,107.218.152.167,100,160,1,2017-10-10 15:26:39,R_2ttkCi1NTUAE88w,,,,,37.32389831543,-121.91439819336,anonymous,EN,,,4,,,,,,"He's making sure it works. He has two different samples to compare. I see nothing wrong with this ",2,1,1,1,1,1,1,1,2,2,,2,1,5,1,3,29,4,3,4,5
2017-10-10 15:23:49,2017-10-10 15:26:42,0,172.98.98.238,100,173,1,2017-10-10 15:26:43,R_23ZGJJ8xxH4Qzat,,,,,33.302597045898,-83.969100952148,anonymous,EN,,,,1,,,,,they should all be priviledged to that information if it could save any sort of defect.,2,1,1,2,1,1,1,1,2,2,,1,5,4,2,3,48,2,2,8,6
2017-10-10 15:22:59,2017-10-10 15:26:42,0,204.237.226.1,100,223,1,2017-10-10 15:26:43,R_WiIAPv8cw5kGivT,,,,,37.514205932617,-75.877998352051,anonymous,EN,,,,,5,,,,"It would be a good thing for a self-driving car to have. It could make these cars safer. ",2,1,1,2,2,1,2,1,2,2,,5,4,3,2,1,31,4,1,12,6
2017-10-10 15:23:35,2017-10-10 15:26:42,0,198.14.247.77,100,187,1,2017-10-10 15:26:42,R_32Pbt16xM9ceZGA,,,,,37.920700073242,-84.417701721191,anonymous,EN,,,,,,,2,,"I believe that this should be settled in market research before the car goes public. If someone is convinced their car switches with a lever, and accidentally puts their feet on a pedal, it could cause an accident. This is not something the consumer should have to worry about.",2,1,1,2,2,1,1,2,2,2,,2,1,5,1,3,29,3,2,4,6
2017-10-10 15:22:41,2017-10-10 15:26:49,0,98.185.224.20,100,247,1,2017-10-10 15:26:49,R_2653UAqbWFG09Cc,,,,,34.502105712891,-120.12870025635,anonymous,EN,1,,,,,,,,The CEO seems motivated by a desire to help people. Getting these results will empower people to make decisions about their health with information they wouldn't already have - so they might be prompted to visit a doctor for further testing or change their lifestyle habits to avoid certain illnesses. The option of opting out means that people won't be scared unnecessarily if they don't feel they could cope with receiving this information.,2,2,1,2,2,1,1,1,2,2,,1,1,5,2,3,35,6,6,3,7
2017-10-10 15:22:41,2017-10-10 15:26:51,0,150.210.231.27,100,249,1,2017-10-10 15:26:51,R_NVCxRnEmHjwi95D,,,,,40.739105224609,-73.982597351074,anonymous,EN,,,,,,,,4,"while appropriate, I don't like the idea of self driving cars",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,25,4,6,3,7
2017-10-10 15:23:04,2017-10-10 15:26:50,0,184.15.243.159,100,226,1,2017-10-10 15:26:51,R_9HOFAJWPBWwn3ep,,,,,39.28239440918,-80.368698120117,anonymous,EN,,,,,,,4,,The options seem safe for the given options.,2,1,1,2,2,1,1,1,2,2,,3,3,4,2,3,34,4,3,8,7
2017-10-10 15:22:11,2017-10-10 15:26:52,0,71.59.151.83,100,280,1,2017-10-10 15:26:52,R_3PY1wbRJnpZKgkH,,,,,45.467697143555,-122.49589538574,anonymous,EN,,,3,,,,,,"I think that the doctor is trying to help his patients by doing this study, but I think further studying and instructions need to be laid out because it is kind of vague.",2,1,1,1,2,1,1,2,2,2,,3,3,4,2,3,36,4,4,8,5
2017-10-10 15:22:23,2017-10-10 15:26:53,0,206.53.119.16,100,269,1,2017-10-10 15:26:53,R_2EAkZdySSaeifMl,,,,,33.870407104492,-80.460403442383,anonymous,EN,,,,4,,,,,"All customers will have the option to view the additional results, so nobody is getting a bad deal",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,50,4,4,3,7
2017-10-10 15:23:25,2017-10-10 15:26:54,0,104.229.238.135,100,209,1,2017-10-10 15:26:55,R_2e5yefqeaYolvma,,,,,43.10920715332,-74.864196777344,anonymous,EN,5,,,,,,,,"I think it's very appropriate because the customer can decided if he wants to see the results or not, it is not an obligation.",2,1,1,2,2,1,1,2,2,2,,1,1,5,1,3,32,3,2,3,6
2017-10-10 15:23:06,2017-10-10 15:26:55,0,73.99.89.82,100,229,1,2017-10-10 15:26:56,R_2cc2DPe52gANgZl,,,,,37.987594604492,-78.608596801758,anonymous,EN,,,,5,,,,,The customers were very satisfied so obviously it was a good thing.,2,1,1,2,1,1,1,2,1,2,,5,2,3,2,3,31,3,1,10,4
2017-10-10 15:24:56,2017-10-10 15:26:57,0,74.202.184.103,100,120,1,2017-10-10 15:26:57,R_0iDqD74vHkhNRWF,,,,,30.304306030273,-81.730598449707,anonymous,EN,,,,,,,,2,it is not professional,2,1,1,2,1,1,1,2,1,2,,3,2,3,1,4,27,3,2,8,4
2017-10-10 15:22:45,2017-10-10 15:26:59,0,162.232.0.248,100,253,1,2017-10-10 15:26:59,R_5byzMoyfqZ32Vgd,,,,,32.31950378418,-89.136001586914,anonymous,EN,,,,,,,2,,"I believe that the CEO should focus on having one set of self driving cars to see how that goes.  By having two different options in the beginning, it may be hard to fully judge how well the driving cars work.",2,1,1,2,2,1,1,1,1,2,N/A,5,5,1,1,3,34,4,1,15,6
2017-10-10 15:21:42,2017-10-10 15:27:01,0,216.56.163.42,100,318,1,2017-10-10 15:27:01,R_3hhXlEHqnfDGZXq,,,,,44.767700195312,-88.716903686523,anonymous,EN,,,,,,,,4,"Having a driving input override the automation seems to be the mos reasonable, but problems have also occurred when there is no  blatently obvious visual indication of what mode a vehicle is in.",2,1,1,2,2,1,1,1,2,1,"""2+2"" Technical Communication degree (Associate's degree worth of engineering, followed by STEM-dominant communication coursework)",3,4,4,2,3,43,4,3,9,7
2017-10-10 15:22:55,2017-10-10 15:27:04,0,75.171.147.176,100,248,1,2017-10-10 15:27:04,R_3JEm2xnZtdRtjJh,,,,,39.815795898438,-105.01280212402,anonymous,EN,,,,,,,2,,There needs to be some human in action or at least override capability to completely re-lie on an AI for a car and never make mistakes is dangerous humans equate to being able to make small corrections that a computer can’t understand based on lack of experience and or lack of emotion,2,1,1,1,2,1,1,1,2,2,,5,4,4,2,3,34,5,4,11,6
2017-10-10 15:23:25,2017-10-10 15:27:06,0,205.155.237.179,100,220,1,2017-10-10 15:27:06,R_2xQOWabB1VGQng0,,,,,38.000198364258,-121.32499694824,anonymous,EN,,5,,,,,,,I think that because it's optional it's a very useful thing for a customer to know. They might be able to treat the disease before it becomes active. I also think it's good that it's optional because some people  like me would not want to know.,2,1,1,2,1,1,1,1,2,2,,5,5,3,2,3,61,6,1,13,6
2017-10-10 15:22:15,2017-10-10 15:27:12,0,24.63.221.44,100,296,1,2017-10-10 15:27:12,R_1gj6SpxZ0laQs9s,,,,,41.873397827148,-70.63939666748,anonymous,EN,,,,,5,,,,I think his choice was very appropriate because the CEO was giving people the choice to switch between modes rather than having to just choose one.,2,1,1,2,2,1,1,1,1,2,,3,2,4,1,3,42,3,2,7,6
2017-10-10 15:25:30,2017-10-10 15:27:14,0,76.179.240.163,100,103,1,2017-10-10 15:27:14,R_p4vOzZmSMvaAOg9,,,,,44.035705566406,-69.492797851562,anonymous,EN,,,,,2,,,,Letting people chose whether to drive or not defeats the purpose of a self driving car. You lose the safety.,2,1,1,2,1,1,1,1,2,2,,2,2,4,2,3,30,4,3,6,6
2017-10-10 15:21:27,2017-10-10 15:27:18,0,72.160.128.211,100,350,1,2017-10-10 15:27:18,R_2QPZklbfYAljqJM,,,,,38.83039855957,-86.998497009277,anonymous,EN,,,,,,,,4,I think humans should be able to take control when they think it is necessary. He is going to use the one that has the least amount of accidents.,2,1,1,2,1,1,1,1,1,2,,5,4,3,2,3,60,2,4,12,5
2017-10-10 15:22:28,2017-10-10 15:27:19,0,98.230.230.4,100,290,1,2017-10-10 15:27:20,R_5oOKmyNPYG0pAKB,,,,,32.918304443359,-80.687896728516,anonymous,EN,,5,,,,,,,If a company has information about a client that could be beneficial to that client then the company is duty bound to give the information out to their client.,2,1,1,2,2,1,1,1,2,2,,5,5,4,2,3,65,6,1,12,7
2017-10-10 15:22:29,2017-10-10 15:27:19,0,68.42.189.4,100,289,1,2017-10-10 15:27:19,R_ZrfQaE2ZG4pcIwN,,,,,42.489501953125,-83.141899108887,anonymous,EN,,,,2,,,,,"I am uneasy with the idea of a genealogy company doing medical tests. In my opinion, such tests should be given in a medical facility where the test subjects can consult with real doctors.",2,1,1,2,2,1,1,1,2,2,N/A,5,3,4,2,3,48,5,1,10,7
2017-10-10 15:21:35,2017-10-10 15:27:19,0,184.254.54.80,100,343,1,2017-10-10 15:27:20,R_8nLoTNeHNFmGAtb,,,,,33.888397216797,-118.30899810791,anonymous,EN,,,,,,1,,," self-driving cars which are capable of navigating the road without any input from a human driver.",2,2,1,1,1,1,1,1,1,2,,4,3,2,1,2,38,2,2,11,4
2017-10-10 15:21:55,2017-10-10 15:27:39,0,72.199.113.37,100,343,1,2017-10-10 15:27:40,R_29tW4yveJyFEQ9a,,,,,32.636093139648,-117.05319976807,anonymous,EN,,,,,,,4,,He is giving human drivers the option to intervene an automatically driving car. This gives the user more options in an emergency situation.,2,1,1,2,2,1,1,1,1,2,,5,2,4,1,4,21,4,2,9,6
2017-10-10 15:25:15,2017-10-10 15:27:48,0,74.242.181.115,100,152,1,2017-10-10 15:27:48,R_1IF2wumwVzlnrcw,,,,,35.563507080078,-89.82250213623,anonymous,EN,5,,,,,,,,I would like to know if I would get a disease. my father and grandfather both died from cancer and my mother has had breast cancer,2,1,1,2,1,2,1,1,2,2,,5,4,2,2,3,41,3,2,13,5
2017-10-10 15:23:57,2017-10-10 15:27:56,0,67.60.190.117,100,238,1,2017-10-10 15:27:56,R_rpA6zrAGJ1BFtfj,,,,,33.584594726562,-88.414001464844,anonymous,EN,,,,,1,,,,I think it was a good decision because anything could happen where you might need to control your car. There could be something in the road or someone could be chasing you.,2,1,1,2,2,2,1,1,2,2,,5,4,5,1,3,27,3,2,10,6
2017-10-10 15:25:57,2017-10-10 15:27:57,0,24.160.84.195,100,119,1,2017-10-10 15:27:58,R_31nKYACqaPdn7SW,,,,,28.244400024414,-82.693298339844,anonymous,EN,,5,,,,,,,He is giving people the option of viewing the results.,2,1,1,2,2,1,1,1,1,2,,5,1,4,1,3,44,3,3,8,6
2017-10-10 15:23:14,2017-10-10 15:28:18,0,108.197.195.63,100,304,1,2017-10-10 15:28:18,R_1InR3Z3kA9Gjg1H,,,,,36.591995239258,-94.729698181152,anonymous,EN,,5,,,,,,,"Because it was a kind act and it was optional. If they don't want to participate, they don't have to. So for that reason it's very appropriate. ",2,1,1,2,1,2,1,2,2,2,,5,4,4,1,3,35,2,2,11,4
2017-10-10 15:25:54,2017-10-10 15:28:24,0,71.204.253.18,100,150,1,2017-10-10 15:28:24,R_YQ72zCHDd4hNkWJ,,,,,32.704895019531,-80.271598815918,anonymous,EN,5,,,,,,,,"Well, I think it's great that people would have the opportunity to see if they are at risk for certain things and then be able to take steps to reduce that risk .",2,1,1,2,2,1,1,1,2,2,,5,4,3,2,3,33,6,4,12,7
2017-10-10 15:23:47,2017-10-10 15:28:25,0,98.22.231.131,100,278,1,2017-10-10 15:28:26,R_aUYpx0ZX6UqMjN7,,,,,40.346801757812,-75.68090057373,anonymous,EN,,,,,,5,,,This seems like an appropriate decision. I like to have control; I like to be able to override the system. Good call on by him/her/them.,2,1,1,2,2,1,1,2,2,2,,2,1,4,1,3,21,3,4,5,6
2017-10-10 15:23:20,2017-10-10 15:28:29,0,70.90.216.204,100,308,1,2017-10-10 15:28:30,R_3qgOX6C1gXkLdaX,,,,,40.773101806641,-80.395896911621,anonymous,EN,5,,,,,,,,The CEO is giving customers the option of finding out if they may have genetic risks or not.  It is completely up to the customer whether they want to do it or not and I feel that the CEO giving customers this option is definitely appropriate.  Those who want to find things out will be able to but those who do not want to know won't be forced to.,2,1,1,2,2,1,1,1,1,2,,5,4,4,1,3,26,4,3,11,6
2017-10-10 15:23:38,2017-10-10 15:28:41,0,184.58.255.70,100,302,1,2017-10-10 15:28:41,R_21AgaZplixIK5bv,,,,,43.022796630859,-88.007598876953,anonymous,EN,,,,,4,,,,"It is very important to let people have control in case things go wrong.  That said, there is a chance that people will use this at the wrong time and put themselves needlessly in danger.  The statistics would play a large role in deciding how much control to give people and when to give it.",2,1,1,2,2,1,1,1,2,2,,3,1,5,1,"1,3",34,3,2,5,7
2017-10-10 15:25:24,2017-10-10 15:28:46,0,73.85.201.193,100,202,1,2017-10-10 15:28:46,R_2ZHs5Oy63ni8MMe,,,,,25.93879699707,-80.214401245117,anonymous,EN,,,5,,,,,,Customers will get the additional info despite the circumstances. In this way more lives will be saved.,2,2,1,1,2,1,1,1,2,1,Computer Science,2,2,5,1,3,28,4,2,5,6
2017-10-10 15:25:27,2017-10-10 15:28:49,0,162.192.69.15,100,201,1,2017-10-10 15:28:49,R_1iexDKv4k8Ajxdu,,,,,34.744903564453,-92.320503234863,anonymous,EN,,,,,,5,,,"There are some things that happen on the highway that are so weird and so unexpected that only a human driver can deal with them on the fly. ",2,1,1,2,2,2,1,2,2,2,,1,1,5,1,3,46,3,1,3,5
2017-10-10 15:23:31,2017-10-10 15:28:53,0,23.28.33.11,100,321,1,2017-10-10 15:28:53,R_2wi8Raexvwjlnm1,,,,,42.662506103516,-84.067398071289,anonymous,EN,,,3,,,,,,I don't think his decision is inappropriate or appropriate. I'd be interested to see how his experiment turns out.,2,1,1,2,2,1,1,1,2,2,,2,1,5,2,3,29,3,3,4,7
2017-10-10 15:25:00,2017-10-10 15:28:57,0,71.43.74.122,100,236,1,2017-10-10 15:28:57,R_3ER3yrcKTwLTKei,,,,,28.579193115234,-81.394302368164,anonymous,EN,,,,,,,5,,"I think he thought about what people would want and executed it ",2,1,1,2,2,1,1,1,1,2,,2,2,5,2,3,29,4,4,5,6
2017-10-10 15:23:23,2017-10-10 15:29:10,0,98.202.150.209,100,347,1,2017-10-10 15:29:10,R_2WzZVHj4GgNdo29,,,,,40.667694091797,-111.93879699707,anonymous,EN,,,,,,,,2,"I don't believe safety for these vehicles as reached this level of confidence. However, if legally approved, though I have reservations, the CEO's decision is not out of line.",2,1,1,2,2,1,1,2,2,2,,4,4,4,1,3,66,4,4,10,6
2017-10-10 15:25:59,2017-10-10 15:29:17,0,159.45.129.14,100,198,1,2017-10-10 15:29:18,R_2TFd5vWFAJlduxG,,,,,35.227096557617,-80.843101501465,anonymous,EN,,,5,,,,,,"He is offering all the same information to every customer, he is just leading with a different option.  The CEO seems to be truly interested in helping people.",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,52,6,6,3,7
2017-10-10 15:28:06,2017-10-10 15:29:21,0,70.60.202.70,100,75,1,2017-10-10 15:29:22,R_ZkvvaEfQnKoqbXH,,,,,35.251907348633,-80.821098327637,anonymous,EN,,,,,,,,4,"Seems like a normal test to me. ",1,2,1,2,1,2,1,1,1,1,,4,2,4,1,3,39,6,4,8,4
2017-10-10 15:23:00,2017-10-10 15:29:23,0,75.141.176.226,100,383,1,2017-10-10 15:29:24,R_2AQZUjFBrijkvAo,,,,,33.940994262695,-83.434097290039,anonymous,EN,,,,,5,,,,"I like that the people will have the option of self-driving or human-driving modes. This will allow people the option to choose when they would drive the car themselves. The computer may not react quick enough in an emergency, so the human may need to be the driver during an emergency.",2,1,1,2,1,1,1,1,2,2,,4,1,5,2,3,30,3,2,6,6
2017-10-10 15:22:12,2017-10-10 15:29:25,0,108.210.12.140,100,432,1,2017-10-10 15:29:25,R_1rv68E9WL0BOGP7,,,,,38.610702514648,-90.318702697754,anonymous,EN,,,1,,,,,,"Because I think the choice of how to receive the additional results should be up to the customer, - that in every interaction they should be able to filter their additional results as they see fit.",2,1,1,2,2,1,1,1,2,2,,1,1,4,2,3,45,3,2,4,7
2017-10-10 15:24:39,2017-10-10 15:29:36,0,24.147.204.209,100,297,1,2017-10-10 15:29:36,R_1i7Z28WBTLx2auV,,,,,41.376403808594,-72.583297729492,anonymous,EN,,5,,,,,,,the CEO is trying to offer a beneficial service to his customers that they can decline or use if they want. They have the choice.,2,1,1,2,2,1,1,1,2,2,,2,3,4,1,3,69,6,4,7,7
2017-10-10 15:26:21,2017-10-10 15:29:44,0,74.177.188.183,100,203,1,2017-10-10 15:29:45,R_24ctY1aP9yYSw0T,,,,,36.071395874023,-79.76789855957,anonymous,EN,,,,,,5,,,"I think if you are buying something luxurious like a self-driving car, you should be able to drive whenever you feel the need to. It is your prerogative and it is your car so you should be able to do what you want. Also the self-driving may mess up at times and you may have to drive. ",2,1,1,2,1,1,1,2,1,2,,2,4,5,1,4,26,4,2,7,4
