pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,RepeatTurkerLabelCode
14,A,DrugA,5,0,It is a safe drug at a reasonable price.  He cares about his patients.,,R_3FRtGYxHvOeXLJx,1,1,3,1,28,0,4,1,5,1,0
15,A,DrugA,5,0,It's affordable and the side effects are not too bad. I think that seems like the best choice.,,R_3CNJdnHhq8Q2Zpl,2,0,3,1,24,0,3,0,4,1,0
16,A,DrugA,5,0,It sounds like Dr Jones was thinking of his patients when he chose which medication to prescribe. It is both affordable and has high tolerance levels.,,R_OdQrIl2M9wLumIh,2,0,3,1,33,0,3,0,3,0,0
17,A,DrugA,5,0,There is nothing wrong with that decision.,,R_1Q9JsSJ1TQaFxfG,2,0,3,1,34,1,2,0,3,0,0
18,A,DrugA,5,0,Doctor Jones is using a safe product to treat his patients. His actions are entirely appropriate.,,R_ah1YzMSCDj1y7sd,1,1,1,0,30,0,3,0,2,0,0
19,A,DrugA,5,0,It‰Ûªs affordable and a manageable condition.,,R_1msAOPbmNs7B9d6,1,1,3,1,40,1,3,0,3,0,0
20,A,DrugA,5,0,It was a wise choice. He is looking out for their health and financial well being.,,R_3oSJjuZ1xVY335o,2,0,3,1,53,1,3,0,5,1,0
22,A,DrugA,4,0,It is appropriate to use medication to regulate blood pressure due to the health risks involved in not taking them. Again this should be in addition to counseling or other guidance for the patient in lifestyle choices and eating habits etc. If the patient wants to get off the meds they will know how to make that happen.,,R_3gXjkNKB79l25EH,1,1,3,1,36,1,4,1,2,0,0
23,A,DrugA,5,0,"If it has been approved as safe and it's affordable for the patient, I don't see why it wouldn't be beneficial.",,R_2Ei330FTovYzHjs,1,1,2,0,28,0,3,0,3,0,0
24,A,DrugA,2,1,"Prescription drugs should only be given as needed. There are other alternatives, such as changing dietary habits.",,R_1EWGM2Kk2q0PcPS,2,0,1,0,37,1,3,0,1,0,0
25,A,DrugA,5,0,My mother in law has high blood pressure. Her doctor has done the same thing. It is good.,,R_3ISMBY9ZjkJTWYo,2,0,3,1,40,1,4,1,5,1,0
26,A,DrugA,1,1,"Approved by FDA, safe affordable",,R_1OH8VzgdV33MLpz,2,0,3,1,40,1,5,1,2,0,0
27,A,DrugA,3,0,"I think before the doctor approves the medicaiton, he should run some of his own trials with it. We all react to medications differently; so it would be a good idea to perform his own studies before he agrees to prescribe the medication to all patients. ",,R_UgsG6Wa1DfYhUZj,2,0,3,1,32,0,4,1,2,0,0
28,A,DrugA,5,0,Why wouldn't it be appropriate? Affordable and not bad side effects: those are good reasons to choose a particular drug.,,R_RyrwymuW127AjE5,2,0,3,1,38,1,6,1,2,0,0
29,A,DrugA,5,0,He is a doctor that is looking out for the patients and not many can say that.,,R_tM308fpfNh27Mxb,1,1,3,1,44,1,4,1,3,0,0
94,B,Drug.B,5,0,"It sounds like the doctor has his patients' best interests in mind. It doesn't say that he won't work with people who have other needs or desires as relates to their blood pressure medication. For the most part, normal people aren't educated enough to choose among a varying array of blood pressure medications, and it's appropriate to have a professional making that decision on their behalf most of the time.",,R_2WvDX7WyNSLjXn2,1,1,3,1,45,1,5,1,2,0,0
95,B,Drug.B,4,0,"If it is the right drug for the patient, it is a good choice. However, if there is a better one, despite being higher priced, the doctor should try to make sure the insurance would cover a better option.",,R_ai46hdD116PQaLT,2,0,3,1,32,0,3,0,1,0,0
96,B,Drug.B,3,0,based on need,,R_2xXLk82804Imr49,2,0,4,0,25,0,4,1,4,1,0
97,B,Drug.B,5,0,"There isn't a lot of detail in this one. Assuming drug B isn't very new (so many drugs get taken off the market after a few years due to side effects that don't show up until much later) I think it's very appropriate because it's safe, affordable, and effective. Many drugs are far too expensive for most people so they don't take them regularly if at all.",,R_1msE4WFOAhswxJ3,2,0,3,1,50,1,3,0,1,0,0
98,B,Drug.B,5,0,"He has a right to make health decisions for his patients, and his patients also have a right to question him if they think his choices are poor. ",,R_24HrTFD3Iq63ah5,2,0,3,1,39,1,4,1,5,1,0
99,B,Drug.B,5,0,Safe and affordable while being effective is a good combination.,,R_2t2PHtfmnoU4saW,2,0,3,1,68,1,4,1,2,0,0
100,B,Drug.B,5,0,very good,,R_PRSqAoyKjgC1MLn,2,0,3,1,30,0,6,1,5,1,0
101,B,Drug.B,5,0,"Seems like an appropriate decision.  The drug is FDA approved, the doctor wants to help the patient get the most benefit and fewer negative side affects from the treatment.",,R_bjijZo7qvVA8ZrP,2,0,3,1,31,0,6,1,3,0,0
102,B,Drug.B,4,0,With no information on alternatives it would appear that choosing this option COULD be in the best interest of his patients.,,R_1H7wV8umRCARP14,1,1,3,1,37,1,5,1,2,0,0
103,B,Drug.B,4,0,I think that this is probably the right decision. It is the right mix between helping patients and having them not feel too bad afterwards. ,,R_1r85DayeDaMEXD4,1,1,1,0,39,1,6,1,3,0,0
104,B,Drug.B,4,0,"I think this is a good idea? Kind of hard to say, it's about people's health.",,R_9WQMklvl3qGBRct,1,1,3,1,31,0,3,0,2,0,0
105,B,Drug.B,4,0,I think overall this takes care of the patient best.,,R_1QnNFEgrcNUkYkT,1,1,3,1,29,0,4,1,4,1,0
106,B,Drug.B,5,0,As long as the drug has been proven to be safe and effective it is fine to prescribe it. The doctor is doing what he thinks is best for his patient.,,R_1H5bw1MKh8RMfyy,2,0,3,1,48,1,6,1,6,1,0
107,B,Drug.B,5,0,He did what he thought was best.,,R_cUuKwOYsU5JeLV7,2,0,3,1,34,1,2,0,1,0,0
108,B,Drug.B,5,0,The doctor chose the best option for the patient as far as I can tell.  I know nothing about the negative side effects of drug B.,,R_10Yt1fcydgSZQZy,2,0,3,1,28,0,4,1,2,0,0
109,B,Drug.B,5,0,It is good because it's affordable. It also has moderate side effects.,,R_12b7NLy2UZN6OCQ,1,1,5,0,31,0,3,0,3,0,0
110,B,Drug.B,5,0,Drug B is affordable and has tolerable side effects. The doctor wants to provide the best for his patients. ,,R_3E9KCRptPGZ1Zda,2,0,3,1,34,1,2,0,5,1,0
111,B,Drug.B,4,0,"There's probably a better way to treat high blood pressure, for the patients anyway - not the health care industries profits.",,R_2zCjsOnRmHRdjpH,1,1,3,1,51,1,3,0,2,0,0
112,B,Drug.B,4,0,"I think affordability is a great thing.  On the other hand, side effects may not be.  In this case tolerability is good so it is acceptable but I'd also want to look at the other drugs which may have fewer ones.",,R_1E08W1cJtfwwVV8,1,1,3,1,41,1,4,1,3,0,0
113,B,Drug.B,4,0,"Dr. Jones seems to have his patients best interest in mind as concerning price and side effects, but, I would be wary of new medication.  I would prefer to see if there are any other fair-priced medications with tolerable side effects that have been in use and studied longer.",,R_1PSPx8oPgXygyt1,2,0,3,1,38,1,4,1,3,0,0
114,B,Drug.B,5,0,It is important to be able to afford medication in today's economy ,,R_338gbWlZnipES6m,2,0,3,1,29,0,2,0,2,0,0
115,B,Drug.B,5,0,"it is the best cheapest option, very respectable decision",,R_2q46deGpsFNao80,2,0,3,1,34,1,3,0,2,0,0
116,B,Drug.B,5,0,It is affordable and patients can tolerate its side effects.,,R_2di6o8yG7ljDzNM,1,1,2,0,39,1,2,0,2,0,0
117,B,Drug.B,5,0,"Many individuals have trouble paying for their prescriptions. What's better than having medication that works for you, and has no side effects? Medication that is affordable!",,R_3qJ7VBu20H21i59,2,0,3,1,35,1,3,0,3,0,0
118,B,Drug.B,4,0,Better for the more individuals,,R_2B96GOAkPYmTL0D,2,0,4,0,24,0,4,1,4,1,0
119,B,Drug.B,3,0,"Not enough information given? Perhaps the page loaded improperly, but I was not given info on what ""drug B"" is.",,R_2TT1QqmvuXOwvEO,1,1,3,1,21,0,2,0,1,0,0
120,B,Drug.B,4,0,"It isn't clear whether the drug has been approved by the FDA, so I would need to know that for certain before saying it's very appropriate.",,R_ePRegizS0lk6jDz,1,1,1,0,40,1,3,0,1,0,0
121,B,Drug.B,5,0,Save people money,,R_3CUw7XBPrE6i6n9,2,0,1,0,45,1,3,0,3,0,0
30,A,DrugTeach.A,5,0,"As long as the good doctor doesn't benefit from prescribing the drug, his choice is ok.",,R_2qaxzknXRBfUhpg,2,0,3,1,59,1,6,1,6,1,0
31,A,DrugTeach.A,3,0,"If the drugs are truly interchangeable, then it doesn't matter what he chose. But he should still consider other factors such as availability and whether there are drug discount cards for one or the other.",,R_12Daqjirpvx94R3,2,0,3,1,36,1,6,1,3,0,0
33,A,DrugTeach.A,5,0,As a doctor he wants the best for his patients. That is how it should be.,,R_1NFcLkP5FoHbc2o,2,0,3,1,40,1,2,0,1,0,0
34,A,DrugTeach.A,3,0,"While both drugs apparently work to a certain standard for anyone, it's hard to believe that it shouldn't be selected on a per-person basis. Also, what if they're taking medications that may interact negatively with one of the drugs given.",,R_25WOYRkkU3fkH8u,1,1,3,1,27,0,3,0,2,0,0
35,A,DrugTeach.A,4,0,I trust that doctor. He has more knowledge than I do. ,,R_2SrhKSDsm0mq4id,1,1,3,1,23,0,3,0,2,0,0
36,A,DrugTeach.A,5,0,"Without knowing any more about the drugs and the results of treatment, this seems perfectly appropriate. He has two options, and he chose one.",,R_3lEUCzs7DwQZMIu,1,1,3,1,34,1,4,1,3,0,0
37,A,DrugTeach.A,1,1,You can't prescribe the same thing to everyone. What I have learned through my own illness is that no two bodies are the same.,,R_2yfL5jo2Ax4UJgG,2,0,5,0,33,0,4,1,1,0,0
38,A,DrugTeach.A,5,0,I‰Ûªm sure he has valid reasons why he prefers A over B.,,R_pF5MnVJ6AISQ3RL,2,0,3,1,30,0,3,0,2,0,0
39,A,DrugTeach.A,5,0,He is prescribing a drug that other doctors also prescribe. The drug has been approved for treatment of high blood pressure.,,R_2diNiXUivdbkuup,2,0,3,1,43,1,4,1,3,0,0
40,A,DrugTeach.A,5,0,It isnt a different cost or anything and it is basically the same thing. There is no difference in either drug he prescribes to patients.,,R_3EKWg2EqIdj9pBx,2,0,3,1,28,0,2,0,2,0,0
41,A,DrugTeach.A,5,0,If the doctor feels comfortable with type A drugs then he should use it. At any rate most drugs that perform the same treatment is the same drug just tweaked a little avoid patent infringement. Both A and B can be equally good and have the same active ingredients except B came out after so it of course costs more.,,R_3FXPlfqSfb2UfjB,2,0,4,0,54,1,3,0,2,0,0
42,A,DrugTeach.A,4,0,"If both are equal in all ways, it shouldn't matter. Is Dr. Jones receiving compensation from drug A's pharma company?",,R_3qE8tRpHOmO8GHC,2,0,3,1,32,0,4,1,3,0,0
43,A,DrugTeach.A,4,0,There is no stated difference in the drugs so choosing one seems appropriate.,,R_1jZFs5x1JKyfeln,2,0,3,1,39,1,4,1,3,0,0
44,A,DrugTeach.A,3,0,It seems like both drugs are equally beneficial. It makes me wonder if the doctor is getting something from the drug maker for only prescribing their drug.,,R_DfapU9f75PIGxwZ,2,0,3,1,38,1,4,1,2,0,0
45,A,DrugTeach.A,3,0,"Since they're basically the same, it doesn't make any difference. He's using his professional judgment.",,R_1kYsfgrmwGTPkib,2,0,3,1,29,0,6,1,6,1,0
46,A,DrugTeach.A,5,0,"Since both drugs are affordable, effective and approved by the FDA, there is no moral dilemma in prescribing either of them. It is perfectly acceptable for a doctor to prescribe drug A or drug B in this situation. ",,R_21BNLqhXsvPegAF,2,0,5,0,22,0,3,0,3,0,0
47,A,DrugTeach.A,3,0,well i would say its neutral ..i guess the doctor had the patient's best interest in mind ,,R_1OHsmXQkXyVa9u6,1,1,4,0,25,0,4,1,3,0,0
48,A,DrugTeach.A,3,0,"There is no difference between the two drugs, so its neither appropriate or inappropriate to prescribe drug A.",,R_33mz21qfpDHgKXR,1,1,3,1,37,1,3,0,2,0,0
49,A,DrugTeach.A,4,0,One treatment might not be appropriate for every single patient. The other drug may be more effective for them,,R_2xJbWPA8X02emdf,1,1,3,1,24,0,4,1,2,0,0
50,A,DrugTeach.A,4,0,"The doctor should be prescribing the medicine based on the individual patient. That's not really happening if Drug A is always given, but it could be a proper, good enough treatment. Not enough information in the scenario.",,R_WfBfGzSMqbfK3vz,1,1,"3,4",0,26,0,4,1,2,0,0
51,A,DrugTeach.A,5,0,very appropriate,,R_3G8shYKjFSgKVOX,1,1,1,0,22,0,2,0,2,0,0
52,A,DrugTeach.A,5,0,It is usually a doctor's choice to select the medication that he or she believes will work best for the patient in question. There are usually many drugs to choose from and doctors generally know their side-effects and how they work.,,R_1irIdaa1Xy2FrLc,1,1,3,1,59,1,2,0,5,1,0
53,A,DrugTeach.A,4,0,Both medications are tolerable and work well. So there is nothing wrong with having a preference to prescribe one over the other.,,R_3jZzxkMaOBYnNQd,2,0,4,0,27,0,4,1,2,0,0
54,A,DrugTeach.A,5,0,They are both equally good. I think the doctor knows which medicine to prescribe.,,R_3hrt3L83WLZIlT9,1,1,4,0,35,1,4,1,2,0,0
55,A,DrugTeach.A,3,0,I don't know his motivation or which drug is better,,R_XYbZNShWhoOX5Qt,2,0,3,1,24,0,5,1,2,0,0
56,A,DrugTeach.A,3,0,Because there are no differences between the two options.The does appear to be enough information to answer any other way.,,R_1IslkEWgiCVB0m5,1,1,3,1,45,1,4,1,3,0,0
57,A,DrugTeach.A,4,0,"This is appropriate because it helps with consistency. Instead of keeping two medicines in stock, they only need to keep drug A in stock.",,R_21nuiZtjrBYwAzf,1,1,3,1,36,1,4,1,3,0,0
58,A,DrugTeach.A,3,0,"Well, this doctor thinks that treatment A would work better, so we have to respect his professional opnion. However, they should also let the patient know about the side effects of both. ",,R_1FhNVNvNOncils4,1,1,3,1,36,1,4,1,5,1,0
59,A,DrugTeach.A,3,0,"All things being equal with both medications, this seems to be a non-issue. It's not inappropriate but also not very appropriate if another medication will work the same way. ",,R_12RS7Gv6emOX8Nf,1,1,3,1,41,1,4,1,3,0,0
60,A,DrugTeach.A,5,0,I rather pay more for a drug that doesn't have side effects than pay less for one that does.,,R_1g7SiMks7QebOJI,1,1,3,1,37,1,2,0,2,0,0
123,B,DrugTeach.B,5,0,doctor has concern for patietn,,R_2DSVIvojvNwLwFo,1,1,3,1,24,0,4,1,4,1,0
124,B,DrugTeach.B,4,0,He should have a discussion with the patients and get their input as to whether they would rather have drug a or drug b.,,R_2v7YxpncEYwozEO,2,0,3,1,45,1,4,1,2,0,0
125,B,DrugTeach.B,5,0,This decision is within the discretion of the doctor.  It is ethically acceptable to prescribe a drug that is known and works.,,R_3oFsPWCHzwM8ROd,1,1,3,1,34,1,6,1,5,1,0
126,B,DrugTeach.B,3,0,It is just the one that he wants  It is not either good or bad,,R_1ddaoN0d3xA4lTe,2,0,3,1,60,1,2,0,3,0,0
127,B,DrugTeach.B,5,0,This is an example of a doctore doing their job. They prescirbe medicine for a living,,R_eLh9n0ocsJXLm9P,1,1,3,1,21,0,4,1,1,0,0
128,B,DrugTeach.B,4,0,"I chose ""somewhat appropriate"" because I hope the doctor is making the best decision (in his professional opinion) for his patients. Granted, if both types of medication are available, then the patient should have the opportunity to evaluate the possible side effects of both before beginning the treatment. ",,R_BzYFp9Sn8xfwrLP,2,0,3,1,28,0,4,1,4,1,0
