StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,badge,poster,bp_short,bp_long,Q30,plants,gene1,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,Sex,Race,Age,Edu,Income,God,Intuition,Science,SC0,SC1,Degree_spec - Topics
8/1/17 16:25,8/1/17 16:28,0,107.77.233.13,100,169,1,8/1/17 16:28,R_W6Gn26tEFii4SyZ,,,,,33.74899292,-84.38800049,anonymous,EN,,5,,,I think it is a simple and effective way to save people's lives.,2,1,1,2,2,2,1,1,2,2,,1,1,35,3,3,3,3,3,9,8,
8/1/17 16:22,8/1/17 16:28,0,73.180.33.60,100,328,1,8/1/17 16:28,R_2hPsNj6cnUjNACB,,,,,43.92919922,-123.0867004,anonymous,EN,5,,,,"I think if it will help them remember and save lives it's a very good idea. They shouldn't have to be reminded of the safety procedures, but it would probably help some remember when in a rush.",2,1,1,1,2,2,1,2,1,2,,1,3,40,3,1,2,1,5,4,5,
8/1/17 16:20,8/1/17 16:28,0,70.209.134.76,100,498,1,8/1/17 16:28,R_1ewUhvm1kIfpNTh,,,,,43.17010498,-75.27220154,anonymous,EN,4,,,,"I feel it is somewhat appropriate, depending upon how frequently the doctor performs this procedure.  If it is important to remember (and perform) all of the steps, then it is appropriate to have them clearly listed (and have that list accessible.)  Although some patients might feel uneasy if their doctor is referencing a ""cheat sheet"" on their badge, I believe most would prefer that safety (infection prevention) is maximized. ",2,1,1,2,2,1,1,1,2,2,,2,3,52,6,6,3,2,4,7,9,
8/1/17 16:23,8/1/17 16:28,0,50.29.179.178,100,314,1,8/1/17 16:28,R_3e5gtFrn30MRCLF,,,,,40.95880127,-75.30059814,anonymous,EN,,,5,,It doesn't hurt anything.  THe signs don't put anyone at risk.  I'd like to believe that doctors don't need that sort of simplicity.,2,1,1,2,1,1,1,1,2,1,computer science,2,3,35,4,3,4,1,5,6,8,
8/1/17 16:24,8/1/17 16:29,0,75.26.241.14,100,271,1,8/1/17 16:29,R_PU2eXdsPmjeQKMp,,,,,42.37379456,-87.94400024,anonymous,EN,,,,2,I don't think its right to have these people be tested on like this. They should just had one idea that will work and fix that problem.,2,2,1,1,1,1,1,1,1,2,,2,1,26,3,2,4,4,4,10,5,
8/1/17 16:27,8/1/17 16:29,0,66.66.217.154,100,136,1,8/1/17 16:29,R_3PmLZGkTjJ0qaNT,,,,,43.11540222,-77.55760193,anonymous,EN,2,,,,The director should trust that his doctors are professionals.  The list of procedures might be insulting to the trained doctors on staff. ,2,1,1,2,1,2,1,2,1,1,History ,1,3,25,4,3,4,3,4,9,5,
8/1/17 16:24,8/1/17 16:29,0,130.126.255.151,100,302,1,8/1/17 16:29,R_2vZELDTcC36uXVT,,,,,40.10949707,-88.21230316,anonymous,EN,,,4,,"Rather than run an experiment where patients could potentially suffer, it seems more prudent to have the doctors take a required retraining course. Having posters and badges up to help remind doctors what to do is important, but it seems like it would be better to train them. ",2,1,1,2,2,1,1,1,2,2,,2,3,26,3,3,1,1,4,4,9,
8/1/17 16:29,8/1/17 16:30,0,73.24.103.111,100,56,1,8/1/17 16:30,R_vCgn2djdmyrpDgJ,,,,,28.53410339,-81.16470337,anonymous,EN,,,,5,n/a,1,1,1,1,1,2,2,1,2,2,,2,3,55,6,2,5,4,5,10,4,
8/1/17 16:27,8/1/17 16:30,0,71.168.68.114,100,130,1,8/1/17 16:30,R_3hfrJHrSRWMaT5O,,,,,42.79499817,-71.2256012,anonymous,EN,,5,,,"It will help the doctor be more aware. It could distract them a bit, but overall it will help awareness. Awareness will prevent more infenction possibly.",2,1,2,2,1,2,1,1,1,2,,2,"2,3",27,3,2,4,1,5,6,5,
8/1/17 16:20,8/1/17 16:30,0,135.26.169.101,100,600,1,8/1/17 16:30,R_XsI7Lmojcgj7PFv,,,,,39.28059387,-88.60610199,anonymous,EN,,,1,,"The doctors went to medical school,internships, and residencies. They should know the procedures by heart. Having posters on the wall with the instructions and on their badges, damage their credibility in the eyes of the patients. Plus, I don't think the doctors would be too happy with the administrator for pushing these ideas on them.",2,1,1,2,2,2,1,1,2,1,"Radiologic Technology, Ultrasound Technology, BS in Healthcare Management",2,3,56,4,3,4,3,5,8,8,
8/1/17 16:28,8/1/17 16:31,0,99.105.80.78,100,169,1,8/1/17 16:31,R_10qtJDwBqTAtruM,,,,,41.38619995,-81.79149628,anonymous,EN,,,5,,It will help doctors when they are doing the procedure.,2,1,1,2,2,1,1,1,2,2,,2,3,66,4,2,5,4,5,10,9,
8/1/17 16:28,8/1/17 16:31,0,47.138.85.13,100,152,1,8/1/17 16:31,R_sXzgZLqC3yO28HT,,,,,34.72970581,-118.1575012,anonymous,EN,,4,,,I think this is a small yet effective approach to solving this problem. I feel like we all need reminders in our daily lives,2,2,1,1,1,1,1,2,2,2,,1,3,22,2,1,1,1,5,3,5,
8/1/17 16:29,8/1/17 16:31,0,208.54.36.238,100,145,1,8/1/17 16:31,R_3gNt0ICmfUPwV1R,,,,,41.85450745,-71.43779755,anonymous,EN,3,,,,it is not a realistic approach.,2,1,1,2,2,1,1,1,2,1,biology,1,3,32,6,3,1,1,2,6,9,
8/1/17 16:28,8/1/17 16:31,0,24.229.219.1,100,182,1,8/1/17 16:31,R_4SAKZ99k6ajW36N,,,,,41.74989319,-77.33339691,anonymous,EN,2,,,,"I think the idea has the right premise in terms of having important information readily available. I find the exact form to be the problem. This is due to the fact that if this is a badge the doctor is wearing, they will have to touch it to be able to read it and that will not help their hands remain sterile. This could actually lead to more infections. ",2,1,1,2,2,1,1,1,2,2,,2,3,34,6,2,5,4,4,11,9,
8/1/17 16:29,8/1/17 16:32,0,72.184.239.100,100,175,1,8/1/17 16:32,R_3nugz8la9GtA2X3,,,,,27.91119385,-82.75509644,anonymous,EN,,,4,,"I guess that that is certainly appropriate to do.  It can't hurt to remind them.  Frankly though, I think it would be wiser to just assign someone to be the safety officer.  It would be their job to check off the various safety precautions.",2,1,1,2,2,1,1,1,2,2,,1,3,29,3,4,2,1,5,4,9,
8/1/17 16:30,8/1/17 16:32,0,98.165.51.239,100,156,1,8/1/17 16:32,R_3NHX2vYXXbszisz,,,,,33.59129333,-112.107399,anonymous,EN,,,2,,Doctors are professionals they shouldn't need these reminders. Should they need the reminders I would consider them incompetent.,2,1,1,1,1,1,1,1,1,2,,2,3,31,4,6,3,3,4,8,6,
8/1/17 16:28,8/1/17 16:33,0,104.63.226.6,100,266,1,8/1/17 16:33,R_27fg40Mfu57VM3E,,,,,39.49139404,-119.8434982,anonymous,EN,,5,,,"I think that this is very appropriate.  None of us is perfect, and we all forget things at time.  This decision has the potential to reduce infections due to a doctor forgetting a certain safety precaution.",2,1,1,2,2,1,1,1,2,1,Mathematics/Computer and Information Sciences,2,3,53,4,2,4,4,3,11,9,
8/1/17 16:29,8/1/17 16:33,0,73.41.134.40,100,222,1,8/1/17 16:33,R_1OP1D6pkWk1xKYw,,,,,38.00019836,-121.3249969,anonymous,EN,,5,,,i think tis a good idea. it will keep it fresh in their memories,2,1,1,2,2,1,1,1,2,2,,2,3,24,2,4,3,5,5,9,9,
8/1/17 16:27,8/1/17 16:33,0,75.174.134.149,100,361,1,8/1/17 16:33,R_3lLlocp9AUhfoPH,,,,,43.59919739,-116.4234009,anonymous,EN,,,4,,The two experiments were appropriate because it can reduce the risks with both ways.,2,1,2,2,1,1,1,2,1,2,,2,3,43,6,3,4,5,4,11,5,
8/1/17 16:27,8/1/17 16:33,0,107.3.150.194,100,398,1,8/1/17 16:33,R_XYSrVBLqv1CMdDH,,,,,37.7696991,-122.3932953,anonymous,EN,4,,,,There is no incentive for them to look at the badge to read the procedures. Most people don't really pay attention to badges while they are wearing them.,2,1,1,2,2,1,1,1,2,2,,1,3,32,3,2,2,2,4,6,9,
8/1/17 16:29,8/1/17 16:34,0,199.192.87.110,100,272,1,8/1/17 16:34,R_30egoB5heANJDJ0,,,,,37.8914032,-122.4728012,anonymous,EN,,,,2,"To truly measure the effect of the badges and the posters, there needs to be a control group for which nothing changes (i.e., no new badge or poster). Also, the decision is only appropriate if there is some indication that the reason the infections are happening is because the doctors aren't following the standard safety precautions in the first place. If that is not the reason for the infections, then there's no reason to implement the new badges or posters. ",2,1,1,2,2,1,1,1,2,1,biomedical engineering,2,3,32,6,4,1,2,4,5,9,
8/1/17 16:29,8/1/17 16:34,0,73.60.83.156,100,287,1,8/1/17 16:34,R_1CkmAmW1QQYwZPw,,,,,42.51950073,-70.896698,anonymous,EN,1,,,,"It's unlikely a doctor is going to notice his or her own ID badge when operating (if, indeed, they even wear one on their outer clothing while performing surgery).  The badge would be one more item to sterilize, or more to the point, forget to sterilize.",2,1,1,2,2,1,1,1,2,2,,1,3,44,6,3,1,1,5,3,9,
8/1/17 16:31,8/1/17 16:34,0,69.242.191.170,100,182,1,8/1/17 16:34,R_22EAyXWXx8bmBj6,,,,,39.06149292,-94.26570129,anonymous,EN,,2,,,I would hope a doctor would know the proper procedure without having to look at a poster on a wall.,2,1,1,2,2,1,1,2,1,2,,1,3,28,3,6,1,1,5,3,7,
8/1/17 16:33,8/1/17 16:35,0,67.183.210.112,100,101,1,8/1/17 16:35,R_22LKUALwWUVPeKo,,,,,47.84350586,-122.1957016,anonymous,EN,4,,,,. The director thinks that these new badges might help doctors remember all of the safety steps they were trained to take during the procedure.,1,1,1,1,2,2,2,2,1,2,,1,3,27,4,3,4,1,3,8,3,
8/1/17 16:32,8/1/17 16:35,0,69.244.158.209,100,177,1,8/1/17 16:35,R_2Yn2E4l3bcNliuv,,,,,42.68840027,-83.3864975,anonymous,EN,,,,4,It may be effective. It can't hurt.,2,1,1,2,2,1,1,2,2,2,,2,3,35,3,1,1,1,5,3,8,
8/1/17 16:25,8/1/17 16:35,0,75.174.134.149,100,565,1,8/1/17 16:35,R_2AGbfO8cyq1JdFZ,,,,,43.59919739,-116.4234009,anonymous,EN,,,,5,"Based on the experiments, the results is what matters and the director need time to make a decision that's why it's appropriate.",1,1,2,2,1,1,1,2,1,2,,1,3,46,6,3,5,5,4,12,4,
8/1/17 16:29,8/1/17 16:35,0,104.156.115.18,100,344,1,8/1/17 16:35,R_33263ZHIEi3mwdL,,,,,37.31689453,-82.63960266,anonymous,EN,,,4,,"Experiments can be expensive to carry out.  Assuming this is not the case with this experiment, I think it's a good idea.  If it's not dangerous or costly to run an experiment, more experimenting is probably better.",2,1,1,2,2,1,1,1,1,2,,1,3,29,3,1,1,1,5,3,8,
8/1/17 16:28,8/1/17 16:36,0,76.219.172.189,100,494,1,8/1/17 16:36,R_3LgmL6ZGzsSnzIR,,,,,39.88540649,-85.97380066,anonymous,EN,4,,,,"It may not stop all the infections, but there is no downside. If it stops 1 infection for 0 cost then it was a good choice. ",2,1,1,2,2,1,1,1,2,2,,2,"3,4",26,3,3,1,2,4,5,9,
8/1/17 16:31,8/1/17 16:36,0,107.190.210.83,100,338,1,8/1/17 16:36,R_1OQ6S4HBYl3Olqe,,,,,45.9282074,-123.7093048,anonymous,EN,4,,,,Safety first - having the directions would be good for the doctor who might forget the directions.,2,1,2,2,2,2,2,2,2,1,Computer Science,1,3,43,4,3,5,4,4,11,5,
8/1/17 16:34,8/1/17 16:37,0,205.161.27.67,100,171,1,8/1/17 16:37,R_3QYJ9fUw885lCcD,,,,,39.49380493,-97.61190033,anonymous,EN,,,5,,"Anything is worth trying to help people.  It is inexpensive, but it may help be effective.",2,1,1,1,2,1,1,1,2,2,n/a,1,3,37,4,2,4,4,5,9,8,
8/1/17 16:36,8/1/17 16:37,0,68.11.166.119,100,65,1,8/1/17 16:37,R_3isU4nZUcyIFkjc,,,,,30.48930359,-91.07420349,anonymous,EN,,,,4,needs,2,2,1,2,1,1,1,1,1,2,,2,1,21,3,1,2,4,4,8,6,
8/1/17 16:35,8/1/17 16:38,0,70.198.64.161,100,183,1,8/1/17 16:38,R_2BtImMO5LGIlRW5,,,,,39.61759949,-86.17710114,anonymous,EN,,5,,,It is important for doctor's to take all necessary precautions for the safety of their patients.  Having the sign will give them no excuse to not be safe.,2,1,2,2,1,1,1,1,2,2,,2,3,35,4,5,5,4,4,11,7,
8/1/17 16:35,8/1/17 16:38,0,198.137.20.9,100,161,1,8/1/17 16:38,R_1FaJSMJ1cJzGAS4,,,,,33.9499054,-83.375,anonymous,EN,,,5,,"The decision wouldn't risk the lives/wellness of any patients. He wouldn't be altering the procedures, he would be adding reminders on how to appropriately complete the procedure. Therefore, it would be very appropriate for him to do this.",2,1,1,2,2,2,1,1,2,1,BS in Psychology,2,3,25,4,2,5,4,3,12,8,
8/1/17 16:36,8/1/17 16:38,0,107.77.236.127,100,117,1,8/1/17 16:38,R_1LbenJWKB1BGRWd,,,,,33.74899292,-84.38800049,anonymous,EN,,,,4,Either way the groups should be treated using the safety precautions ,2,1,1,2,1,1,1,1,2,2,,2,3,33,6,6,4,4,4,10,8,
8/1/17 16:36,8/1/17 16:39,0,173.247.8.107,100,162,1,8/1/17 16:39,R_2wLGhMxGevaAxXM,,,,,35.17050171,-85.20950317,anonymous,EN,,2,,,These doctors should be trained well enough to not have to refer to a poster during a procedure.  The fact that they have to look at a poster is disturbing.,2,1,1,1,2,2,1,1,2,2,,1,3,33,6,4,1,1,5,3,7,
8/1/17 16:36,8/1/17 16:39,0,75.167.44.196,100,213,1,8/1/17 16:39,R_2UXEjn4Zt0naOZ2,,,,,33.49119568,-111.9236984,anonymous,EN,4,,,,"although it is somewhat demeaning to an MD, it can be useful. It may save a life.",2,1,1,2,2,1,1,1,2,2,,1,3,64,4,4,3,2,5,6,9,
8/1/17 16:36,8/1/17 16:40,0,107.219.126.149,100,254,1,8/1/17 16:40,R_12hhEU85FX609PX,,,,,41.60450745,-87.99559784,anonymous,EN,,,2,,A trained doctor should know already the precautionary measures when aplicating such a medical procedure. ,2,1,1,2,2,2,1,2,1,2,,1,3,40,2,3,5,2,4,9,6,
8/1/17 16:39,8/1/17 16:40,0,198.61.20.126,100,88,1,8/1/17 16:40,R_1pQzkYhFyDrCxjd,,,,,40.65139771,-73.8707962,anonymous,EN,,,,3,if this is a procedure that needs to be used then it must be used,2,1,2,1,1,2,1,2,1,2,,2,1,20,2,1,3,3,3,9,3,
8/1/17 16:38,8/1/17 16:41,0,74.103.175.21,100,139,1,8/1/17 16:41,R_vrwhJBKCZlwbA1X,,,,,40.12460327,-75.53849792,anonymous,EN,4,,,,it's appropriate but I doubt if the doctor is going to be reading the back of the badge before or while doing the procedure....,2,1,1,2,2,1,1,1,2,2,,2,3,65,6,4,3,3,3,9,9,
8/1/17 16:39,8/1/17 16:41,0,173.29.235.108,100,161,1,8/1/17 16:41,R_bJxNFNfm8XSFD8d,,,,,41.78739929,-93.71710205,anonymous,EN,,4,,,Seeing the poster all the time would help the doctors always remember the safety steps. So all in all I think it would be appropriate to hang these posters in those rooms.,2,1,2,2,2,1,1,1,2,2,,2,3,42,6,6,5,4,4,11,8,
8/1/17 16:40,8/1/17 16:42,0,69.127.54.78,100,147,1,8/1/17 16:42,R_2xXfBbCD4pKYGNv,,,,,40.87750244,-74.11049652,anonymous,EN,5,,,,How could it hurt? It's a good reminder of proper procedure and could save lives. It sounds like a great idea ,2,1,1,2,2,1,1,1,2,2,,1,3,43,5,4,1,1,5,3,9,
8/1/17 16:41,8/1/17 16:44,0,24.100.138.78,100,162,1,8/1/17 16:44,R_A6g0hyMDoKO0jxD,,,,,39.41200256,-89.81279755,anonymous,EN,,5,,,Everyone has memory lapses from time to time and this would be a great way to curb them. A reminder of the proper procedure would increase the chances that it would be followed.,2,1,1,2,2,1,1,1,2,2,,1,3,41,3,1,1,1,5,3,9,
8/1/17 16:41,8/1/17 16:45,0,66.213.47.251,100,188,1,8/1/17 16:45,R_2fcX6oqZrBLkRDG,,,,,39.07699585,-84.17690277,anonymous,EN,,,2,,I don't think its right that he's running an experiment to see which practice works better.  All safety precautions they can think of should be implemented in hopes of saving the most patients.  Both the posters and the badges should be in each room and given to each doctor. ,2,1,1,2,2,1,1,1,1,2,,2,3,28,4,3,1,1,5,3,8,
8/1/17 16:40,8/1/17 16:45,0,73.131.166.37,100,296,1,8/1/17 16:45,R_2nvmF4wyd8zJO6d,,,,,32.98779297,-80.00569916,anonymous,EN,,,4,,"I think seeing these precautions on the wall might help patients feel at ease knowing that their provider is concerned with safety. On the other hand, a doctor might not look at either depending on the complexity of the surgery. ",2,1,1,2,2,1,1,1,2,2,,1,1,36,3,5,4,3,2,11,9,
8/1/17 16:41,8/1/17 16:45,0,24.127.91.103,100,259,1,8/1/17 16:45,R_zSdjkm88MYA8qyJ,,,,,41.91149902,-83.46510315,anonymous,EN,4,,,,It's a good check list to help Drs. remember. Assuming the read it before every procedure. It may jog their memory about a step they may have otherwise forgotten.,2,1,2,2,2,1,1,1,1,2,,2,3,25,3,2,4,1,5,6,7,
8/1/17 16:41,8/1/17 16:46,0,64.53.15.70,100,263,1,8/1/17 16:46,R_2cuNmYdDuYQk2Sj,,,,,34.04840088,-81.11100006,anonymous,EN,,,,4,"I do not see how a badge or poster would help prevent infections, unless it is doctor negligence causing these infections. ",2,1,1,2,2,1,1,1,2,2,,1,3,42,3,4,5,4,4,11,9,
8/1/17 16:27,8/1/17 16:46,0,142.197.115.189,100,1134,1,8/1/17 16:46,R_3ozu4CmPb0qAG3c,,,,,28.6078949,-81.30549622,anonymous,EN,,3,,,It doesn't affect anything one way or the other really.,1,2,2,2,1,1,1,2,2,2,,1,3,26,4,4,1,3,3,7,4,
8/1/17 16:40,8/1/17 16:46,0,68.118.168.194,100,383,1,8/1/17 16:46,R_8Cl4pwg3apK79zH,,,,,43.21650696,-123.3417053,anonymous,EN,,5,,,I think that it would be a great reference for doctors to refer to as they are only human and its a good idea to have the reminders up if they can prevent complications from this procedure.,2,1,1,1,2,1,1,1,2,2,,1,3,39,3,2,4,3,5,8,8,
8/1/17 16:45,8/1/17 16:46,0,69.117.181.144,100,94,1,8/1/17 16:46,R_SVhHJCkIXOvaIal,,,,,40.61000061,-73.91079712,anonymous,EN,,,,5,i think it made sense to me.,1,2,2,2,2,2,2,1,1,2,,1,1,27,6,4,4,4,1,13,3,
8/1/17 16:43,8/1/17 16:47,0,38.125.174.42,100,212,1,8/1/17 16:47,R_2RanUENigyZJiFz,,,,,40.72090149,-74.04679871,anonymous,EN,,2,,,I think it might make the patient nervous,2,1,1,2,1,2,1,1,2,2,,2,3,50,2,6,3,4,4,9,7,
8/1/17 16:45,8/1/17 16:47,0,75.138.254.47,100,141,1,8/1/17 16:47,R_2ONGqI7KXqRgQUb,,,,,35.71740723,-86.89260101,anonymous,EN,,,3,,"You know, like, they gonna do what ever",2,1,1,2,2,1,1,1,2,2,,1,3,41,2,1,1,1,5,3,9,
8/1/17 16:41,8/1/17 16:47,0,73.18.213.84,100,350,1,8/1/17 16:47,R_3NPU0GnACnNeIcs,,,,,42.42790222,-83.14360046,anonymous,EN,5,,,,"It's a great idea.  Doctors are so busy and have to remember so much, there is nothing wrong with an ID with a reminder of proper safety precautions on the back.",2,1,1,2,1,1,2,1,2,2,,2,1,52,4,3,5,5,5,11,7,
8/1/17 16:44,8/1/17 16:47,0,165.214.11.83,100,169,1,8/1/17 16:47,R_27KmIsGjSmK31wo,,,,,36.16589355,-86.78440094,anonymous,EN,4,,,,This sounds like a step in the right direction offering more training/instructions to the doctors performing the procedure so that is why I think it is appropriate.,2,1,1,2,2,2,1,1,2,2,,1,3,25,4,3,3,2,5,6,8,
8/1/17 16:44,8/1/17 16:47,0,76.182.86.245,100,181,1,8/1/17 16:47,R_3sbIExsCwy6e1lP,,,,,35.74630737,-78.72389984,anonymous,EN,,,4,,It's good he's trying to reduce infections but it seems a little wrong that maybe some people will have a larger chance of infection based on the method. It's good to test it out to see what works best though.,2,1,1,2,2,1,1,1,2,2,,1,3,20,3,2,1,1,5,3,9,
8/1/17 16:44,8/1/17 16:47,0,172.112.206.174,100,213,1,8/1/17 16:47,R_2968mivKDkJu5UM,,,,,33.71099854,-118.0438004,anonymous,EN,5,,,,It takes patient safety to the next level. It helps improve chances the doctors will not make a mistake during the procedures.,2,1,1,2,1,1,1,1,2,1,Engineering (Mechanical Engineering),1,4,25,5,6,5,2,4,9,8,
8/1/17 16:45,8/1/17 16:47,0,76.182.82.120,100,133,1,8/1/17 16:47,R_2eUmVnCDX4IaXBk,,,,,35.74630737,-78.72389984,anonymous,EN,4,,,,"It'll be a good reminder for doctors. However, over time they'll get used to it being there and stop referencing it.",2,1,1,2,2,2,1,2,1,2,,2,3,27,6,6,1,1,5,3,6,
8/1/17 16:33,8/1/17 16:48,0,173.27.110.193,100,872,1,8/1/17 16:48,R_2s0lko2VCrb6bsi,,,,,30.74609375,-83.3513031,anonymous,EN,,,4,,I think it is appropriate because people will think more of the director,1,2,1,2,1,2,2,1,1,2,,2,1,27,3,2,4,2,4,8,3,
8/1/17 16:44,8/1/17 16:48,0,75.27.108.112,100,249,1,8/1/17 16:48,R_2DZA1fhVRNlxJP7,,,,,41.75900269,-88.2614975,anonymous,EN,,3,,,I think the doctors know more about ths stuff than a director.  Godd intentions but meddlesome.,2,1,1,2,2,1,1,1,2,1,Electrical Engineering,1,2,51,6,5,1,3,4,6,9,
8/1/17 16:37,8/1/17 16:48,0,174.32.102.115,100,634,1,8/1/17 16:48,R_1Q5ivS8aX8G4wyW,,,,,37.75100708,-97.8219986,anonymous,EN,,,2,,"While the intention was good and any harm seems likely to be small, it is not really a hospital director's place to run an experiment involving his patients without there consent.",2,1,1,2,2,1,1,1,2,2,,1,3,26,3,4,1,4,3,8,9,
8/1/17 16:43,8/1/17 16:48,0,70.175.40.59,100,306,1,8/1/17 16:48,R_3sBKK0nibjjofjl,,,,,36.17500305,-115.1371994,anonymous,EN,,,,1,I don't understand how having the precautions written down could help the patients be safe from infections. One doesn't have anything to do with the other. And the doctors should already have this information memorized and learned without having to rely on written precautions.,2,1,1,2,1,1,1,2,2,2,,2,4,38,4,5,3,3,4,8,7,
8/1/17 16:42,8/1/17 16:49,0,209.99.209.144,100,379,1,8/1/17 16:49,R_25YKroiuAYBGzrZ,,,,,44.31109619,-73.22509766,anonymous,EN,,4,,,I think it is always a good idea to leave reminders for people. People who are very busy and juggle much information in their heads can really benefit from a visual cue. ,2,1,1,2,1,2,1,1,2,2,,2,3,58,6,2,2,2,5,5,7,
8/1/17 16:45,8/1/17 16:49,0,96.67.119.81,100,271,1,8/1/17 16:49,R_12EXkLUmFtxbUn1,,,,,33.88999939,-84.30280304,anonymous,EN,,4,,,"I think it would help to remember all the protocol to prevent infection, but it doesn't 100% mean infection will not occur. ",2,1,1,2,2,1,1,1,2,2,,2,3,41,4,4,5,3,5,9,9,
8/1/17 16:42,8/1/17 16:50,0,98.222.206.173,100,482,1,8/1/17 16:50,R_pylcdwqGH6Cs437,,,,,40.4223938,-86.80310059,anonymous,EN,,,,2,It doesn't seem like a very effective way to help the problem. And that means that there's a whole group of people that might not be getting the best safety and care.,2,2,2,1,2,1,2,1,1,2,,2,3,35,4,1,5,4,2,13,4,
8/1/17 16:47,8/1/17 16:50,0,104.2.203.136,100,200,1,8/1/17 16:50,R_eUHD0Rr7TUh4hR7,,,,,41.48669434,-90.57250214,anonymous,EN,,,,5,This is an appropriate decision and great way to see which reminder works better for the doctors. The director is being proactive about patient care and I think that is great.,2,1,1,2,1,2,2,1,1,2,,2,1,26,3,2,5,4,3,12,5,
8/1/17 16:46,8/1/17 16:50,0,73.44.23.135,100,272,1,8/1/17 16:50,R_1oG2PbQPLv6MGoY,,,,,42.34120178,-88.11370087,anonymous,EN,,,4,,I think it is good that these doctors will have consistent reminders of procedures to follow where they can see them often. ,2,1,1,2,1,1,1,2,1,2,,2,3,26,4,2,5,5,4,12,6,
8/1/17 16:48,8/1/17 16:51,0,75.65.123.73,100,163,1,8/1/17 16:51,R_1ClwGakkt5m7l75,,,,,32.48019409,-88.63289642,anonymous,EN,,4,,,I think it would keep the precautions present in people's mind.  It would be a constant reminder which is good.,2,1,1,2,1,1,1,1,2,2,n/a,2,3,42,4,2,2,1,5,4,8,
8/1/17 16:49,8/1/17 16:51,0,73.24.113.40,100,136,1,8/1/17 16:51,R_29fRqmN1Q0457d2,,,,,28.94000244,-81.98970032,anonymous,EN,,,2,,"if he feels one way is safer, then he should have everyone do it the same way.",2,1,1,2,2,1,1,1,2,2,,2,3,54,4,6,4,4,4,10,9,
8/1/17 16:48,8/1/17 16:52,0,63.151.141.158,100,226,1,8/1/17 16:52,R_3MT031nRIKT9dO7,,,,,36.63549805,-88.28299713,anonymous,EN,,,4,,"It seems like a good way to test the efficacy of the safety methods. I don't really see much wrong with it, other than the fact that maybe some patients could be harmed if one of the methods doesn't work as well. But then again, I don't see how having this information relayed to the doctors would make the risk of infection increase.",2,1,1,2,2,1,1,1,2,1,computer science,1,3,35,4,1,1,1,5,3,9,
8/1/17 16:48,8/1/17 16:53,0,68.187.120.202,100,265,1,8/1/17 16:53,R_3F2pW6nRreDDIyn,,,,,45.01939392,-89.50469971,anonymous,EN,2,,,,It doesn't seem sterile and its almost like giving the doctors training wheels,2,1,1,2,1,1,1,2,2,2,,1,3,27,3,3,2,2,5,5,7,
8/1/17 16:49,8/1/17 16:53,0,174.44.49.32,100,216,1,8/1/17 16:53,R_2dH1alvU49pR2LK,,,,,40.57670593,-73.98999786,anonymous,EN,,3,,,"I feel like this is just something that wont help. Putting the posters up wont do much if the doctor legitimately doesn't know what he's doing, in the first place. ",2,1,1,2,1,1,1,1,2,2,,2,3,59,6,4,1,1,5,3,8,
8/1/17 16:52,8/1/17 16:53,0,174.63.180.73,100,44,1,8/1/17 16:53,R_3JWvv87Rzunhfb3,,,,,28.53410339,-81.16470337,anonymous,EN,,,3,,n/a,1,2,1,2,2,2,1,1,1,2,,1,3,30,6,3,2,3,4,7,5,
8/1/17 16:43,8/1/17 16:53,0,64.26.99.248,100,615,1,8/1/17 16:53,R_3lJRqdK27QmxCNE,,,,,39.29519653,-76.62310028,anonymous,EN,,,,4,It just helps and informs everyone how important this matter is.,2,1,1,1,1,1,1,2,1,2,,1,3,29,2,2,5,4,2,13,5,
8/1/17 16:52,8/1/17 16:54,0,107.146.214.180,100,88,1,8/1/17 16:54,R_28OMJtDDcw35CBo,,,,,35.20440674,-118.8647995,anonymous,EN,,4,,,I think that it is harmless and could potentially help,1,2,1,2,1,1,1,2,1,2,na,1,3,36,3,2,1,3,3,7,4,
8/1/17 16:52,8/1/17 16:54,0,169.227.254.4,100,99,1,8/1/17 16:54,R_21grtfw2UT8dciM,,,,,43.08799744,-87.97640228,anonymous,EN,5,,,,I think this is appropriate because that way they should not make a mistake and it should be way less deadly infections popping up.,2,1,1,2,1,2,2,1,1,2,,2,1,26,3,2,3,4,3,10,5,
8/1/17 16:53,8/1/17 16:54,0,174.255.128.20,100,108,1,8/1/17 16:54,R_10VKqW5UyC072qF,,,,,37.75100708,-97.8219986,anonymous,EN,,5,,,There is nothing wrong with having as many precautions as possible. Having a reminder may help prevent a tragedy.,2,1,1,2,1,1,1,1,2,2,,1,3,35,4,4,2,1,5,4,8,
8/1/17 16:50,8/1/17 16:54,0,172.5.126.51,100,289,1,8/1/17 16:54,R_2TXmTe4lv2gDAcw,,,,,37.45759583,-122.1040955,anonymous,EN,,,4,,"If the director truly doesn't know which one will reduce infections, then I think it's reasonable to try both.  This is a life-saving treatment that still needs to be administered so at least the director is trying to reduce the number of infections.",2,1,1,2,2,1,1,1,2,1,computer engineering,2,4,38,4,1,1,1,4,4,9,
