StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1,xA2,xB2,xAB2,xA3,xB3,xAB3,xA4,xB4,xAB4,xA5,xB5,xAB5,xA6,xB6,xAB6,xA7,xB7,xAB7,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-27 13:23:03,2017-10-27 13:26:09,0,75.169.57.83,100,185,1,2017-10-27 13:26:09,R_3KrvGYhH8KSDol2,,,,,40.657592773438,-111.88400268555,anonymous,EN,,,,,,,,,,,,,,,4,,,,,,,"It seems like a decent idea to get the most out of donations, so you're not just putting money into things that sound helpful without actually knowing how helpful they are over time. ",2,1,1,2,2,1,1,2,2,2,,1,2,5,1,3,31,4,2,8,4
2017-10-27 13:24:16,2017-10-27 13:26:20,0,72.220.195.220,100,123,1,2017-10-27 13:26:20,R_1r2KAxK5EVFEeUh,,,,,32.737106323242,-117.08810424805,anonymous,EN,,,,,,,,,5,,,,,,,,,,,,,Because it gives him a better idea of which plan to offer.  He's looking out for his employees.,2,1,1,2,2,1,1,2,2,2,,1,1,5,1,3,35,2,3,8,3
2017-10-27 13:23:23,2017-10-27 13:26:20,0,74.197.71.231,100,176,1,2017-10-27 13:26:21,R_1mrY8tWciCgywnG,,,,,31.266693115234,-100.42430114746,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,"Dr. Jones appears to be looking out for his patients, and not trying to deceive them by selling a product he doesn't believe in.",2,1,1,2,2,1,1,1,2,1,Meteorology,2,1,5,1,3,26,4,2,9,4
2017-10-27 13:21:19,2017-10-27 13:26:36,0,99.88.199.206,100,316,1,2017-10-27 13:26:36,R_3fQcbkSdzRBc0NI,,,,,32.995407104492,-117.07530212402,anonymous,EN,,,,,,,,,,,,,,,,,,,4,,,"I believe in basic income, and this is a baby step towards it. The congress should give a flat stipend that is lower than the $1000 every month and give a bonus for people attending the job fairs as incentive. Say $750 per month and a $250 bonus.",2,1,1,2,2,1,1,1,2,2,,1,1,4,1,4,30,3,3,9,4
2017-10-27 13:24:01,2017-10-27 13:26:45,0,104.129.206.68,100,164,1,2017-10-27 13:26:45,R_2wiVDQqsYwW2gTJ,,,,,32.778701782227,-96.821701049805,anonymous,EN,,,,,,,,1,,,,,,,,,,,,,,The CEO wants his employees to be knowledgeable about their options and this shows he's upfront. I think this would be an admirable trait.,2,1,1,2,2,1,1,1,2,2,,2,2,5,1,3,38,3,4,9,5
2017-10-27 13:24:29,2017-10-27 13:27:05,0,97.84.162.252,100,156,1,2017-10-27 13:27:06,R_3GkrMFia49xo3MF,,,,,43.400299072266,-84.072799682617,anonymous,EN,,,,,,,,,,,,,,,,,,,,,5,It is a great way to see if the lessened amount of money combined with the continuation of the receipt of it even after employment will lead to people looking for a job. There is a problem with people using up unemployment benefits before even seeking a job.,2,1,1,2,2,1,1,1,2,2,,1,1,5,1,3,41,3,3,9,3
2017-10-27 13:22:38,2017-10-27 13:27:12,0,75.115.4.216,100,274,1,2017-10-27 13:27:12,R_3PRkUaLgfCgcquk,,,,,28.08219909668,-82.523902893066,anonymous,EN,,,,,,,,,,,,,5,,,,,,,,,"I think it is extremely appropriate because the director is allocating money and or housing to the people who need it the most. It seems like he is being responsible with the donations. ",2,1,2,2,2,2,1,1,2,2,,4,4,4,2,3,25,3,2,7,10
2017-10-27 13:22:37,2017-10-27 13:27:27,0,97.95.51.4,100,289,1,2017-10-27 13:27:27,R_3PvscubczN5cukR,,,,,43.755996704102,-88.366600036621,anonymous,EN,,,,,,,,,,,,,,,,,,,,3,,"it is not right to give people money for being out of work. If they are paid, what incentive do thet have to find work. On the other hand, some who are trying to find work , but can't do so deaserve to be given some money so they can pay bills. There is no easy answer to this",2,1,1,2,2,1,1,1,2,2,,3,3,4,1,3,64,2,3,9,8
2017-10-27 13:24:07,2017-10-27 13:27:34,0,74.109.193.29,100,206,1,2017-10-27 13:27:34,R_1jDhhQMBcIMRzy6,,,,,40.430999755859,-79.922698974609,anonymous,EN,,,,,,,,,,,,,,,,5,,,,,,"It will help poor people get medical help.
It will save a lot of lives.",2,1,1,2,2,1,1,1,2,1,math,1,1,5,1,3,62,6,3,9,3
2017-10-27 13:22:11,2017-10-27 13:27:51,0,108.53.51.224,100,339,1,2017-10-27 13:27:52,R_1CrnFfzOuXEElEJ,,,,,40.725997924805,-74.233200073242,anonymous,EN,,,,,4,,,,,,,,,,,,,,,,,"There's not enough information to decide which of A or B are the better drug objectively. But for efficiency's sake, it does make sense for Doctor Jones to choose one drug for his patients and go with that. ",2,1,1,2,2,1,1,1,2,2,,1,1,4,1,1,26,4,3,9,4
2017-10-27 13:19:15,2017-10-27 13:27:52,0,12.219.73.130,100,517,1,2017-10-27 13:27:53,R_1I75SQbqaFp9EkD,,,,,30.422393798828,-88.652702331543,anonymous,EN,,,,,,,4,,,,,,,,,,,,,,,"Because he is actually helping the employees save in order to be able to retire comfortably in the future. There is a lot of people who are working past their retirement because they do not have enough money to afford their rent and other bills and food and doctor and medications. ",2,2,1,2,2,2,1,2,1,2,,2,2,5,2,3,35,3,3,5,5
2017-10-27 13:25:30,2017-10-27 13:27:52,0,173.61.40.29,100,141,1,2017-10-27 13:27:52,R_3pl6GB95FZby2vC,,,,,39.949996948242,-75.059303283691,anonymous,EN,,,,,4,,,,,,,,,,,,,,,,,There doesn't seem to be any negative information on either drug so his choice was appropriate.,2,1,1,2,2,2,1,1,1,2,,3,2,4,2,3,35,3,3,7,7
2017-10-27 13:25:10,2017-10-27 13:28:02,0,12.207.83.2,100,171,1,2017-10-27 13:28:02,R_1DMuTZqwerjfDSq,,,,,42.148193359375,-83.814796447754,anonymous,EN,,,,,,,,,,,,,,,,,4,,,,,"the congress wants to recruit people to become health assistants, it is appropriate to advertise for this. ",2,1,1,2,2,1,1,1,2,2,,2,2,4,2,3,33,6,4,9,6
2017-10-27 13:24:57,2017-10-27 13:28:05,0,70.174.22.71,100,188,1,2017-10-27 13:28:06,R_1C10NC5e368JZWm,,,,,36.85710144043,-75.989501953125,anonymous,EN,,,,,,,,,,,,,,,5,,,,,,,The director is testing out an option first and will have a better idea of how well a particular resource works before just putting all the money in one.,2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,31,6,6,9,3
2017-10-27 13:26:09,2017-10-27 13:28:06,0,54.86.32.166,100,117,1,2017-10-27 13:28:06,R_3mkPlaBojGJjPuZ,,,,,39.048095703125,-77.472801208496,anonymous,EN,,,,,,,3,,,,,,,,,,,,,,,It's smart to invest in retirement plan.,1,2,2,2,2,1,2,1,1,2,Na,3,3,4,2,3,30,2,3,4,8
2017-10-27 13:25:46,2017-10-27 13:28:13,0,70.61.225.210,100,147,1,2017-10-27 13:28:14,R_3nD7F2dzdD8kpBR,,,,,40.282699584961,-83.05590057373,anonymous,EN,,,,,,3,,,,,,,,,,,,,,,,"I AM REALLY NOT SURE ON THIS ONE, ITS MAY CROSS THE LINE ON MEDICAL ETHICS.",2,1,1,2,2,1,1,1,2,2,,1,1,4,1,3,37,4,5,9,4
2017-10-27 13:25:07,2017-10-27 13:28:30,0,50.207.48.130,100,202,1,2017-10-27 13:28:30,R_1HirW5xXWEFtYo8,,,,,39.934799194336,-75.030700683594,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,He is putting his patients' interests first.,2,1,1,2,2,1,1,2,2,1,Environmental Science,1,3,3,1,3,29,6,4,8,7
2017-10-27 13:20:45,2017-10-27 13:28:33,0,66.41.238.128,100,468,1,2017-10-27 13:28:34,R_1nOb0Rw9YKU2CPS,,,,,45.119400024414,-93.336196899414,anonymous,EN,,,,,,1,,,,,,,,,,,,,,,,"it is a common procdure to try different mediations to see what works best,",2,1,1,2,2,2,1,1,1,2,,5,4,3,1,3,68,4,2,7,12
2017-10-27 13:25:00,2017-10-27 13:28:41,0,67.98.222.16,100,220,1,2017-10-27 13:28:41,R_30ou5TTKknO08ET,,,,,31.758697509766,-106.48690032959,anonymous,EN,,,,,,,,,,,3,,,,,,,,,,,"I am not sure if a few extra vacation days will help. Instead give them a bonus worth the same as the days off. People would like the cash more, in my opinion. I know I would.",2,1,1,2,2,1,1,1,2,2,,3,3,4,2,3,45,2,2,9,8
2017-10-27 13:24:45,2017-10-27 13:28:42,0,70.43.82.42,100,237,1,2017-10-27 13:28:42,R_STToZGWtQtB4rIJ,,,,,36.283294677734,-87.012100219727,anonymous,EN,,,,,,,,,,5,,,,,,,,,,,,"Monetary incentives are always a good way to increase performance. If a teacher is rewarded despite poor performance, then this behavior is continued. If there is an upside to working harder and paying more attention to the well being of students, outcomes will generally be better.",2,1,1,2,2,1,1,1,2,2,,4,3,4,1,3,28,4,5,9,9
2017-10-27 13:25:58,2017-10-27 13:28:46,0,162.233.10.75,100,168,1,2017-10-27 13:28:46,R_22KsLFemFuAf0ji,,,,,35.971298217773,-83.619300842285,anonymous,EN,,,,,,,,5,,,,,,,,,,,,,,The CEO wants his employees to save for the future. It is a smart move to easily make the information employees need to do that available.,2,1,1,2,2,1,1,1,2,2,,2,4,3,2,3,33,4,4,9,9
2017-10-27 13:23:00,2017-10-27 13:28:50,0,70.241.151.178,100,349,1,2017-10-27 13:28:50,R_RWX8d8t9DrOBwZP,,,,,32.81950378418,-96.633796691895,anonymous,EN,,,,,,,2,,,,,,,,,,,,,,,I don't think the number of investment funds is the reason people don't take part in the plan. I think most need more explanation as to why savings is important.,2,1,1,2,2,2,1,1,2,2,,5,4,2,2,3,57,4,2,8,13
2017-10-27 13:26:15,2017-10-27 13:28:58,0,67.242.32.79,100,163,1,2017-10-27 13:28:59,R_ywlEUMt8YsIM9a1,,,,,42.912902832031,-76.565902709961,anonymous,EN,,,,,,,,,,,,,,4,,,,,,,,It is somewhat appropriate instead of very because jobs may not exist there.,2,1,1,2,2,1,1,2,2,2,,3,4,5,1,3,51,4,2,8,8
2017-10-27 13:20:03,2017-10-27 13:29:10,0,131.109.225.46,100,546,1,2017-10-27 13:29:10,R_31mI8tYL6Ye13uY,,,,,41.820693969727,-71.449203491211,anonymous,EN,,,,,2,,,,,,,,,,,,,,,,,"Even though drug B or either of the drugs are effective and affordable, they have side effects; it is not said what side effects they have even though it is said that the side effects can be tolerated; maybe not all people can tolerate the side effects of either of the drugs.",2,1,1,2,2,1,1,1,2,2,,4,2,4,1,1,25,3,1,9,8
2017-10-27 13:26:44,2017-10-27 13:29:12,0,70.183.204.77,100,147,1,2017-10-27 13:29:12,R_uy6Vbks71yph62R,,,,,30.214294433594,-90.940200805664,anonymous,EN,,,,,,,,,,,,,,5,,,,,,,,"It's kind of like the old saying, something about teaching a man to fish will feed him longer than just giving him fish. ",2,1,1,2,2,1,1,1,2,2,,4,3,4,2,3,30,3,5,9,9
2017-10-27 13:24:21,2017-10-27 13:29:16,0,68.96.100.169,100,295,1,2017-10-27 13:29:17,R_3Emo3ojPAezS9Sy,,,,,36.110000610352,-115.21179962158,anonymous,EN,,,,,,,,,,,,,,,,,,,5,,,This is a very helpful plan for the unemployed.  It really is hard to find employment after losing it.  Any support is welcome.,2,1,1,2,2,1,1,1,2,2,,5,4,5,2,4,37,4,5,9,10
2017-10-27 13:21:53,2017-10-27 13:29:23,0,73.32.186.164,100,450,1,2017-10-27 13:29:24,R_24PjXCIPZDlQB1v,,,,,29.751007080078,-95.612998962402,anonymous,EN,,,,,,,,,,,,,,4,,,,,,,,The directors decision is appropriate to some extent. Learning a new trade can help a person increase their future income. I don't think the director is taking into consideration other problems low-income people encounter. The donations should also go into other things that will help the people come out of poverty.,2,1,1,2,1,1,1,2,1,2,,1,1,4,1,2,31,4,3,6,4
2017-10-27 13:25:49,2017-10-27 13:29:33,0,71.14.200.82,100,223,1,2017-10-27 13:29:34,R_3qsCpZmOqXxcWzv,,,,,38.564697265625,-90.535697937012,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,The doctor is looking out for the best interests of his patients and recommends a treatment that is affordable and with tolerable side effects.,2,1,1,2,2,1,1,2,2,2,,1,1,5,1,"3,5",30,4,4,8,3
2017-10-27 13:27:29,2017-10-27 13:29:36,0,128.23.128.14,100,126,1,2017-10-27 13:29:36,R_22t2HX3Wtjcpvne,,,,,32.786193847656,-79.94709777832,anonymous,EN,,,,,,,,,,,,,,,,,4,,,,,Having a first line of healthcare for the poverty stricken could be a good response .,2,1,1,2,2,1,1,1,2,1,Biomedical Engineering,1,1,4,2,3,43,4,5,9,4
2017-10-27 13:23:22,2017-10-27 13:29:42,0,52.119.23.127,100,379,1,2017-10-27 13:29:42,R_86Nw6dPuNMe8DjX,,,,,33.623794555664,-112.00399780273,anonymous,EN,,,,,,1,,,,,,,,,,,,,,,,The drug should already have been studied on various groups. Each drug should have its own benefits and drawbacks so this should already be known. The doctor needs to give the drugs to best meet the patients needs based on research already done.,2,1,1,2,2,1,1,1,2,2,,3,3,4,1,3,46,4,3,9,8
2017-10-27 13:25:38,2017-10-27 13:29:44,0,64.131.61.192,100,245,1,2017-10-27 13:29:44,R_24H4E2JTDSDVHqv,,,,,45.119400024414,-93.336196899414,anonymous,EN,,,,,,,,,,,,,4,,,,,,,,,"Surely people need good roofs, and if this charity wants to provide them, then that is a good use of the charity's funds. However, I would think people in poverty might benefit more from other services like vocational training. This would provide them with skills to get better paying jobs and then they can take care of the roofs themselves.",2,1,1,2,2,2,1,1,2,1,computer science,1,1,5,1,3,54,4,2,8,3
2017-10-27 13:25:53,2017-10-27 13:29:49,0,172.243.16.216,100,235,1,2017-10-27 13:29:50,R_tGTrjxgUT8Ue8ut,,,,,28.739395141602,-81.855499267578,anonymous,EN,,,,,,,,,,,,3,,,,,,,,,,"People value different things and to get a good read on it, he should be including the teachers in the decision of which group to be in and the end results.  However, at least he's trying something new.",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,61,4,6,9,3
2017-10-27 13:27:09,2017-10-27 13:29:58,0,98.146.79.204,100,168,1,2017-10-27 13:29:58,R_UW7XF5an5GR8emR,,,,,47.789199829102,-117.02659606934,anonymous,EN,,,,,,,,,,,5,,,,,,,,,,,Teachers are often handed the short end of the stick. Giving more vacation days to teachers will allow them more prep time to engage their students in learning.,2,1,1,2,1,1,1,1,2,2,,1,1,5,1,3,24,6,1,8,3
2017-10-27 13:24:17,2017-10-27 13:30:02,0,192.5.211.252,100,345,1,2017-10-27 13:30:03,R_viBaMK2oCkvPhUB,,,,,42.579696655273,-84.460296630859,anonymous,EN,,,,,,,,,2,,,,,,,,,,,,,"The CEO is potentially allowing half of the new hires to miss out on important information, although it could benefit all workers in the long run. Experimenting on new workers to test this could negatively affect the individual and this doesn't seem ethical.  ",2,1,1,2,2,1,1,2,2,2,,1,2,5,2,3,28,4,2,8,4
2017-10-27 13:27:15,2017-10-27 13:30:09,0,72.201.20.43,100,174,1,2017-10-27 13:30:10,R_bDgEK97UPz7p0u5,,,,,33.352798461914,-111.78900146484,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,"If he would notify his patients, that would be fine but since he is running a trial on a new medication, I think that they should be told.  He has no idea whether or not the new medication will help or not so some patients are getting inferior care.",2,1,1,2,2,1,1,1,2,2,,4,3,4,2,3,45,4,5,9,9
2017-10-27 13:26:56,2017-10-27 13:30:21,0,70.66.189.65,100,205,1,2017-10-27 13:30:22,R_2dybaR2zLQui0h8,,,,,48.449600219727,-123.41929626465,anonymous,EN,,,,,,,,,,,,,,,,,,,,,2,"The 500 dollar difference is quite a lot for an experiment. These citizens need to be able to live and making them part of an experiment could be risky. ",2,1,1,2,2,1,1,1,2,2,,1,3,2,1,3,25,4,3,9,8
