StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,dv,Duration,ResponseId,FreeResponse,Disagreement,dv_binary,Objection,condLabel,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRiskFinal,OtherRiskFinal,IneffectiveFinal,NotEnoughInformationFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,WorkHasAlreadyBeenDoneFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,LearningSA,LearningWC,AbsenceHarmSA,AbsenceHarmWC,EqualitySA,EqualityWC,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,OtherRisk/HarmSA,OtherRisk/HarmWC,IneffectiveSA,IneffectiveWC,NotEnoughInfoSA,NotEnoughInformationWC,RandomizationSA,RandomizationWC,ExperimentationSA,ExperimentationWC,InequalitySA,InequalityWC,NoEquipoiseSA,NoEquipoiseWC,BadDesignSA,BadDesignWC,NoticeSA,NoticeWC,ConsentSA,ConsentWC,TooLongSA,TooLongWC,PickAPolicySA,PickAPolicyWC,GoodIntentSA,GoodIntentWC,BadIntentSA,BadIntentWC,StatusQuoSA,StatusQuoWC,PatientConfidenceSA,PatientConfidenceWC,CoddledExpertsSA,CoddledExpertsWC,WorkHasAlreadyBeenDoneSA,WorkHasAlreadyBeenDoneWC,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ParticipantKnowsBestSA,ParticipantKnowsBestWC,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,NecessaryRevealSA,AmbiguousSA,Disagreement
Experiment,3,ManyDomains,abE12,1831,DrugTeach,AB,AB Test,AB Test,xAB2,4,332,R_3JmBndLd8M7XWqc,he is doing his own study to see which drug works the best on patients around his area.,0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1849,DrugTeach,AB,AB Test,AB Test,xAB2,4,211,R_3NE7xGV3llYkLrA,"If both medications are effective and safe, it is fine for him to use the ""random"" method with prescriptions until he sees which one actually is most effective.",0,0,Non-Object,DrugTeach.AB,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1870,DrugTeach,AB,AB Test,AB Test,xAB2,4,266,R_6SGiWvfyIUoLPz3,Because he will  then know for sure the affects of the drug,0,0,Non-Object,DrugTeach.AB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1923,DrugTeach,AB,AB Test,AB Test,xAB2,4,226,R_Q4CUPDneXBn3DtT,Neither medication has been proven to be harmful.  Doctor Jones wants to see which of the two medications has better results for his future patients which will include the ones in his current experiment.,0,0,Non-Object,DrugTeach.AB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1949,DrugTeach,AB,AB Test,AB Test,xAB2,5,152,R_3ndr3MQIUKjS64A,Doctor Jones in not endangering his patients or preventing them from receiving treatment so his actions are approrpriate,0,0,Non-Object,DrugTeach.AB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1972,DrugTeach,AB,AB Test,AB Test,xAB2,5,600,R_dhW2ZU18HeVt8eB,"The experiment will show which drug is most effective, so they can stop prescribing the less effective drugs.",0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1994,DrugTeach,AB,AB Test,AB Test,xAB2,4,202,R_2TNw9SWlDB1HkQ7,"He's using the drugs as they are intended and treating the condition. It is not harming anyone. I said somewhat instead of Very appropriate because some might say he's making people apart of a study without consent, but I'm not sure that's the case,",0,0,Non-Object,DrugTeach.AB,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,2019,DrugTeach,AB,AB Test,AB Test,xAB2,5,707,R_OMVIy7LkK5u2Xfj,If both drugs are about the relatively same price and have similar side effects it doesn't do any harm to split the prescriptions. It is a good way to determine what works best.,0,0,Non-Object,DrugTeach.AB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,2094,DrugTeach,AB,AB Test,AB Test,xAB2,4,168,R_1BWbZbB3SsUVN7t,"The patients are already randomly receiving drug A or B with no control over the decision. Also, both drugs are approved for treating high blood pressure. Dr. Jones's decision is not changing the status quo in how patients are treated and does not represent any additional danger to them.",0,0,Non-Object,DrugTeach.AB,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,2115,DrugTeach,AB,AB Test,AB Test,xAB2,4,225,R_3M6HgNlFYyiQXV7,"Because he is using 2 approved drugs and attempting to determine the best solution for his patients, he is doing something appropriate.  The only problem I have is that the narrative above did not describe if he was informing his patients about his test...",1,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,57,DrugTeach,AB,AB Test,AB Test,xAB2,1,468,R_1nOb0Rw9YKU2CPS,"it is a common procdure to try different mediations to see what works best,",0,1,Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,69,DrugTeach,AB,AB Test,AB Test,xAB2,1,379,R_86Nw6dPuNMe8DjX,The drug should already have been studied on various groups. Each drug should have its own benefits and drawbacks so this should already be known. The doctor needs to give the drugs to best meet the patients needs based on research already done.,1,1,Object,DrugTeach.AB,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,263,DrugTeach,AB,AB Test,AB Test,xAB2,2,149,R_3pfDhOUmPTOtmtj,Because patients shouldnt be treated as human guinea pigs. The doctor should find another way to do his research.,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,276,DrugTeach,AB,AB Test,AB Test,xAB2,1,181,R_3hgufhiQBPxNDWe,"He should not be running experiments on his own without the consent of his patients, even if the two drugs are approved by the FDA.",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,302,DrugTeach,AB,AB Test,AB Test,xAB2,1,278,R_1lhiLCiOLEdCRVj,He is making a decision based on a very small study group and then is going to basically ignore one of the drugs.  Different people respond differently to drugs - you want to prescribe the one that works best for them as individuals.,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,467,DrugTeach,AB,AB Test,AB Test,xAB2,2,281,R_22PnpnMfN2c1wdL,"It seems to me that the doctor is running experiments off the top of his head, without any controls. The other issue I have is that what if one drug is totally ineffective or has really bad side-effects. Does this mean at the end he will prescribe the other drug only - going forward. Some how I feel that he has used people as guinea pigs.",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,516,DrugTeach,AB,AB Test,AB Test,xAB2,2,149,R_3Hn3zpmMaZIGmNs,I think medicine is primarily done on these types of experiments to get the best results.  I don't think he is doing anything wrong by trying them for a year and seeing what the best outcome is.,0,1,Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,623,DrugTeach,AB,AB Test,AB Test,xAB2,2,146,R_3O85bLtoc1R2UeS,It's more appropriate from him to make an informed decision as a doctor about each drug and prescribe them to his patients based on individual needs,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,654,DrugTeach,AB,AB Test,AB Test,xAB2,2,174,R_cuaHimCFUL6Xtbb,The doctor wants to do a good job for his patients but drug studies need more control of variables before drawing such conclusions.,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,712,DrugTeach,AB,AB Test,AB Test,xAB2,2,269,R_25WN4bQpKrScEE4,"Why would a doctor be able to randomly assign medication to his patients without their consent? Unless they were part of a research study where they were aware they may not be told the specific medication they are taking, this seems inappropriate.",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,770,DrugTeach,AB,AB Test,AB Test,xAB2,1,160,R_3IbIYD2nZ6LDfDr,I think the year is a good length of time to conduct a study. It sounds like he has the right idea.,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,795,DrugTeach,AB,AB Test,AB Test,xAB2,2,449,R_XtyrSEaB9cNEJ6p,It is not his place to experiment the drugs on patients. They have trials for doing such things in a safe environment and should be done before the drug is on the market.,1,1,Object,DrugTeach.AB,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,878,DrugTeach,AB,AB Test,AB Test,xAB2,2,129,R_4GH2ql8dl0px105,He is not in the business of don't clinical research. He should prescribe what he thinks is best.,1,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1028,DrugTeach,AB,AB Test,AB Test,xAB2,2,238,R_tJUXqyElrMDTSPD,he should which drug is appropiate for each patient-- not a year long experiment.,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1097,DrugTeach,AB,AB Test,AB Test,xAB2,2,224,R_3jfHcc05qujH0S2,"I think Doctor Jonesâ€™ decision is somewhat inappropriate because the patients are not being informed about his experiment. When patients are being given mediciation, I strongly believe they should be informed about what they are being given so they can decide if the they want to take the medicine.",1,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Experiment,3,ManyDomains,abE12,1129,DrugTeach,AB,AB Test,AB Test,xAB2,2,326,R_sTdUZFHrODy5akV,"Using patience as guinea pigs is a bad idea. Patients are not lab rats, and should be given the drug that best suits them based on their own medical history.",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1154,DrugTeach,AB,AB Test,AB Test,xAB2,1,407,R_2A0xnBWNS3rpiPK,"If I were a patient, I would like to know if I am involved in an experiment.  You never know how a drug will affect someone because we are all different.  I think the Doctor would need to let his patients know up front and ask for their permission to participate and then assign which drug he would like to give them and proceed with the study/experiment from there.",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1252,DrugTeach,AB,AB Test,AB Test,xAB2,2,218,R_1ojMulVcE2V0jpx,"Such an experiment is only appropriate if the patients consent to it. In the example, it does not sound as though the patients have consented to this approach.",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1264,DrugTeach,AB,AB Test,AB Test,xAB2,2,222,R_3JecMnKUMxjhlwm,"This kind of experimenting should be done before the drug hits the market and there is probably research on this, so he need not spend time experimenting on his own patients",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1318,DrugTeach,AB,AB Test,AB Test,xAB2,1,236,R_1JDZZvDlx0hOAZ4,Patients did not consent to the experiement. There is an appropriate way to administer this and using paying patients is not the way- this is better suited for a research trial.,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1345,DrugTeach,AB,AB Test,AB Test,xAB2,1,202,R_3I5AksSqPpGfiyk,He will not tell his patients that they are participating in this study.  That is wrong.,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1382,DrugTeach,AB,AB Test,AB Test,xAB2,2,293,R_tXqsTeDVYJLHeHT,It is inappropriate to subject people to a test without informing them and obtaining their consent. I do not find it as wholly inappropriate because he seems to be doing it for altruistic reasons and the fact that both drugs seem to be viable drugs for the problem.,0,1,Object,DrugTeach.AB,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1470,DrugTeach,AB,AB Test,AB Test,xAB2,2,109,R_3kADihO5lI8rkBG,I dunno. Only limiting patients to one drug will limit potential for variability and improvement.,1,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1515,DrugTeach,AB,AB Test,AB Test,xAB2,2,185,R_1kM6tAHf6ep75yt,"He cannot just give only one drug at the end because some patients may not be able to take that drug, and in that case will need the other one. It also depends on various complications of the drugs and how they interact with each person on an individual level.",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1689,DrugTeach,AB,AB Test,AB Test,xAB2,2,364,R_1dicrjkHxMWPnTb,because he is running experiments on victims,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1898,DrugTeach,AB,AB Test,AB Test,xAB2,2,378,R_3gT1cFiBn8nclJw,"With the information available, it sounds like this ""research"" is unlikely to harm the patients or reduce the efficacy of their treatment.  However, as I understand it, it does not meet the standards of clinical research because it lacks a control group and the patients do not give informed consent.",0,1,Object,DrugTeach.AB,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1903,DrugTeach,AB,AB Test,AB Test,xAB2,1,335,R_3KVkJxA5zW1CBqZ,One should not experiment outcome of a drug on real patients. It should be done in a lab. I don't think it is a good practice to test it out on real patients.,1,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,2023,DrugTeach,AB,AB Test,AB Test,xAB2,2,401,R_0TcB3nobonPXokx,"It seems as though the doctor is performing his own clinical trial on patients without their consent. At the same time, the patients are receiving these drugs regardless of his test.",0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,2049,DrugTeach,AB,AB Test,AB Test,xAB2,1,237,R_272uWwNmxkemh9n,"Patients should never be an ""experiment"".  The doctor should prescribe whatever drug that has the least amount of complication given if both drugs have the same overall success.",1,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,2055,DrugTeach,AB,AB Test,AB Test,xAB2,2,277,R_3eqPJms6PHBGLQn,"The doctor should do what he thinks is best for each individual patient based on their situation instead of doing his own ""experiment"". I think he should look at research already done and make his decisions based on that instead of within his own clinic. His information may not be consistent if people who come to the walk-in clinic see a different physician each time.",1,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
