,ID,Time Started,Time Finished,dv,free_response,condition,raw_condition,polarity,Gender,Race,Age,Education,Income,duration,numerical_dv
3,1866929418,5/2/18 18:18,5/2/18 18:20,Neither inappropriate nor appropriate,Cause it could go either way,bfixed,b,fixed,male,white,45 - 54,high_school,lower_i,90,3
4,913626413,5/2/18 18:09,5/2/18 18:10,Very appropriate,Because he cares about his patients enough to try and give them the best care possible,bfixed,b,fixed,male,white,25 - 34,vocational_technical_college,lower_i,38,5
5,1595367401,5/2/18 18:03,5/2/18 18:04,Somewhat inappropriate,That's my best choice for me,bfixed,b,fixed,male,white,45 - 54,high_school,lower_ii,71,2
6,-1387191393,5/2/18 18:20,5/2/18 18:20,Very inappropriate,None,bfixed,b,fixed,male,hispanic,35 - 44,high_school,lower_ii,4,1
7,837214550,5/2/18 18:10,5/2/18 18:10,Somewhat appropriate,Idk,bfixed,b,fixed,male,prefer_not_to_say,18 - 24,high_school,lower_i,9,4
8,-219529031,5/2/18 18:17,5/2/18 18:18,Very inappropriate,Not sure,bfixed,b,fixed,male,white,25 - 34,high_school,lower_ii,11,1
9,1568770475,5/2/18 18:02,5/2/18 18:03,Somewhat appropriate,He wants them to get the best care so he chose the best medicine.,bfixed,b,fixed,female,white,35 - 44,university,lower_ii,21,4
10,853060186,5/2/18 18:04,5/2/18 18:06,Neither inappropriate nor appropriate,It seems like it fit into the scenario since doctors were prescribing both.,bfixed,b,fixed,male,white,25 - 34,high_school,lower_i,65,3
11,-626070784,5/2/18 18:04,5/2/18 18:05,Somewhat appropriate,It said many doctors go with either or so he just did what anyone else would do,bfixed,b,fixed,female,hispanic,18 - 24,high_school,lower_i,37,4
12,-1357355139,5/2/18 18:02,5/2/18 18:03,Very inappropriate,If both are good drugs for diabetes then the patient should be able to chose which one is best for them,bfixed,b,fixed,female,white,35 - 44,vocational_technical_college,lower_i,87,1
13,1757408734,5/2/18 18:11,5/2/18 18:11,Somewhat inappropriate,He violates rights,bfixed,b,fixed,male,asian,25 - 34,postgraduate,high_iii,18,2
14,-876687604,5/2/18 18:03,5/2/18 18:03,Somewhat inappropriate,I think he should offer both and see what the patient would prefer,bfixed,b,fixed,female,white,> 54,university,lower_ii,27,2
15,-408929911,5/2/18 18:14,5/2/18 18:16,Very appropriate,I think its great for a doctor to truly think about There patients more than just the money.,bfixed,b,fixed,male,white,35 - 44,high_school,lower_i,118,5
16,560591734,5/2/18 18:14,5/2/18 18:14,Very appropriate,I like better food,bfixed,b,fixed,male,white,25 - 34,high_school,prefer_not_to_say,22,5
17,-208977748,5/2/18 18:04,5/2/18 18:05,Neither inappropriate nor appropriate,Because he isn’t committing a crime. Every doctor has different ethics and will use different methids,bfixed,b,fixed,female,white,25 - 34,university,lower_ii,24,3
18,-969378330,5/2/18 18:01,5/2/18 18:01,Somewhat appropriate,Based on the situation a deduction had to be made,bfixed,b,fixed,male,white,18 - 24,university,lower_ii,21,4
19,-1914260112,5/2/18 18:20,5/2/18 18:20,Somewhat appropriate,Idk,bfixed,b,fixed,male,hispanic,25 - 34,high_school,lower_ii,5,4
20,-348410782,5/2/18 18:05,5/2/18 18:06,Very appropriate,Cause it’s not inappropriate,bfixed,b,fixed,male,white,18 - 24,high_school,high_iii,31,5
21,-437795417,5/2/18 18:04,5/2/18 18:05,Very inappropriate,Okay,bfixed,b,fixed,female,white,18 - 24,vocational_technical_college,lower_i,79,1
22,852398608,5/2/18 18:19,5/2/18 18:20,Somewhat appropriate,I think they know what's good,bfixed,b,fixed,male,white,> 54,high_school,lower_ii,16,4
23,1918967192,5/2/18 18:18,5/2/18 18:18,Neither inappropriate nor appropriate,no,bfixed,b,fixed,male,multiracial,35 - 44,university,high_iii,3,3
24,-919262890,5/2/18 18:18,5/2/18 18:18,Neither inappropriate nor appropriate,He used it as attended,bfixed,b,fixed,male,white,35 - 44,vocational_technical_college,middle_ii,35,3
25,-699878453,5/2/18 18:01,5/2/18 18:01,Very appropriate,He’s the doctor and knows what he is doing,bfixed,b,fixed,female,white,18 - 24,postgraduate,lower_ii,12,5
26,447792434,5/2/18 18:03,5/2/18 18:04,Very appropriate,Because both of the drugs worked so he made an appropriate choice,bfixed,b,fixed,female,white,18 - 24,high_school,middle_ii,29,5
27,-1706973673,5/2/18 18:18,5/2/18 18:19,Neither inappropriate nor appropriate,Cause i need money to pay thr rent,bfixed,b,fixed,male,asian,18 - 24,middle_school,prefer_not_to_say,21,3
28,-674905307,5/2/18 18:05,5/2/18 18:05,Somewhat appropriate,People need meds give them what they need,bfixed,b,fixed,female,white,25 - 34,university,middle_ii,20,4
29,-1434085872,5/2/18 18:05,5/2/18 18:06,Neither inappropriate nor appropriate,The doctor can change the medicine but patients should be able to choose what they want to take,bfixed,b,fixed,female,black,35 - 44,high_school,lower_ii,58,3
30,-1616679064,5/2/18 18:16,5/2/18 18:17,Very appropriate,He's trying to figure out what type of medicine is going to be best for his patients,bfixed,b,fixed,male,hispanic,35 - 44,postgraduate,middle_ii,26,5
31,592515812,5/2/18 18:05,5/2/18 18:05,Somewhat inappropriate,Becuase I don't believe in drugd,bfixed,b,fixed,female,white,35 - 44,high_school,middle_ii,26,2
32,-401797905,5/2/18 18:10,5/2/18 18:10,Somewhat inappropriate,Okay,bfixed,b,fixed,male,asian,25 - 34,postgraduate,high_ii,5,2
33,970954472,5/2/18 18:19,5/2/18 18:19,Somewhat appropriate,He wants to help his patients,bfixed,b,fixed,male,asian,18 - 24,high_school,prefer_not_to_say,13,4
34,-640714745,5/2/18 17:59,5/2/18 18:02,Neither inappropriate nor appropriate,While he can prescribe either medication. Its his choice to whch one he wants to use. Keeping it simple he chooses B in which he must lime that particular script better.,bfixed,b,fixed,female,white,35 - 44,high_school,lower_ii,158,3
35,1558737065,5/2/18 18:05,5/2/18 18:05,Neither inappropriate nor appropriate,I don't know anything about drug a or b,bfixed,b,fixed,female,white,> 54,high_school,lower_ii,27,3
36,-195640274,5/2/18 18:01,5/2/18 18:02,Very appropriate,The dr has 2 options and he had to pick one,bfixed,b,fixed,female,hispanic,25 - 34,high_school,lower_i,25,5
37,-967489547,5/2/18 17:58,5/2/18 17:59,Neither inappropriate nor appropriate,"He cares about his patients, and wants the best medicine for them, yet he doesn't read the ingredients of the medication",bfixed,b,fixed,female,hispanic,18 - 24,high_school,lower_i,51,3
38,454986301,5/2/18 18:03,5/2/18 18:05,Somewhat inappropriate,"If there are many options the doctor shouldn’t just be set on one. I would assume that the medications would have different side effects, etc. so a doctor shouldn’t be limited to one. One that works well for one may not work for the other person.",bfixed,b,fixed,female,white,18 - 24,high_school,lower_i,86,2
39,-543829229,5/2/18 17:59,5/2/18 18:00,Somewhat appropriate,Both a and b help with the needs of the patient. Hopefully the doctor chose appropriately and it will benefit the patient.,bfixed,b,fixed,female,prefer_not_to_say,25 - 34,university,prefer_not_to_say,62,4
40,-209694505,5/2/18 18:05,5/2/18 18:06,Very inappropriate,Don't agree with drugs,bfixed,b,fixed,female,white,35 - 44,high_school,lower_i,8,1
41,-342858414,5/2/18 18:20,5/2/18 18:20,Somewhat appropriate,Exams evoth are valid hence B should be good too,bfixed,b,fixed,male,prefer_not_to_say,25 - 34,university,lower_ii,22,4
42,-525161907,5/2/18 18:00,5/2/18 18:01,Very appropriate,Everythi g is in good order,bfixed,b,fixed,female,white,25 - 34,university,middle_i,17,5
43,642714070,5/2/18 18:00,5/2/18 18:01,Neither inappropriate nor appropriate,It's straight and to the point,bfixed,b,fixed,male,asian,45 - 54,university,middle_ii,30,3
44,326206933,5/2/18 17:59,5/2/18 17:59,Very appropriate,"Both drugs are similar in price, effectiveness, and side effects, so either would be a good choice",bfixed,b,fixed,male,white,> 54,postgraduate,middle_ii,56,5
45,-680060101,5/2/18 18:08,5/2/18 18:08,Somewhat appropriate,I think his findings are legitimate,bfixed,b,fixed,male,white,35 - 44,university,high_i,19,4
46,-634350946,5/2/18 18:19,5/2/18 18:20,Somewhat appropriate,He's choosing a cheaper alternative for his patients,bfixed,b,fixed,male,hispanic,25 - 34,vocational_technical_college,middle_i,33,4
47,253428230,5/2/18 18:05,5/2/18 18:05,Very inappropriate,No,bfixed,b,fixed,female,latino,18 - 24,postgraduate,lower_i,7,1
48,-193904760,5/2/18 18:04,5/2/18 18:04,Somewhat appropriate,Love you too baby girl and,bfixed,b,fixed,female,white,25 - 34,postgraduate,high_ii,4,4
49,-1913936758,5/2/18 18:01,5/2/18 18:01,Somewhat appropriate,I think he is right,bfixed,b,fixed,female,white,35 - 44,high_school,lower_i,9,4
50,839745944,5/2/18 18:01,5/2/18 18:02,Somewhat inappropriate,Because both a and b can treat high blood pressure.,bfixed,b,fixed,female,white,25 - 34,vocational_technical_college,high_i,15,2
51,283786117,5/2/18 18:02,5/2/18 18:02,Somewhat appropriate,It’s really necessary,bfixed,b,fixed,female,asian,25 - 34,university,lower_i,12,4
52,-503923778,5/2/18 17:59,5/2/18 17:59,Very appropriate,Because of it legal it's fine,bfixed,b,fixed,female,black,18 - 24,high_school,lower_i,22,5
53,1933158028,5/2/18 18:17,5/2/18 18:18,Somewhat inappropriate,Self decision,bfixed,b,fixed,male,asian,35 - 44,university,middle_i,21,2
54,1932212372,5/2/18 17:59,5/2/18 17:59,Neither inappropriate nor appropriate,Both A and B are prescription options.,bfixed,b,fixed,female,white,18 - 24,university,lower_i,14,3
55,214515885,5/2/18 18:00,5/2/18 18:00,Very inappropriate,The patient should have a choice,bfixed,b,fixed,female,white,> 54,vocational_technical_college,middle_ii,33,1
56,1076977321,5/2/18 17:59,5/2/18 17:59,Very inappropriate,Lying to people isn’t okay,bfixed,b,fixed,female,hispanic,25 - 34,vocational_technical_college,lower_ii,10,1
57,-245785316,5/2/18 18:00,5/2/18 18:00,Somewhat appropriate,Idk,bfixed,b,fixed,female,black,25 - 34,high_school,lower_i,15,4
58,-2036582292,5/2/18 18:04,5/2/18 18:04,Somewhat inappropriate,Hes disobeying the law.  You shouldnt mess with medication,bfixed,b,fixed,male,white,35 - 44,high_school,lower_i,30,2
59,-741623848,5/2/18 18:19,5/2/18 18:19,Very appropriate,Hes worried about his patients,bfixed,b,fixed,male,black,25 - 34,high_school,middle_i,16,5
60,-840978749,5/2/18 18:02,5/2/18 18:04,Very appropriate,If they both are affordable and effective but that doctor just happens to like drug b more then that's fine,bfixed,b,fixed,female,white,35 - 44,high_school,lower_i,76,5
61,348222472,5/2/18 18:01,5/2/18 18:02,Very appropriate,"Because if drug A and drug B are very similar then it doesn't matter which one he prescribes, if it's what he feels would treat patient better",bfixed,b,fixed,female,white,25 - 34,vocational_technical_college,lower_ii,83,5
62,-144941229,5/2/18 18:16,5/2/18 18:18,Very appropriate,All doctors know the correct answers,bfixed,b,fixed,male,white,35 - 44,high_school,lower_i,106,5
63,2104786238,5/2/18 18:08,5/2/18 18:09,Neither inappropriate nor appropriate,I am surely not but I can say that he is taking good decision...,bfixed,b,fixed,male,hispanic,25 - 34,postgraduate,high_i,60,3
64,931133949,5/2/18 18:05,5/2/18 18:06,Neither inappropriate nor appropriate,I need more information.  Why did he chose B?  We're there any other reasons?,bfixed,b,fixed,male,white,> 54,high_school,lower_i,33,3
65,1050320595,5/2/18 18:04,5/2/18 18:04,Somewhat appropriate,Seems he's only trying to help,bfixed,b,fixed,female,white,25 - 34,high_school,lower_i,18,4
66,-1553691988,5/2/18 18:01,5/2/18 18:01,Neither inappropriate nor appropriate,Because he’s trying to save his patients money and help them at the same time,bfixed,b,fixed,female,black,25 - 34,high_school,lower_i,23,3
67,1743539582,5/2/18 18:09,5/2/18 18:09,Somewhat inappropriate,I think logical,bfixed,b,fixed,male,white,45 - 54,vocational_technical_college,middle_i,15,2
68,-2003366550,5/2/18 18:01,5/2/18 18:01,Somewhat appropriate,Because is better,bfixed,b,fixed,male,latino,35 - 44,university,lower_ii,27,4
69,2002776589,5/2/18 18:03,5/2/18 18:04,Somewhat appropriate,Because it should work,bfixed,b,fixed,female,white,35 - 44,high_school,lower_i,15,4
70,-1752502422,5/2/18 18:05,5/2/18 18:05,Very appropriate,I think it’s fair to trust his judgement in this.,bfixed,b,fixed,female,white,25 - 34,postgraduate,lower_ii,23,5
71,-824268735,5/2/18 18:04,5/2/18 18:04,Very inappropriate,It is his right to say what he wants and state his opinion. He should be able to say what he wants freely in this country without judgment,bfixed,b,fixed,female,white,25 - 34,vocational_technical_college,lower_ii,27,1
72,1639079797,5/2/18 18:02,5/2/18 18:02,Neither inappropriate nor appropriate,Because the doctor should do what he thinks is beat,bfixed,b,fixed,female,white,18 - 24,high_school,lower_ii,13,3
73,-1876014696,5/2/18 18:02,5/2/18 18:03,Very appropriate,"Because A and/or B provide the same results, therefore either one would be okay",bfixed,b,fixed,male,white,25 - 34,university,high_i,52,5
74,-248705531,5/2/18 18:13,5/2/18 18:13,Somewhat appropriate,Because both drugs cures high blood pressure,bfixed,b,fixed,male,prefer_not_to_say,25 - 34,vocational_technical_college,prefer_not_to_say,27,4
75,-826114251,5/2/18 18:18,5/2/18 18:19,Somewhat appropriate,I think it should be the same unless a patient can’t handle the other drug,bfixed,b,fixed,male,white,25 - 34,vocational_technical_college,middle_i,41,4
76,1794506988,5/2/18 18:03,5/2/18 18:04,Somewhat inappropriate,Well just because he thinks it's the best doesn't make it the best for the patient,bfixed,b,fixed,female,white,> 54,university,high_i,48,2
77,-1597025225,5/2/18 18:02,5/2/18 18:02,Very appropriate,Very good,bfixed,b,fixed,female,hispanic,25 - 34,high_school,lower_i,1,5
78,2010074232,5/2/18 18:02,5/2/18 18:02,Very appropriate,If that’s what normal doctors prescribe their patients it seems most reasonable,bfixed,b,fixed,female,white,18 - 24,high_school,lower_i,33,5
79,-86079161,5/2/18 18:00,5/2/18 18:02,Somewhat inappropriate,I do not agree with,bfixed,b,fixed,male,white,25 - 34,high_school,lower_ii,118,2
80,-551971728,5/2/18 18:02,5/2/18 18:02,Very appropriate,dr. jones is only trying to help his patients as best he can,bfixed,b,fixed,female,black,35 - 44,university,middle_ii,16,5
81,705777062,5/2/18 18:03,5/2/18 18:04,Very appropriate,"It seems that both drugs are affordable and both do the same thing, so Dr. Jones has probably went by his patients personal needs and has decided on Medication B",bfixed,b,fixed,female,white,> 54,university,high_i,72,5
82,397966593,5/2/18 18:19,5/2/18 18:19,Very appropriate,There is nothing wrong with his behavior or his choice of which medication to prescribe.  The doctor did nothing wrong.,bfixed,b,fixed,male,asian,25 - 34,postgraduate,high_i,31,5
83,-142506625,5/2/18 17:59,5/2/18 17:59,Neither inappropriate nor appropriate,he should see which option works for the individual patient and not just use one medication for all,bfixed,b,fixed,female,white,35 - 44,high_school,middle_i,34,3
84,-882000103,5/2/18 18:18,5/2/18 18:19,Very appropriate,I just did,bfixed,b,fixed,male,prefer_not_to_say,35 - 44,high_school,high_i,15,5
85,962645666,5/2/18 18:02,5/2/18 18:03,Neither inappropriate nor appropriate,I have no idea why the patient cannot try to correct his high blood pressure without drugs - diet and exercise.,bfixed,b,fixed,female,white,> 54,university,lower_ii,39,3
86,366735449,5/2/18 18:00,5/2/18 18:00,Very appropriate,Both A and B are the same as far as I know.,bfixed,b,fixed,female,white,45 - 54,university,middle_ii,27,5
87,-687826919,5/2/18 18:02,5/2/18 18:02,Neither inappropriate nor appropriate,Not enough information and should be person specific,bfixed,b,fixed,female,white,45 - 54,postgraduate,high_ii,13,3
88,-285115916,5/2/18 18:01,5/2/18 18:01,Very appropriate,It was the best choice.,bfixed,b,fixed,female,white,18 - 24,high_school,lower_i,12,5
89,-1462190431,5/2/18 18:00,5/2/18 18:00,Very inappropriate,He needs a,bfixed,b,fixed,female,white,25 - 34,university,lower_ii,4,1
90,-776024916,5/2/18 18:00,5/2/18 18:01,Very appropriate,Both are used and he selected the one he perfers to give to patients,bfixed,b,fixed,female,white,> 54,high_school,high_iii,49,5
91,2005774370,5/2/18 18:03,5/2/18 18:04,Very appropriate,From what i understand both drugs work and effect people the same. Its no different so its appropriate either way.,bfixed,b,fixed,male,white,35 - 44,vocational_technical_college,middle_i,55,5
92,-309054793,5/2/18 18:02,5/2/18 18:07,Somewhat inappropriate,I do not know why doctors would prescribe one drug overdose another I was suspect there are reasons why they choose one over another I really have no idea maybe there are money give them back from the drug company maybe not I just don't know,bfixed,b,fixed,male,white,> 54,university,lower_ii,275,2
93,-435911203,5/2/18 18:04,5/2/18 18:05,Very appropriate,Because it is safe and affordable.,bfixed,b,fixed,female,white,35 - 44,vocational_technical_college,lower_i,29,5
94,-1594468765,5/2/18 18:18,5/2/18 18:19,Somewhat inappropriate,Yes way,bfixed,b,fixed,male,hispanic,25 - 34,vocational_technical_college,high_i,17,2
95,-1680308797,5/2/18 17:58,5/2/18 17:59,Somewhat inappropriate,Because i dont like people knowing my personal information,bfixed,b,fixed,female,white,18 - 24,high_school,lower_ii,29,2
96,-823659741,5/2/18 18:03,5/2/18 18:04,Very inappropriate,Cause option a is for high blood pressure not b,bfixed,b,fixed,female,white,25 - 34,high_school,lower_i,23,1
97,430145851,5/2/18 18:02,5/2/18 18:03,Very appropriate,I picked that answer because it help people control their side effects,bfixed,b,fixed,female,white,18 - 24,high_school,lower_i,42,5
98,1719860648,5/2/18 18:12,5/2/18 18:12,Very inappropriate,Because it all ways good to have someone that knows what they are doing,bfixed,b,fixed,male,white,25 - 34,high_school,lower_i,41,1
99,-1212840010,5/2/18 18:18,5/2/18 18:18,Somewhat appropriate,Much good,bfixed,b,fixed,male,white,18 - 24,university,high_ii,0,4
100,-417858518,5/2/18 17:58,5/2/18 17:59,Very inappropriate,because tobacco it's not healthy,bfixed,b,fixed,female,hispanic,18 - 24,high_school,lower_i,22,1
101,1296184418,5/2/18 18:00,5/2/18 18:01,Very appropriate,"Doctors are highly trained and should be trusted. If medicine is not doing it's function, than alternatives are available, but you don't know til you try.",bfixed,b,fixed,female,white,25 - 34,university,lower_i,45,5
102,1113716767,5/2/18 17:58,5/2/18 17:58,Neither inappropriate nor appropriate,Cause I feel it's not right,bfixed,b,fixed,female,white,25 - 34,high_school,lower_ii,9,3
103,547492708,5/2/18 18:03,5/2/18 18:05,Somewhat appropriate,It is his ethical decision what to prescribe but I don't like if he only uses one companies drugs for other reasons.,bfixed,b,fixed,female,white,45 - 54,high_school,high_iii,106,4
104,1550653242,5/2/18 18:02,5/2/18 18:02,Neither inappropriate nor appropriate,"Because if it works , then they can treat the different side affects",bfixed,b,fixed,female,white,45 - 54,high_school,lower_i,36,3
105,166928657,5/2/18 18:04,5/2/18 18:05,Neither inappropriate nor appropriate,Because I'm not really sure I'm just not really sure but I can get there I get there,bfixed,b,fixed,female,black,18 - 24,high_school,prefer_not_to_say,100,3
106,-881583642,5/2/18 18:00,5/2/18 18:00,Neither inappropriate nor appropriate,It depends on the person's allergies etc which blood pressure medicine is better for them.,bfixed,b,fixed,female,white,25 - 34,high_school,lower_ii,28,3
107,521181411,5/2/18 18:08,5/2/18 18:09,Very appropriate,Because he care about his patience and their health.,bfixed,b,fixed,male,black,> 54,vocational_technical_college,lower_ii,55,5
108,56196970,5/2/18 18:18,5/2/18 18:20,Neither inappropriate nor appropriate,Some doctors feel that a particular brand might work better for your situation.,bfixed,b,fixed,male,white,35 - 44,vocational_technical_college,lower_i,86,3
109,637632742,5/2/18 17:59,5/2/18 18:01,Somewhat inappropriate,"I feel like the most appropriate action would be to inform the patient of the two drugs available, compare and contrast the two drugs with each patient and allow them to make an educated decision on the drug prescribed to them.",bfixed,b,fixed,female,white,35 - 44,high_school,prefer_not_to_say,89,2
110,-1505148937,5/2/18 17:58,5/2/18 17:59,Neither inappropriate nor appropriate,He is deciding to do what's best for the patient and their needs.,bfixed,b,fixed,male,hispanic,25 - 34,high_school,lower_ii,56,3
111,1388926324,5/2/18 17:59,5/2/18 17:59,Very appropriate,No comment,bfixed,b,fixed,female,hispanic,45 - 54,vocational_technical_college,lower_i,15,5
112,1597142810,5/2/18 18:00,5/2/18 18:01,Neither inappropriate nor appropriate,It's the right choice to make,bfixed,b,fixed,male,white,35 - 44,high_school,lower_ii,13,3
113,1934230579,5/2/18 18:04,5/2/18 18:05,Very appropriate,Because i think that it is really a good question bc some people want to know more about the drug of food,bfixed,b,fixed,female,white,18 - 24,high_school,middle_i,57,5
114,-1291522283,5/2/18 18:03,5/2/18 18:03,Somewhat appropriate,Giving 9pew m,bfixed,b,fixed,female,hispanic,45 - 54,high_school,lower_i,32,4
115,268833734,5/2/18 18:03,5/2/18 18:03,Neither inappropriate nor appropriate,I don't think all patients need the same medication. If one doesn't work well they should try the other.,bfixed,b,fixed,female,white,25 - 34,vocational_technical_college,middle_i,47,3
116,110340247,5/2/18 18:02,5/2/18 18:03,Somewhat appropriate,It doesn't say which drug is better so him choosing drug A or drug B would be somewhat appropriate.,bfixed,b,fixed,female,white,35 - 44,vocational_technical_college,lower_ii,47,4
117,1235387235,5/2/18 18:09,5/2/18 18:10,Somewhat appropriate,If he is trying to help people then it is OK as long as his actions have good intentions and outcomes,bfixed,b,fixed,male,white,35 - 44,vocational_technical_college,middle_ii,31,4
118,-105633566,5/2/18 18:19,5/2/18 18:19,Very inappropriate,cause it's appropiate,bfixed,b,fixed,male,prefer_not_to_say,18 - 24,high_school,prefer_not_to_say,20,1
119,1919079080,5/2/18 18:08,5/2/18 18:08,Somewhat inappropriate,Just think wrong decsion,bfixed,b,fixed,male,white,45 - 54,high_school,high_i,28,2
