StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,RandomizationAnswer,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore,IntuitionScore_ByHand,ScienceLitScore,Compensation,Everything after this column is unique to each experiment and was subjectively coded,RepeatTurkerLabelCode,MarkedForExclusion,whoMarked,Ineffective,Evidence,Intent,Consent,No Harm,Harm,Benefit,ExperimentRandom,,NegEquality,PosEquality,SQ,Action,help,exp,repeat_pollfish,misunderstand_pollfish,nonsense_pollfish,pole_pollfish,poleOrder_pollfish,Benefit,Learning,AbsenceofHarm,PosEquality,MedRiskHarm,OtherRiskHarm,Ineffective,Random,Experiment,NegEquality,Notice,Consent,Act,BestJudgment,GoodIntent,BadIntent,SQ,Misunderstand,IrrelUnclearOther,ORIGINAL God,ORIGINAL Intuition,ORIGINALScienceBelief,ORIGINALScienceBelief_Reverse,ORIGINAL Intuition  scale,Notes: intution questions coded opposite in this study.,,
Experiment,,AV + GT,abE9,293,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,"I'm not sure why he is choosing two different ways to accomplish the same thing-- it seems like the idea about the cars being programmed so that any use of the brakes, gas pedal, or steering wheel by a human driver will automatically override self-driving mode on the company's cars would be a much better option.",290,R_3FQBOyRgCCyhhtx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,303,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,3,0,I can see the reasons behind the CEO doing this but think there should be more extensive testing.  For something as potentially life changing as self driving cars there should be the maximum dumber of tests available.,271,R_bd6IQkUB9VKqihX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,306,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,"I think those are two great options to test the switch-ability between self-driving and human-driven cars. I personally feel that the option where the human operator will override any self-driving mechanisms is the best choice for split second emergency decisions. We must be able to test these methods to reduce accidents, the potential for failure in these experiments are for the greater good in my opinion.",246,R_2UgRFYse6glE9GJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,313,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,It is best to give people the freedom to choose what they are comfortable with. It is a fair decision to make.,145,R_2cAffj2ylZY3CRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,321,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"There is only one way to find out which of the two is safer. So, I think his choice in that one way is appropriate.",186,R_21cXJJJeo6xB5g2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,333,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"Both designs give humans some control over the vehicle, so it makes sense to see which of them is safest through trial and error. Ethically, there is no way to know for certain without real-world testing.",252,R_9YmmGvqZtd69aZH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,341,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,1,1,I don't think it is a good idea to use human test subjects.,229,R_1gHeF9pUMXk1oKt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,342,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,The two options are both workable solutions.  They both have advantages and disadvantages.  A year would be enough time to track a trend to see which option is better.,385,R_338sTXJTyFw3edg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,352,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,I think the CEO's goal is good...to do some testing and choose what ends up to be the safest. I do not agree with essentially treating people like guinea pigs to find out which car is the best. People should know what they are driving and not be kept in the dark.,179,R_2fvSJI2WycxLgWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,356,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,As opposed to selling these experimental models it would be better for the CEO to spend more time testing these designs on professional drivers or product testers rather than releasing these products to the public and then making a decision after a year.,300,R_W7AZecI1SeIAdtT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,365,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,Seems like it will lead to less loss of life.,133,R_6lKLqJWNfM4RncR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,386,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,"It's very obvious that, if emergencies occur at this point in development with self-driving cars, that it should be possible to switch to some or full control by the driver himself.  Maybe that won't be necessary in the future, but it certainly would seem to be at this point.",342,R_2zcJDZ9K6i9x8Ez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,388,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,The CEO should not be using buyers of the cars in an experiment about which cars are safer.,465,R_RJPi5eYAmUTwyo9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,392,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,Consumers still want some choice in how they drive their cars.  The CEO is allowing for a consumer alternative.,198,R_Tqr5zOrutoodSO5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,402,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,"I think it's an absolutely appropriate way to test the conditions and which are most favorable. From a moral standpoint, however, people's lives probably aren't the best currency to use for experiments.",152,R_3qHUpbPEL5o8a8O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,412,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"I think self-driving cars are the future, and I believe that they will lead to less accidents.",135,R_11hEL926Whr91ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,422,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"I think this way, the self driving car technology would be a good choice. Accidents in this kind of cars happen when there is an emergency and a sudden stop is needed. The car not always reacts the way it should be when an emergency arises.",351,R_1HcSR2AkDmKskWJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,429,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,3,0,I'm not necessarily sure it is ok to test out self driving cars in real world conditions at the current moment. It is likely to be not very safe.,155,R_2wAHBZmgoKD7rUt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,446,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"I think it is a good idea to test which option is the safest, and to proceed with manufacturing after that is determined.  However, I think it might be a good idea to manufacture both types and allow the consumer to decide which of the two he or she would prefer.",706,R_ABfDQZimF7UY6lz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,447,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,"It gives the driver flexibility. It allows them to be safer in an instant, and it gives them the choice on how to activate the feature.",176,R_x2Q7mLFFZq0NWPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,452,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,It is a good way to test the best option. You get real world data that can't be simulated. It is also over a long time so it will be reliable.,169,R_XvRRKiMyrPxyo2l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,457,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"I chose appropriate only if the people using the cars are informed that they can take over. The level seems a little less intuitive in an emergency than grabbing the wheel, though.",171,R_Ok7kfN15wlmSan7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,466,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,I believe that the CEO's decision was very appropriate. This creates 2 ways to take control of the car and users can decide what they like better.,389,R_SQdhaLv60CznGAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,472,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,1,1,HE IS RISKING THE LIVES OF PEOPLE TO TEST A THEORY.  THERE ARE SAFER WAYS TO TEST FOR SAFETY THAN TO PUT INNOCENT LIVES AT RISK.,289,R_1DIncFeNYg4fEze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,484,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,3,0,"Essentially, the two proposed modes are very similar.  In both cases, the human can override the self driving mode.  The only difference that I can see, is that one mode requires that the driver flip a switch or some type to button to go to the human driver mode. The question, I assume, is whether the time it takes to switch to the human driving mode makes a difference in the amount of accidents. I would think that this issue should be settled BEFORE making the car available to the public.  So while it is appropriate to test, it is not appropriate to sell the car before those tests are done.",584,R_10rCE4gvUPNNirM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,493,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,"I think having the people involved in such a study will provide skewed results, especially if it was just 1 year. Having the lever will mean the person will drive a bit more careful for that 1 year. You need to examine the person at comfortable situations, maybe over course of 20 years.",193,R_1DNiQSIkNQGtTDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,510,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,It's great to have the option and based on the best results only adjustments will need to be made not a total overhaul of the vehicles.,322,R_2E6NRBaBh32ogdW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,512,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,Because he is concerned providing the safest option for his customers.,351,R_2fGKxe1mPsahMvV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,528,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,Not everyone wants to have the car in complete control.  Being able to offset the control and have  human input is good for all.,275,R_1IiqpjByE05lkkc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,535,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,3,0,I'm torn because people could refuse to purchase the car if it did or did not have the features it wanted. If the buy did not realize the car did or did not have the features that would be innapropriate. If the buyer was fully informed it would not be.,281,R_2xMjZflej47emGM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,539,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"It could be a good choice if tested properly, but I think customer preference, cost and reliability should also be considered",285,R_1P5yA3zrV2gQpLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,551,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,There are a number of important factors contributing to overall accident rates that the CEO is not considering relating to human intervention between the two models.,205,R_2nvn5gl42Odq4Nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,554,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,I do think it's important to try both methods before deciding which one to go with.,278,R_2YPT9uUBR6T5HjA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,566,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"I don't like the idea of a car that automatically switches when the wheel or pedals are used, because accidental use of those could cause a serious accident.  Other than that, I really like the idea.",190,R_1gNj1xa6CtkEYNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,575,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,Great way to experiment and determine which option provides peace of mind in potential customers.,210,R_3j0SmdX34Wdmgk9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,576,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"The CEO wants to see which design is the safest for drivers, so he is testing out the 2 options.  This is appropriate because he is concerned about driver safety.",374,R_2v64qvandCIKaJY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,593,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,1,1,"If this company and it's CEO truly cared about it's consumers it would run the tests with the cars itself, it wouldn't have it's buyers playing the role of test dummy. This company only cares about sales. To say that you are going to keep producing the vehicle that has features that cause the least deaths is a bold and selfish statement. Test the features in the vehicles, decide which is safer, sell your cars. Do not risk people's lives for your own gain.",688,R_3p2OmSWIeXHxuhY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,594,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"Doing it this way he will see what the public wants, not making a decision on his own on their behalf. I chose somewhat appropriate because I believe whatever the safer option is should be the decision. In option 2 the driver may bump the wheel or pedals unexpectedly turning auto-pilot off.",588,R_1PYKETtLHTczhgI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,602,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"I think it's a good way to test all the methods, and to gaureentee safety overall. He's taking the measures to ensure the car is a success.",576,R_2CTmmEfGnrrUJUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,609,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,1,1,You shouldn't conduct a pilot study with humans as your test dummies. This testing should be done prior to launch.,310,R_rqB4IZRsw6YwpAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,626,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"I feel it is best to offer more than one alternative for people to choose from. However, I did not select very appropriate, because I feel that the feature of using the gas/brake pedal, or steering wheel, should always be a backup safety mechanism, as the lever is too easy to forget in an emergency.",293,R_6A6Jq4l4XJnEAH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,631,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,"Perhaps I am just of an older generation, but I am concerned about self-driving cars at this stage. Any decision that will affect the safety of users as well as non-users on the road must be taken VERY seriously.",302,R_7OIkMR8N1RijPk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,647,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,It is a sound business plan.  It will show which car is safer and that way it will help solve the problem that people have over not having control of their vehicles.,1078,R_XREBkSVsno0NPq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,648,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,I don't think you can base everything on the fact of two different types of tests. I think there needs to be more than just 2 tests to see which way leads to the fewest accidents. Limiting yourself to these 2 tests is not a good strategy in my opinion.,308,R_88kDYDpwBgbWkg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,667,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,1,1,CEO shouldn't being using consumers and the product they sell as an experiment.,288,R_3qfychjRF6sYEIe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,690,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,"Accident avoidance is a split second decision.  By the time someone remembers to flip a lever it'll be too late.  People are already used to cruise control, a touch of the brakes and it's off.",488,R_2Ytcp2ceDTvAyQc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,692,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,This is a pre-existing catagorizatin and will result in flawed data and may invalidate the study of safety.,406,R_12D4y6S1YBshu1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,704,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,He is looking out for the safty of his customers,140,R_1mqm31BU3rHMIbY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,708,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,"It sounds like they are doing a test run to see what works best and is the safest option before deciding.  If it is based on what is safer, that sounds like a good plan as people are quick to point a finger when cars are unsafe.",273,R_1jZL87z1JVgGlw4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,720,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"The CEO isn't putting any of the drivers at risk because they can choose to control the car if they choose. The study itself may be a little inappropriate in the fact that the CEO is studying the outcome of accidents from something that they operate, but despite that they are not putting the customers at any significant risks as the driver can freely operate the vehicle manually at their own will.",361,R_qPgTg8XYBdBgFSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,733,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,I believe that the lever idea wouldn't be very safe. I would rather be able to override the self driving system by grabbing the steering wheel or pressing the brakes. It would take much longer to pull a lever then grabbing the steering wheel especially when seconds count.,617,R_3313KCtOgreuj3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,741,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,I am not support self driving cars. But the for testing purpose what the CEO take decision is very valuable and knowledgeable.,227,R_1DpX4JZKHSOcprS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,759,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,"It would be useful to learn about both ways, but might put some people at risk of accidents",137,R_1gpSXub3gCdNOUp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,771,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,4,0,I chose this because the company values the safety of its customers.,227,R_UhHkWRqcQZWhxXb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,775,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,2,1,"I think that having the random programming is dangerous because while the vehicles themselves are programmed to keep you as safe as possible, it doesn't factor in the manual override and driving capabilities of the drivers themselves. There's a chance that the randomly programmed cars that have manual override available could be misused or create larger road risks because the drivers operating the vehicles themselves may not be great drivers or be able to control them well. This is also something hard to determine if not nearly impossible to determine. Regardless, having randomly programmed manual override capabilities can also lead to the problem of figuring that feature out without knowing how to operate it, or for users who can and who don't have that available on their cars to run into additional issues.",403,R_30ktMf6zC2xxWLs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,785,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,Both methods seem to be reasonably safe so it's just a matter of determining which is the safest. Running this experiment is a good way to make that determination.,443,R_yEWgSapIRcZb4gF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,790,Autonomous Vehicles,AB,AB Test,AB Test,xAB2l,AV.ABL,5,0,Because not everyone will adapt to driverless cars. This will give more data to make a decision with. IT will give a choice and help people adapt.,806,R_1Do4Bvvxr8wIpm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
