Participant,Code,SA,WC
R_25GUhfGGJsPkEb8,Learning,0,0
R_2ZQZjdw7tat5ejA,Learning,0,0
R_3PR0AJJqHTYLzce,Learning,0,0
R_33v9PsScb54PFlM,Learning,0,0
R_1f8fTXxEMMvktIS,Learning,0,0
R_ZyN1jl50y4q90Nr,Learning,0,0
R_3fMLU4ZCDoUprk7,Learning,0,0
R_2f22vvIOf6pWFtn,Learning,0,0
R_1M6QGuYEN2ewi1a,Learning,0,0
R_2vcEq9vl8nDZJD1,Learning,0,0
R_2t095PgqUD3xA4s,Learning,0,0
R_31gPybP69RNoIfu,Learning,0,0
R_1pYSMrRQCmqNqMB,Learning,0,0
R_129YUObv0KuFv4N,Learning,0,0
R_3qVB5gabIW7JPT2,Learning,0,0
R_1OpGXKM3ufapNFW,Learning,0,0
R_1E0AFED46Mgh9lK,Learning,0,0
R_2uVxfHataSh04R0,Learning,0,0
R_OwDBRXaKmn8ZBqV,Learning,0,0
R_1EXoMWIHZR0tTCV,Learning,0,0
R_3NDKWxIQZsSLWIE,Learning,0,0
R_3Ja5Z6O88g7eQZ4,Learning,0,0
R_1H2JNvjVJBhHrG9,Learning,0,0
R_cM9703UMCOeGRzP,Learning,0,0
R_2wgChuH9sq7oC5K,Learning,0,0
R_1gzGFMgSul5ya4M,Learning,0,0
R_1C8vYBXdTpZyJEd,Learning,0,0
R_3jZg2BUbTF0F65F,Learning,0,0
R_2D7ExdLwugZt474,Learning,0,0
R_2QW0kc4rWyDn3nV,Learning,0,0
R_2ebvIHAxEksYxBL,Learning,0,0
R_bfLWIVm6jMx3sxH,Learning,0,0
R_2oCK8kcgtCVV6F3,Learning,0,0
R_0lDwHGsZJ9z5kqd,Learning,0,0
R_3pu7U6WsAmy6AHt,Learning,0,0
R_1rNSgHxcrrBBSVW,Learning,0,0
R_1HirW5xXWEFtYo8,Learning,0,0
R_1DZLRHmiIgxz6Gj,Learning,0,0
R_1LLmEU1VUDQDel7,Learning,0,0
R_2aqVjIHoEV3kOdr,Absence Harm,0,0
R_1NaxuGjT6Ve80pR,Absence Harm,0,0
R_eM3F2yCGxlE5Nvj,Absence Harm,0,0
R_D2ff4ZTBSPYyaIN,Absence Harm,0,0
R_1mPgH2ocFiKnMes,Absence Harm,0,0
R_1lhmMxuRmA49jFO,Absence Harm,0,0
R_2ZQ96tmje7J8uUA,Absence Harm,0,0
R_1LbAhOLqz6p8cj4,Absence Harm,0,0
R_1lfzrm1OEyEI3bZ,Absence Harm,0,0
R_1KjdQ9cz5tWNofu,Absence Harm,0,0
R_3OsSW5ifLWV0IFz,Absence Harm,0,0
R_3qsCpZmOqXxcWzv,Absence Harm,0,1
R_tLCVEjDDmuf3MTD,Absence Harm,0,0
R_2bZ9fG1rmUuO3mz,Absence Harm,0,1
R_1hLtNnPQzXeDNXw,Absence Harm,0,0
R_BLM725bOtcSNR3H,Absence Harm,0,1
R_9KXXSJbjKrTU08h,Absence Harm,0,0
R_2qlYN7qVf6zTQrD,Absence Harm,0,1
R_3nu6RJvwz2ylj6b,Absence Harm,1,1
R_xFSV2k6T0u1OjYZ,Absence Harm,0,0
R_D0jiqvYAsNrvkid,Absence Harm,0,1
R_3CAWj3iUjwTtSsl,Absence Harm,0,1
R_1PZh9dGF4XT9ryl,Absence Harm,0,0
R_3DtFdEjgTSzQohE,Absence Harm,0,1
R_1N9U52eXi5WEMyw,Absence Harm,1,1
R_2qk1l8AGlidQi6p,Absence Harm,0,0
R_3pfYuxRxVbk5psD,Absence Harm,0,0
R_RCi5RJjAlhNgfCN,Absence Harm,0,1
R_2P0iqiWAPHWjyJe,Absence Harm,0,1
R_1GIjjxKqN76eDsM,Absence Harm,0,1
R_25LRNKOsrRrZIKU,Absence Harm,1,0
R_2v2GDgHkUI05tLG,Absence Harm,0,1
R_ZLcSRbT0GlA1xE5,Absence Harm,0,0
R_PTAm61sSCcGdSOB,Absence Harm,0,0
R_2YlmxtBxNR3Sx2z,Absence Harm,1,1
R_2dRyed3Nd4cntNx,Absence Harm,0,1
R_31GkUsUVtGK26zz,Absence Harm,1,1
R_3R4a5ZNgCa7cp12,Absence Harm,1,0
R_yWvVEbJ74OwozGp,Absence Harm,0,0
R_735pTNgghkgBmGR,Absence Harm,0,1
R_2VdzWtnVQOf0bsY,Absence Harm,0,0
R_3g0izNanjrEe2WG,Absence Harm,0,1
R_2B2lUO1UefEvE3M,Absence Harm,0,0
R_3MExoPI9KqllhJ8,Absence Harm,0,1
R_XScuwbNkFDVUuzL,Absence Harm,1,1
R_3M3V0ejTpRCV2tT,Absence Harm,1,0
R_1Hek6Rj4ds7vrth,Absence Harm,0,0
R_2dgN7lVWGrycFn8,Absence Harm,0,1
R_2fJ56rdqYYZz7gr,Absence Harm,0,1
R_RfCuI6saP6nvHln,Absence Harm,0,1
R_a3FSGAOeGx3roC5,Absence Harm,0,0
R_WCIBtzJ4MP4gS8F,Absence Harm,0,0
R_9LxbVKS48mWCcLf,Absence Harm,0,1
R_1l076c7r3XYvP8c,Absence Harm,0,0
R_2906YMnVwxPc6Ol,Absence Harm,0,1
R_2wn5v5hJ2pEcJx9,Absence Harm,1,1
R_1mrY8tWciCgywnG,Absence Harm,0,0
R_YRKApWB1WuiGHiV,Absence Harm,0,0
R_3jdLAxKtLnZQ76U,Absence Harm,0,0
R_3FVvCnhw5gOn55Y,Absence Harm,0,0
R_2qxAkbgFFRMEmbY,Absence Harm,0,0
R_3fIeq60cvlT5nYZ,Absence Harm,0,1
R_2OPIic7OOqwpt6x,Absence Harm,0,0
R_1PRzlaZLBZMhxJj,Absence Harm,0,0
R_1M6VLRxH6RYtPzA,Absence Harm,0,0
R_3QXEUFe8K6fixwt,Absence Harm,1,1
R_3kFYbmL11gJJCZI,Absence Harm,0,0
R_3JL4ZWoJQH3j0Ht,Absence Harm,0,0
R_3ELN27IcY4ZjDAq,Absence Harm,0,0
R_3NXmu3nbW1D6dd7,Absence Harm,0,0
R_r0Tlb5zi9zEcQXT,Absence Harm,0,0
R_SJKA5TmM5q3ob2V,Absence Harm,0,0
R_XAmfoSXeawTPawh,Absence Harm,0,0
R_3e4sWbLXNKbte1q,Absence Harm,0,0
R_1r3u7KS7WbhGEEI,Absence Harm,0,0
R_25NMupvpSrU5kmT,Absence Harm,0,0
R_3p9M0Zp04hJbfyA,Absence Harm,0,0
R_27JdcmtitmuvYvq,Absence Harm,0,0
R_2zBcM9x8vK5gb1l,Absence Harm,0,0
R_2VKlF4WH4x5rSaq,Absence Harm,0,0
R_7VbbmnM4Z8Tebst,Absence Harm,0,0
R_VWJPhELsCkqPcWd,Absence Harm,0,0
R_1LItsoiN0iuV1Xl,Absence Harm,0,0
R_PFLC468XMpRJDCV,Absence Harm,0,0
R_tSA7WkZ4HlN6d0t,Absence Harm,0,0
R_3stS8Stdmai62Uw,Absence Harm,0,0
R_2VJd7Y9LJjWuDoS,Absence Harm,1,1
R_UaTc7swA0GX1nax,Absence Harm,0,0
R_27Jwdx9VlRZ3gSI,Absence Harm,0,0
R_0UQPDBgZxgAIaat,Absence Harm,0,0
R_9B9aO7F9aT52xLb,Absence Harm,0,0
R_1DuOSj3qvw7GBPT,Absence Harm,0,0
R_32RuEmXpWD13T3K,Absence Harm,0,0
R_31Es19OKRdLS7oE,Absence Harm,0,0
R_1GBNgobFTO5GSRB,Absence Harm,0,1
R_3rYeFVPBHkZUDeZ,Absence Harm,0,0
R_1lrtCYXZxAXXIhU,Absence Harm,0,0
R_2X0cHuSiaQfMPMN,Absence Harm,0,0
R_2WvbBY7RUlk00Wa,Absence Harm,0,0
R_2fHFAPylOKsa7P0,Absence Harm,0,0
R_3iEe6nyoYBYNtts,Absence Harm,0,0
R_2fvP5fW5giKpDXy,Absence Harm,0,1
R_2xS61b5um8y9m2j,Absence Harm,0,0
R_sdTphFjJeQlsWyZ,Absence Harm,0,0
R_2wbiPaUIURkmbPj,Absence Harm,0,1
R_rqMvcIQDV9PxeX7,Absence Harm,0,1
R_3hfGVhoyQKG9CL8,Absence Harm,0,0
R_3eq9R4nM4r4GnHi,Absence Harm,0,0
R_2Xp1C1MtxXr1RFG,Absence Harm,0,0
R_3nGU9mit4xmQIaZ,Absence Harm,0,0
R_3HGo80riwqQuEMF,Absence Harm,0,0
R_1mEjslq1kLZaOkZ,Absence Harm,0,0
R_3ilDlvfHgAFRpKp,Absence Harm,1,1
R_1H7WXa9t9DIz1cd,Absence Harm,0,0
R_YaeQRspVqPAXmZH,Absence Harm,0,0
R_26kTwYXw4YKcZ14,Absence Harm,0,0
R_rfPAlZVj4SKWghz,Absence Harm,1,0
R_1KkAqrYxGJs3FMk,Absence Harm,1,0
R_1Peim2X8AgfvN9r,Absence Harm,0,0
R_3ltuMfGPTTTpxjH,Absence Harm,0,0
R_2wN9dl0SVLQauON,Absence Harm,0,1
R_2E5IBceL8IDejcA,Absence Harm,0,0
R_2ttiwnSHmdtsKlo,Absence Harm,0,0
R_2Y5G1yuQBCz7d2M,Absence Harm,0,0
R_1ilfJWG8iapxNMj,Absence Harm,0,0
R_1Ldr7l6AkvHZ3rQ,Absence Harm,0,0
R_1F4aUazA9CdZWjQ,Absence Harm,0,0
R_NXUci5bevqS8REJ,Absence Harm,0,0
R_1K3As4LWrLGHSgt,Absence Harm,0,0
R_2COjIPq43Vvh66D,Absence Harm,0,0
R_1Nam4djXXn2pC2V,Absence Harm,0,0
R_31AxQ9wgKu5ztQG,Absence Harm,0,0
R_1MLKUX89GjP8jS4,Absence Harm,0,0
R_2YtFCvDmz8FvzMC,Absence Harm,0,0
R_bKqh3sskVOto8xz,Absence Harm,1,1
R_30rhbefJztmh31h,Absence Harm,0,0
R_2PheYdIzlLXeh6R,Absence Harm,0,0
R_3FQbox0neD4hOs0,Absence Harm,0,0
R_1HklJDrNl0osLDs,Absence Harm,0,0
R_2QlnasksU0JSxTE,Absence Harm,0,0
R_a5W6nMQEidKuAgh,Absence Harm,0,0
R_3DvwGsUhSMC9kuf,Absence Harm,0,0
R_2EvmAynyhs5scGm,Absence Harm,0,0
R_2ttZxgYMtgo3wLg,Absence Harm,0,0
R_XvQejvuF1fEca4N,Absence Harm,0,0
R_1ri699FpJPSazwM,Absence Harm,0,0
R_3L54Bsr44bdNxPK,Absence Harm,0,0
R_2414XWZjNp05lha,Absence Harm,0,0
R_1q4APLXoYw9rIIL,Absence Harm,1,1
R_WeuDgRyA37oSGRz,Absence Harm,0,0
R_3iJwqZpLWe8Z9zj,Absence Harm,0,0
R_2ctOETcrAGJpCz6,Absence Harm,0,0
R_2dY2cyPllspYHr8,Absence Harm,0,0
R_3NDG0qMODZ5CrK3,Absence Harm,0,0
R_22JnwIhxX0tQ2Z1,Absence Harm,1,1
R_tMvRYth35SJk849,Absence Harm,0,0
R_1IgUXIXCjNqsiW7,Absence Harm,0,0
R_2fqhKT94izD7KE3,Absence Harm,0,0
R_2qn3l0SRhI2VzrK,Absence Harm,0,0
R_qEFTTL5TexWQYDf,Absence Harm,0,0
R_1E6wlfKIWDecMXc,Absence Harm,0,0
R_1KxtxM8HfIvoRBp,Absence Harm,0,0
R_1daBzw0WwOjZx4T,Absence Harm,0,0
R_3xiRnaUNL8yDEqZ,Absence Harm,0,0
R_vc4KAMpEni3Al1L,Absence Harm,0,0
R_SHNUx2aUajQcwV3,Absence Harm,0,1
R_1MYQX9iSxkLmPla,Absence Harm,0,0
R_3qEjnmbaD0d67b8,Absence Harm,0,0
R_3dRnuclT0hMF2TE,Absence Harm,0,0
R_2c0cc9AvyF24vAH,Absence Harm,0,0
R_3kzTN7MikTnzgu1,Absence Harm,0,0
R_bDgEK97UPz7p0u5,Absence Harm,0,0
R_1OV1E344htK9xMJ,Absence Harm,0,0
R_2rvf5zeboihxXTZ,Absence Harm,0,0
R_2UYgrfbpZ0rVeG9,Absence Harm,0,0
R_2v7E79eLVzDE8EF,Absence Harm,0,0
R_3PjEbmhcLuOUzrb,Absence Harm,0,0
R_2PkafdMV3ikQSJa,Absence Harm,0,0
R_3PdAaZ3lyTuHYdK,Absence Harm,0,0
R_6nF9SXDhOwlJ25H,Absence Harm,0,0
R_TpB6xFgmszi9NW9,Absence Harm,0,0
R_2Pj7OIxOzftnDh0,Absence Harm,0,0
R_8HWROCH3fxdYDDP,Absence Harm,0,0
R_3L5NYbmvdrabT7h,Absence Harm,0,0
R_SUFHH0kzBpevVER,Absence Harm,0,0
R_3jw265ka7NVQ0QF,Absence Harm,0,0
R_2YAnEolBSzvcy82,Absence Harm,1,1
R_2aFWuyDQ8pHdBny,Absence Harm,0,0
R_3kHdzqdH28aDwhV,Absence Harm,0,0
R_1QoUKIXksg9fcT8,Absence Harm,0,0
R_2woBcEvMZXIWiYi,Absence Harm,0,0
R_XKWUW6c74KQFuxz,Absence Harm,0,0
R_33j9jFaPDEYjBbB,Absence Harm,0,0
R_xbWast4fiAyHXl7,Absence Harm,1,0
R_agUzDBnAEDmYzWp,Absence Harm,0,0
R_2dtPbu3UG72QCea,Absence Harm,0,0
R_1JPF3Tph3o9MdD7,Absence Harm,0,1
R_Op3ON7X3S2UcFMJ,Absence Harm,0,0
R_33l1L4IdIviNznX,Absence Harm,0,0
R_3ELvyazvuHwCMCJ,Absence Harm,0,0
R_O2P5puzlUeKIfMR,Absence Harm,1,1
R_25ZqijXYb66F2lW,Absence Harm,0,0
R_AckbkKA1vOfPDP3,Absence Harm,0,0
R_2SlB6dy4BHSnBU6,Absence Harm,0,1
R_1HdUXIgIlmOujTH,Absence Harm,0,0
R_uzdDcxQlscvOPWp,Absence Harm,0,0
R_22KdB6zyZ6zO4QR,Absence Harm,0,1
R_2PbcD8dxu8QfGsE,Absence Harm,0,1
R_1l4V2Nlu31aqakp,Absence Harm,1,0
R_2ze9rLVcw0we5gm,Absence Harm,0,0
R_1IQMjh4ODbBCB75,Absence Harm,0,0
R_1mPC8v1RklkOP8k,Absence Harm,0,0
R_2S0ouPx6tAADLrV,Absence Harm,0,1
R_2fHGMWZeEB89zHA,Absence Harm,0,0
R_32PXuL0RPy0ynJl,Absence Harm,0,0
R_26o3ExrCIEG6ls5,Absence Harm,0,0
R_3Ry0XSttaQ4ryY5,Absence Harm,0,0
R_RXfNmtrXsqgiSZ3,Absence Harm,0,0
R_1NsojY1SDzUwTQc,Absence Harm,0,1
R_3oMJ8eX1Dffb1tb,Absence Harm,0,0
R_WoEa3Q5s7Ymr0zf,Absence Harm,0,0
R_1dzA2w0WQz9UZkZ,Absence Harm,0,0
R_3EaoKSSLgmPXneZ,Absence Harm,0,1
R_1etnSW2kPSGek2p,Absence Harm,0,0
R_2P23QhM2T3zA4NY,Absence Harm,0,0
R_24dbin5h9HYTGBE,Absence Harm,0,0
R_3NJWmcaoaLrmQHH,Absence Harm,0,0
R_3PhhBVBlJUQfMJO,Absence Harm,1,1
R_27KeyPrdr0zpNvn,Absence Harm,0,0
R_2zRNLF868A6meJa,Absence Harm,0,0
R_1N9RvC3MQEnEEL4,Absence Harm,0,0
R_3Pobo5Hi9P2OP3v,Absence Harm,0,0
R_2QXqQrWxxD4XAkI,Absence Harm,0,1
R_3G2O2AA8xEhURij,Absence Harm,0,0
R_33k8AYmyE0uWeyT,Absence Harm,1,1
R_2fe9Rs604Z7dkfm,Absence Harm,1,1
R_1rD4XmeWL09NYV3,Absence Harm,0,0
R_1M6RQv59zaA66oS,Absence Harm,0,0
R_3JrwefAxu4NN8kK,Absence Harm,1,0
R_9RWArcNPDn4eCPL,Absence Harm,0,0
R_vDKjEhKlY3hKfyp,Absence Harm,0,0
R_1BYoeEgpLCug2xD,Absence Harm,0,0
R_31i2ABI90Bj7CHz,Absence Harm,0,0
R_3g5BrG4WYnkplJP,Absence Harm,0,0
R_pimCNhJ7nWyw9kR,Absence Harm,0,0
R_2zAMOQPMz3ngVii,Absence Harm,0,0
R_cMHSJr3XitDya5P,Absence Harm,0,0
R_2AG37lmCHSGTauc,Absence Harm,0,0
R_1Fg4BXcVKHfVB0c,Absence Harm,0,0
R_1H6Nd6ghGEMuZKn,Absence Harm,0,0
R_25GUhfGGJsPkEb8,Absence Harm,0,0
R_2ZQZjdw7tat5ejA,Absence Harm,0,0
R_3PR0AJJqHTYLzce,Absence Harm,0,0
R_33v9PsScb54PFlM,Absence Harm,0,0
R_1f8fTXxEMMvktIS,Absence Harm,0,0
R_ZyN1jl50y4q90Nr,Absence Harm,0,0
R_3fMLU4ZCDoUprk7,Absence Harm,0,0
R_2f22vvIOf6pWFtn,Absence Harm,0,0
R_1M6QGuYEN2ewi1a,Absence Harm,0,0
R_2vcEq9vl8nDZJD1,Absence Harm,0,0
R_2t095PgqUD3xA4s,Absence Harm,0,0
R_31gPybP69RNoIfu,Absence Harm,0,0
R_1pYSMrRQCmqNqMB,Absence Harm,0,0
R_129YUObv0KuFv4N,Absence Harm,1,1
R_3qVB5gabIW7JPT2,Absence Harm,0,0
R_1OpGXKM3ufapNFW,Absence Harm,0,0
R_1E0AFED46Mgh9lK,Absence Harm,0,0
R_2uVxfHataSh04R0,Absence Harm,0,0
R_OwDBRXaKmn8ZBqV,Absence Harm,0,0
R_1EXoMWIHZR0tTCV,Absence Harm,1,1
R_3NDKWxIQZsSLWIE,Absence Harm,0,0
R_3Ja5Z6O88g7eQZ4,Absence Harm,0,0
R_1H2JNvjVJBhHrG9,Absence Harm,0,0
R_cM9703UMCOeGRzP,Absence Harm,0,0
R_2wgChuH9sq7oC5K,Absence Harm,0,0
R_1gzGFMgSul5ya4M,Absence Harm,0,0
R_1C8vYBXdTpZyJEd,Absence Harm,0,0
R_3jZg2BUbTF0F65F,Absence Harm,0,0
R_2D7ExdLwugZt474,Absence Harm,1,1
R_2QW0kc4rWyDn3nV,Absence Harm,0,0
R_2ebvIHAxEksYxBL,Absence Harm,0,0
R_bfLWIVm6jMx3sxH,Absence Harm,0,0
R_2oCK8kcgtCVV6F3,Absence Harm,1,0
R_0lDwHGsZJ9z5kqd,Absence Harm,0,0
R_3pu7U6WsAmy6AHt,Absence Harm,0,0
R_1rNSgHxcrrBBSVW,Absence Harm,0,0
R_1HirW5xXWEFtYo8,Absence Harm,0,0
R_1DZLRHmiIgxz6Gj,Absence Harm,0,0
R_1LLmEU1VUDQDel7,Absence Harm,0,0
R_2aqVjIHoEV3kOdr,Equality,0,0
R_1NaxuGjT6Ve80pR,Equality,0,0
R_eM3F2yCGxlE5Nvj,Equality,0,0
R_D2ff4ZTBSPYyaIN,Equality,0,0
R_1mPgH2ocFiKnMes,Equality,0,0
R_1lhmMxuRmA49jFO,Equality,0,0
R_2ZQ96tmje7J8uUA,Equality,0,0
R_1LbAhOLqz6p8cj4,Equality,0,0
R_1lfzrm1OEyEI3bZ,Equality,0,0
R_1KjdQ9cz5tWNofu,Equality,0,0
R_3OsSW5ifLWV0IFz,Equality,0,0
R_3qsCpZmOqXxcWzv,Equality,0,0
R_tLCVEjDDmuf3MTD,Equality,0,0
R_2bZ9fG1rmUuO3mz,Equality,0,0
R_1hLtNnPQzXeDNXw,Equality,0,0
R_BLM725bOtcSNR3H,Equality,0,0
R_9KXXSJbjKrTU08h,Equality,0,0
R_2qlYN7qVf6zTQrD,Equality,0,0
R_3nu6RJvwz2ylj6b,Equality,0,0
R_xFSV2k6T0u1OjYZ,Equality,0,0
R_D0jiqvYAsNrvkid,Equality,0,0
R_3CAWj3iUjwTtSsl,Equality,0,0
R_1PZh9dGF4XT9ryl,Equality,0,0
R_3DtFdEjgTSzQohE,Equality,0,0
R_1N9U52eXi5WEMyw,Equality,0,0
R_2qk1l8AGlidQi6p,Equality,0,0
R_3pfYuxRxVbk5psD,Equality,0,0
R_RCi5RJjAlhNgfCN,Equality,0,0
R_2P0iqiWAPHWjyJe,Equality,0,0
R_1GIjjxKqN76eDsM,Equality,0,0
R_25LRNKOsrRrZIKU,Equality,0,0
R_2v2GDgHkUI05tLG,Equality,0,0
R_ZLcSRbT0GlA1xE5,Equality,0,0
R_PTAm61sSCcGdSOB,Equality,0,0
R_2YlmxtBxNR3Sx2z,Equality,0,0
R_2dRyed3Nd4cntNx,Equality,0,0
R_31GkUsUVtGK26zz,Equality,0,0
R_3R4a5ZNgCa7cp12,Equality,0,0
R_yWvVEbJ74OwozGp,Equality,0,0
R_735pTNgghkgBmGR,Equality,0,0
R_2VdzWtnVQOf0bsY,Equality,0,0
R_3g0izNanjrEe2WG,Equality,0,0
R_2B2lUO1UefEvE3M,Equality,0,0
R_3MExoPI9KqllhJ8,Equality,0,0
R_XScuwbNkFDVUuzL,Equality,0,0
R_3M3V0ejTpRCV2tT,Equality,0,0
R_1Hek6Rj4ds7vrth,Equality,0,0
R_2dgN7lVWGrycFn8,Equality,0,0
R_2fJ56rdqYYZz7gr,Equality,0,0
R_RfCuI6saP6nvHln,Equality,0,0
R_a3FSGAOeGx3roC5,Equality,0,0
R_WCIBtzJ4MP4gS8F,Equality,0,0
R_9LxbVKS48mWCcLf,Equality,0,0
R_1l076c7r3XYvP8c,Equality,0,0
R_2906YMnVwxPc6Ol,Equality,0,0
R_2wn5v5hJ2pEcJx9,Equality,0,0
R_1mrY8tWciCgywnG,Equality,0,0
R_YRKApWB1WuiGHiV,Equality,0,0
R_3jdLAxKtLnZQ76U,Equality,0,0
R_3FVvCnhw5gOn55Y,Equality,0,0
R_2qxAkbgFFRMEmbY,Equality,0,0
R_3fIeq60cvlT5nYZ,Equality,0,0
R_2OPIic7OOqwpt6x,Equality,0,0
R_1PRzlaZLBZMhxJj,Equality,0,0
R_1M6VLRxH6RYtPzA,Equality,0,0
R_3QXEUFe8K6fixwt,Equality,0,0
R_3kFYbmL11gJJCZI,Equality,0,0
R_3JL4ZWoJQH3j0Ht,Equality,0,0
R_3ELN27IcY4ZjDAq,Equality,0,0
R_3NXmu3nbW1D6dd7,Equality,0,0
R_r0Tlb5zi9zEcQXT,Equality,0,0
R_SJKA5TmM5q3ob2V,Equality,0,0
R_XAmfoSXeawTPawh,Equality,0,0
R_3e4sWbLXNKbte1q,Equality,0,0
R_1r3u7KS7WbhGEEI,Equality,0,0
R_25NMupvpSrU5kmT,Equality,0,0
R_3p9M0Zp04hJbfyA,Equality,0,0
R_27JdcmtitmuvYvq,Equality,0,0
R_2zBcM9x8vK5gb1l,Equality,0,0
R_2VKlF4WH4x5rSaq,Equality,0,0
R_7VbbmnM4Z8Tebst,Equality,0,0
R_VWJPhELsCkqPcWd,Equality,0,0
R_1LItsoiN0iuV1Xl,Equality,0,0
R_PFLC468XMpRJDCV,Equality,0,0
R_tSA7WkZ4HlN6d0t,Equality,0,0
R_3stS8Stdmai62Uw,Equality,0,0
R_2VJd7Y9LJjWuDoS,Equality,0,0
R_UaTc7swA0GX1nax,Equality,0,0
R_27Jwdx9VlRZ3gSI,Equality,0,0
R_0UQPDBgZxgAIaat,Equality,0,0
R_9B9aO7F9aT52xLb,Equality,0,0
R_1DuOSj3qvw7GBPT,Equality,0,0
R_32RuEmXpWD13T3K,Equality,0,0
R_31Es19OKRdLS7oE,Equality,0,0
R_1GBNgobFTO5GSRB,Equality,0,0
R_3rYeFVPBHkZUDeZ,Equality,0,0
R_1lrtCYXZxAXXIhU,Equality,0,0
R_2X0cHuSiaQfMPMN,Equality,0,0
R_2WvbBY7RUlk00Wa,Equality,0,0
R_2fHFAPylOKsa7P0,Equality,0,0
R_3iEe6nyoYBYNtts,Equality,0,0
R_2fvP5fW5giKpDXy,Equality,1,0
R_2xS61b5um8y9m2j,Equality,0,0
R_sdTphFjJeQlsWyZ,Equality,0,0
R_2wbiPaUIURkmbPj,Equality,1,1
R_rqMvcIQDV9PxeX7,Equality,1,0
R_3hfGVhoyQKG9CL8,Equality,0,0
R_3eq9R4nM4r4GnHi,Equality,0,0
R_2Xp1C1MtxXr1RFG,Equality,0,0
R_3nGU9mit4xmQIaZ,Equality,0,0
R_3HGo80riwqQuEMF,Equality,0,0
R_1mEjslq1kLZaOkZ,Equality,1,0
R_3ilDlvfHgAFRpKp,Equality,0,0
R_1H7WXa9t9DIz1cd,Equality,1,0
R_YaeQRspVqPAXmZH,Equality,0,0
R_26kTwYXw4YKcZ14,Equality,1,0
R_rfPAlZVj4SKWghz,Equality,0,0
R_1KkAqrYxGJs3FMk,Equality,1,0
R_1Peim2X8AgfvN9r,Equality,0,0
R_3ltuMfGPTTTpxjH,Equality,0,0
R_2wN9dl0SVLQauON,Equality,0,0
R_2E5IBceL8IDejcA,Equality,0,0
R_2ttiwnSHmdtsKlo,Equality,0,0
R_2Y5G1yuQBCz7d2M,Equality,0,0
R_1ilfJWG8iapxNMj,Equality,0,0
R_1Ldr7l6AkvHZ3rQ,Equality,0,0
R_1F4aUazA9CdZWjQ,Equality,0,0
R_NXUci5bevqS8REJ,Equality,0,0
R_1K3As4LWrLGHSgt,Equality,1,0
R_2COjIPq43Vvh66D,Equality,0,0
R_1Nam4djXXn2pC2V,Equality,1,0
R_31AxQ9wgKu5ztQG,Equality,1,0
R_1MLKUX89GjP8jS4,Equality,0,0
R_2YtFCvDmz8FvzMC,Equality,0,0
R_bKqh3sskVOto8xz,Equality,0,0
R_30rhbefJztmh31h,Equality,0,0
R_2PheYdIzlLXeh6R,Equality,0,0
R_3FQbox0neD4hOs0,Equality,0,0
R_1HklJDrNl0osLDs,Equality,0,0
R_2QlnasksU0JSxTE,Equality,0,0
R_a5W6nMQEidKuAgh,Equality,0,0
R_3DvwGsUhSMC9kuf,Equality,0,0
R_2EvmAynyhs5scGm,Equality,0,0
R_2ttZxgYMtgo3wLg,Equality,0,0
R_XvQejvuF1fEca4N,Equality,0,0
R_1ri699FpJPSazwM,Equality,0,0
R_3L54Bsr44bdNxPK,Equality,0,0
R_2414XWZjNp05lha,Equality,0,0
R_1q4APLXoYw9rIIL,Equality,0,0
R_WeuDgRyA37oSGRz,Equality,0,0
R_3iJwqZpLWe8Z9zj,Equality,1,1
R_2ctOETcrAGJpCz6,Equality,0,0
R_2dY2cyPllspYHr8,Equality,0,0
R_3NDG0qMODZ5CrK3,Equality,0,0
R_22JnwIhxX0tQ2Z1,Equality,0,0
R_tMvRYth35SJk849,Equality,0,0
R_1IgUXIXCjNqsiW7,Equality,0,0
R_2fqhKT94izD7KE3,Equality,0,0
R_2qn3l0SRhI2VzrK,Equality,1,1
R_qEFTTL5TexWQYDf,Equality,0,0
R_1E6wlfKIWDecMXc,Equality,0,0
R_1KxtxM8HfIvoRBp,Equality,0,0
R_1daBzw0WwOjZx4T,Equality,1,0
R_3xiRnaUNL8yDEqZ,Equality,0,0
R_vc4KAMpEni3Al1L,Equality,0,0
R_SHNUx2aUajQcwV3,Equality,0,0
R_1MYQX9iSxkLmPla,Equality,0,0
R_3qEjnmbaD0d67b8,Equality,0,0
R_3dRnuclT0hMF2TE,Equality,0,0
R_2c0cc9AvyF24vAH,Equality,0,0
R_3kzTN7MikTnzgu1,Equality,0,0
R_bDgEK97UPz7p0u5,Equality,0,0
R_1OV1E344htK9xMJ,Equality,0,0
R_2rvf5zeboihxXTZ,Equality,0,0
R_2UYgrfbpZ0rVeG9,Equality,0,0
R_2v7E79eLVzDE8EF,Equality,0,0
R_3PjEbmhcLuOUzrb,Equality,0,0
R_2PkafdMV3ikQSJa,Equality,0,0
R_3PdAaZ3lyTuHYdK,Equality,0,0
R_6nF9SXDhOwlJ25H,Equality,0,0
R_TpB6xFgmszi9NW9,Equality,0,0
R_2Pj7OIxOzftnDh0,Equality,0,0
R_8HWROCH3fxdYDDP,Equality,0,0
R_3L5NYbmvdrabT7h,Equality,0,0
R_SUFHH0kzBpevVER,Equality,0,0
R_3jw265ka7NVQ0QF,Equality,0,0
R_2YAnEolBSzvcy82,Equality,0,0
R_2aFWuyDQ8pHdBny,Equality,0,0
R_3kHdzqdH28aDwhV,Equality,0,0
