StudyType,ExperimentCode_MS,StudyDescription,R File,Scenario,genericCond,scenarioCond,policyOrAB,cond,dv,Duration,ResponseId,FreeResponse,Disagreement,pid,DisagreementPostMeeting,dv_binary,Objection,condLabel,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRiskFinal,OtherRiskFinal,IneffectiveFinal,NotEnoughInfoFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,WorkHasAlreadyBeenDoneFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,LearningSA,LearningWC,AbsenceHarmSA,AbsenceHarmWC,EqualitySA,EqualityWC,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,OtherRisk/HarmSA,OtherRisk/HarmWC,IneffectiveSA,IneffectiveWC,NotEnoughInformationSA,NotEnoughInformationWC,RandomizationSA,RandomizationWC,ExperimentationSA,ExperimentationWC,InequalitySA,InequalityWC,NoEquipoiseSA,NoEquipoiseWC,BadDesignSA,BadDesignWC,NoticeSA,NoticeWC,ConsentSA,ConsentWC,TooLongSA,TooLongWC,PickAPolicySA,PickAPolicyWC,GoodIntentSA,GoodIntentWC,BadIntentSA,BadIntentWC,StatusQuoSA,StatusQuoWC,PatientConfidenceSA,PatientConfidenceWC,CoddledExpertsSA,CoddledExpertsWC,WorkHasAlreadyBeenDoneSA,WorkHasAlreadyBeenDoneWC,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ParticipantKnowsBestSA,ParticipantKnowsBestWC,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,NecessaryRevealSA,NecessaryRevealWC,AmbiguousSA,AmbiguousWC,TrustAgent
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,131,R_2qn3l0SRhI2VzrK,They both are reasonable choices,0,2077,0,0,Non-Object,Drug.AB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,203,R_qEFTTL5TexWQYDf,"Dr. Jones is conducting an experiment without consent of the patients and without approval from a review board. Also, drugs are being prescribed at random instead of based on the patients' needs and unique conditions",1,95,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,176,R_1E6wlfKIWDecMXc,"Drugs shouldn't be tested on humans by doctors. They should be tested by scientists first, on animals.",1,423,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,531,R_1KxtxM8HfIvoRBp,"There is not enough data to make such a conclusion. There must be more variables involved in this study in order to validate the effectiveness of the medicine. Also, randomness is sometimes not good enough to prove a case. Therefore conducting planned tests are just as important as conducting random ones.",1,779,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,187,R_1daBzw0WwOjZx4T,"If both the drugs are equally safe (as far as Dr. Jones knows), then I guess it's not THAT bad, but he's essentially subjecting his patients to an experiment, and I'm assuming that he didn't ask them about it beforehand.",1,906,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,545,R_3xiRnaUNL8yDEqZ,"Often there are medical or other reasons why one effective drug should be chosen over another.  And a drug that is effective for one patient may be inexplicably ineffective on another. I don't think it's right to randomly assign patients a drug. That's making them test subjects without their knowledge or consent.  My guess is that this actually does happen.  I suppose it's better than telling both groups they are receiving real medicine, but giving one group only sugar pills.  But it still is not good.",1,933,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,242,R_vc4KAMpEni3Al1L,If both medicines are affordable with manageable side effects then whichever one had better results would be more logical to prescribe.,1,1765,1,1,Object,Drug.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,199,R_SHNUx2aUajQcwV3,"Because his patients by law and ethics should be informed that they are being involved in a study. They should have every right to know what is being put into their bodies, even if they will have no ill effects.",1,1925,1,1,Object,Drug.AB,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,220,R_1MYQX9iSxkLmPla,Dr Jones should present both options without giving his own opinion to all his patients and let his patients decide which one to choose.  Then after a year circle back with them to see which outcomes were the best.,1,1970,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,218,R_3qEjnmbaD0d67b8,"It's not his right to make that decision for other people, doctor or not",1,1979,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,190,R_3dRnuclT0hMF2TE,"I don't think its up to an individual doctor to do those studies. I think its up to the pharmaceutical companies
",1,2014,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,269,R_2c0cc9AvyF24vAH,I choose this option because it should be available to old patients as well as new patients to help with their blood pressure.  Blood pressure can lead to heart disease and maybe other problems.  If the drug is effective all who  need it should have a chance to get it.,1,2032,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,164,R_3kzTN7MikTnzgu1,The research methodology is sound but a doctor should not carry out an experiment without informed consent from the participants,1,2034,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,174,R_bDgEK97UPz7p0u5,"If he would notify his patients, that would be fine but since he is running a trial on a new medication, I think that they should be told.  He has no idea whether or not the new medication will help or not so some patients are getting inferior care.",1,74,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,154,R_1OV1E344htK9xMJ,"He is using FDA-approved medicines, which is good.  However, in a year, he will decide which to give someone, whether or not they might respond better to another medicine.",1,2,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,380,R_2rvf5zeboihxXTZ,"The new patients may have very different needs, and conditions than the test subjects. Both medications should be available, and the doctor should be open to prescribing whichever one seems to work best for each individual patient. Generalizations in medicine should be discouraged.",1,457,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,497,R_2UYgrfbpZ0rVeG9,"I would like to think that patients would be notified if they were involved in any sort of experiment, even an informal one, so they could give their consent.",1,765,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,184,R_2v7E79eLVzDE8EF,I think that the patients need to know and be able to opt out of the experiment.,1,1561,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,520,R_3PjEbmhcLuOUzrb,"His actions are neutral. If he is using approved drugs and giving those to his patients, then there isn't much wrong with his actions. However, if these drugs are not approved, then there might be a problem. Since the article doesnt elaborate on which it is, I'll take his actions as being neutral. However, I do find that it is a bit inappropriate that he is giving new patients only one drug that was, even though the other might work best for that individual person.",1,1889,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,223,R_2PkafdMV3ikQSJa,As a professional health giver he shouldn't be running tests like that on the patient and using them like lab rats,0,292,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,1742,R_3PdAaZ3lyTuHYdK,he does not have the consent from his patients,0,340,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,153,R_6nF9SXDhOwlJ25H,The doctor needs to at least inform his patients that he is doing this. Or at least he has to give the patients a choice of which one they want to take.,0,437,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,270,R_TpB6xFgmszi9NW9,"It is inappropriate UNLESS he is running a study and the patients consented to being included in it, knowing that they may not be getting medication. Also, he should give them their standard treatment instead of a placebo versus the new treatment",0,642,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,579,R_2Pj7OIxOzftnDh0,"In school, I was always taught the double blind method. There was always the placebo effect to worry about. Dr. Jones should have tested the 2 drugs separately, each with its own blind group.",0,805,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,251,R_8HWROCH3fxdYDDP,its not fair to try the drug out on patients and then use the outcomes for new patients only,0,857,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,370,R_3L5NYbmvdrabT7h,He's not at liberty to conduct research on his patients.,0,894,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,165,R_SUFHH0kzBpevVER,A doctor should not be running experiments on his patients,0,950,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,512,R_3jw265ka7NVQ0QF,"I selected very inappropriate because nowhere in the description does it say if Dr. Jones notified his patients that he was doing this experiment. Additionally, what qualifications does he have (besides be a Dr.) that he can preform this type of test in an uncontrolled environment. Lastly, not every medication is right for every person, so the fact that he will base his prescriptions on the outcome of this experiment is ridiculous.",0,1109,0,1,Object,Drug.AB,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,433,R_2YAnEolBSzvcy82,It seems unlikely he has enough patients with high blood pressure to perform a risk-adjusted study with actual relevant results. But it doesn't sound harmful.,0,1398,0,1,Object,Drug.AB,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,204,R_2aFWuyDQ8pHdBny,"Unless he secured their explicit consent, this violates IRB rules and probably his profession's ethical standards. It's really icky to experiment on people without their knowledge and there is a long, racist history of this which is why we have IRB in the first place.",0,1550,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,149,R_3kHdzqdH28aDwhV,I feel like he is experimenting on people.  That doesn't seem right.,0,1637,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,309,R_1QoUKIXksg9fcT8,I don't think he is authorized to run a study. I would think it would be an unethical use of the approved drugs to just randomly assign A to half and B to the other half.,0,1821,1,1,Object,Drug.AB,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,1,329,R_2woBcEvMZXIWiYi,"patients who need the medication are being told, i assume, that they are getting medication but are actually not. for an entire year",0,1822,0,1,Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,2,423,R_XKWUW6c74KQFuxz,A year is to long to see which medication if any is superior to the other.  The physician needs to inform the patients of his plans and the risks.  If the patient agrees as soon as the superiority of one the medications is established the patients be switched to the superior drug,0,1885,0,1,Object,Drug.AB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,255,R_33j9jFaPDEYjBbB,I chose that option because Dr. Jones is thinking about the best option for the patient.,1,727,1,0,Non-Object,Drug.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,157,R_xbWast4fiAyHXl7,"Because he is choosing a drug he thinks will have minimum negative consequences, but there is never absolute surety.",1,979,1,0,Non-Object,Drug.B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,897,R_agUzDBnAEDmYzWp,"I think that Dr.Jones is trying to do the right thing. In his mind, he wants to give his patients good treatment. That is the reason he decided to prescribe medication B. However, he doesn't really know what affordable means to someone else. He also doesn't know whether or not the person would be able to handle the side effects of the medication. So in this scenario, I am assuming he asked them these particular questions before prescribing the medication.",1,1008,1,0,Non-Object,Drug.B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,218,R_2dtPbu3UG72QCea,If the doctor knows his patients and can provide a reliable drug to fit their income level than it is appropriate,1,1257,1,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,426,R_1JPF3Tph3o9MdD7,Its a good treatment that is affordable and low on side effects. I really like how he is concerned about price and side effects.,1,1486,1,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,203,R_Op3ON7X3S2UcFMJ,"If the drug is safe and approved, it seems like a good decision, although if Drug A has less side effects it might be a better choice",1,1543,1,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
