Respondent ID,Start Date,End Date,time,resp,sex,race,additionalRace,age,edu,income,god,belief,science,Exclusion,ExclusionPostCoding,RespBinary,reason,Objection,Condition,scenarioCond,policyOrAB,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRisk/HarmFinal,OtherRisk/HarmFinal,IneffectiveFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitMM,LearningSA,LearningMM,AbsenceHarmSA,AbsenceHarmMM,EqualitySA,EqualityMM,PhysicalRisk/HarmSA,PhysicalRisk/HarmMM,OtherRisk/HarmSA,OtherRisk/HarmMM,IneffectiveSA,IneffectiveMM,RandomizationSA,RandomizationMM,ExperimentationSA,ExperimentationMM,InequalitySA,InequalityMM,NoEquipoiseSA,NoEquipoiseMM,BadDesignSA,BadDesignMM,NoticeSA,NoticeMM,ConsentSA,ConsentMM,TooLongSA,TooLongMM,PickAPolicySA,PickAPolicyMM,GoodIntentSA,GoodIntentMM,BadIntentSA,BadIntentMM,StatusQuoSA,StatusQuoMM,PatientConfidenceSA,PatientConfidenceMM,CoddledExpertsSA,CoddledExpertsMM,AgentsAlreadyKnowSA,AgentsAlreadyKnowMM,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowMM,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowMM,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowMM,ParticipantKnowsBestSA,ParticipantKnowsBestMM,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowMM,NecessaryRevealSA,NecessaryRevealMM,AmbiguousSA,AmbiguousMM,Disagreement
6297479353,7/18/17 16:40,7/18/17 16:43,0:03,2,2,3,,43,4,4,1,1,2,0,0,1,Although I do agree with saftey precaustions I believe it is best suited to be in the break room. Patient sare nervous enough withut looking at stuff like that.   ,Object,poster,Poster,Policy,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6297487513,7/18/17 16:44,7/18/17 16:47,0.002083333,5,1,3,,38,3,3,1,1,4,1,0,,I think the patients should have a right to know all the risks involved,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297510865,7/18/17 16:57,7/18/17 17:16,0:19,5,2,3,,25,2,2,3,5,1,0,0,0,He is trying to make things safer and better for the patients. Helps the other doctors remember to do and how to do the safety procedures.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297520072,7/18/17 17:03,7/18/17 17:06,0:03,5,1,4,,20,4,1,1,4,4,0,0,0,The director wants to reduce the amount of infections. It helps to follow a list.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297529791,7/18/17 17:09,7/18/17 17:11,0:02,5,2,3,,35,4,5,1,2,2,0,0,0,I believe it is very appropriate for the director to hang the poster.  People should be awareof safety precautions of the procedure that are used to reduce infections.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297531420,7/18/17 17:10,7/18/17 17:12,0:02,5,2,3,,41,4,4,5,5,1,0,0,0,I think it is positive to have reminders for the staff and for the patients to know what procedures should be followed.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297538182,7/18/17 17:14,7/18/17 17:15,0:01,4,2,3,,36,6,6,3,4,1,0,0,0,It seems appropriate to remind both patients and doctors/caregivers of the proper safety procedures,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297542223,7/18/17 17:16,7/18/17 17:18,0.001388889,5,2,5,,27,4,3,1,1,2,1,0,,It is appropriate because patients have a right to know everything about any medical procedure they undergo.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297562159,7/18/17 17:29,7/18/17 17:30,0.000694444,4,2,4,,22,4,2,3,3,2,1,0,,makes sense for patients to be informed,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297588793,7/18/17 17:46,7/18/17 17:49,0:03,5,1,3,,29,2,2,5,4,1,0,0,0,Just to keep on some people's minds. Just help direct or know what to do on immediate response.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6297624448,7/18/17 18:12,7/18/17 18:14,0:02,5,1,3,,40,3,2,5,5,1,0,0,0,it sounds like a good idea,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297648678,7/18/17 18:31,7/18/17 18:32,0:01,5,2,3,,69,4,2,3,3,2,0,0,0,It is good to be aware of possible problems that could occur.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297666928,7/18/17 18:45,7/18/17 18:46,0.000694444,5,2,3,,27,6,6,5,5,1,1,0,,Patients deserve to have this information available.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297689071,7/18/17 18:58,7/18/17 19:05,0:07,1,1,1,,27,3,4,5,5,1,0,0,1,It's good to know what to avoid as to not get an infection. I think it's very responsible of the doctor.,Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297084394,7/18/17 13:11,7/18/17 13:12,0:01,3,1,3,,25,3,2,2,3,3,0,0,0,I just think it is neither. ,Non-Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297084863,7/18/17 13:12,7/18/17 13:17,0:05,4,1,3,,33,4,3,4,4,2,0,0,0,I followed my intuition.  I trust the director.,Non-Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297085084,7/18/17 13:12,7/18/17 13:14,0:02,4,2,3,,35,6,2,2,4,2,0,0,0,He is trying to find out the best method to fix the problem. ,Non-Object,xbpl,AB Test,AB Test,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297085330,7/18/17 13:12,7/18/17 13:13,0:01,2,2,4,,23,4,6,5,5,1,0,0,1,He is taking a gamble on people's lives,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297087991,7/18/17 13:13,7/18/17 13:16,0:03,4,1,4,,22,3,6,5,5,2,0,0,0,Both doctors aren't given different training. It should be safe for the patients.,Non-Object,xbpl,AB Test,AB Test,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297090204,7/18/17 13:14,7/18/17 13:16,0:02,1,2,1,,33,4,5,5,5,1,0,0,1,The patients are not informed and have not given consent to this experiment. It's unethical.,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297090562,7/18/17 13:15,7/18/17 13:20,0:05,2,1,3,,28,3,2,1,3,4,0,0,1,It seems like the reasonable thing.,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297092200,7/18/17 13:15,7/18/17 13:16,0:01,2,1,3,,39,6,4,5,5,3,0,0,1,I just felt that it was wrong,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297092347,7/18/17 13:16,7/18/17 13:18,0:02,1,1,3,,25,4,2,5,4,1,0,0,1,"He should not experiment on actual patients first, he should recruit people willing to test it. ",Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6297092458,7/18/17 13:16,7/18/17 13:18,0:02,2,2,3,,57,3,1,1,2,3,0,0,1,He is playing with actual lives in which some could die while others survive. I don't think this is right nor fair.,Object,xbpl,AB Test,AB Test,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297093379,7/18/17 13:16,7/18/17 13:18,0:02,2,1,3,,32,2,2,4,5,1,0,0,1,"I believe that patients should be given the choice to sign up for this.  I believe it is a science and medical experiment, which is good, but it needs to be asked of the patient first.",Object,xbpl,AB Test,AB Test,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297093949,7/18/17 13:16,7/18/17 13:18,0:02,2,1,3,,46,6,6,2,3,2,0,0,1,The patients should be informed of this fact. ,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297094742,7/18/17 13:17,7/18/17 13:18,0:01,1,1,4,,25,4,3,5,5,1,0,0,1,Is this a joke? You can't conduct human experimentation without thorough briefing and consent. Hell you can't even conduct human experimentation without first conduction the experiments on animals such as rats. ,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297095408,7/18/17 13:17,7/18/17 13:24,0:07,1,2,3,,53,6,4,1,1,3,0,0,1,Half of the people will suffer.  Why not go with both the ID badge and the poster?,Object,xbpl,AB Test,AB Test,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6297095921,7/18/17 13:17,7/18/17 13:18,0:01,3,1,3,,32,3,4,3,3,4,0,0,0,I am not sure how this affects anything. This is not an experiment tied in with the actual vein so it doesnt seem to make much sense.,Non-Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297096535,7/18/17 13:17,7/18/17 13:20,0:03,3,2,3,,30,6,4,3,3,4,0,0,0,Is nice,Non-Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6297102036,7/18/17 13:21,7/18/17 13:21,0:00,5,2,3,,29,6,4,4,4,1,0,0,0,Those is a good way to teach staff about safety,Non-Object,xbpl,AB Test,AB Test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297102182,7/18/17 13:21,7/18/17 13:22,0:01,1,1,4,,36,4,5,1,2,3,0,0,1,You cannot do experiments on humans especially taking away safety precautions,Object,xbpl,AB Test,AB Test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297104605,7/18/17 13:22,7/18/17 13:23,0:01,4,1,4,,28,4,2,5,5,1,0,0,0,It is assigned randomly. No one is preferred over another person.,Non-Object,xbpl,AB Test,AB Test,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297106096,7/18/17 13:23,7/18/17 13:27,0:04,2,1,3,,34,3,6,2,4,2,0,0,1,Seems like a weird way of reminding the doctors about safety precautions.  Maybe seeing constantly will remind them,Object,xbpl,AB Test,AB Test,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297106102,7/18/17 13:23,7/18/17 13:26,0:03,1,1,4,,37,4,5,5,5,1,0,0,1,The patients should be informed about the experiment and be able to select which test they're on. ,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297106542,7/18/17 13:23,7/18/17 13:31,0:08,3,1,2,,30,4,1,5,5,1,0,0,0,His testing with his patients methods that are a bit risky,Non-Object,xbpl,AB Test,AB Test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297114236,7/18/17 13:26,7/18/17 13:31,0:05,1,2,3,,30,2,2,1,1,3,0,0,1,It's never ok to gamble with someone's life.,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297115726,7/18/17 13:28,7/18/17 13:31,0:03,1,2,3,,39,2,2,1,1,4,0,0,1,because no one's life should be based on an experiment,Object,xbpl,AB Test,AB Test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297118264,7/18/17 13:29,7/18/17 13:31,0:02,2,2,3,,50,3,2,1,1,3,0,0,1,I believe the director could post precautions both on the wall and the badge.,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6297119394,7/18/17 13:30,7/18/17 13:33,0:03,5,2,3,,29,4,4,5,5,1,0,0,0,"They are all being treated according to the same procedure, its just the patients and their families are able to see the precautions in one case and not in the other, seems appropriate to me.",Non-Object,xbpl,AB Test,AB Test,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297119672,7/18/17 13:30,7/18/17 13:31,0:01,1,2,3,,22,3,4,3,4,1,0,0,1,I think that leaving patient's lives up to chance is inappropriate,Object,xbpl,AB Test,AB Test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297123538,7/18/17 13:32,7/18/17 13:33,0:01,3,2,3,,30,4,3,5,5,1,0,0,0,I don't know enough about this subject to say either way. ,Non-Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297125861,7/18/17 13:33,7/18/17 13:35,0:02,2,1,4,,25,4,5,2,4,2,0,0,1,I don't think he should use actual patients for experiments. That is immoral.,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297127371,7/18/17 13:33,7/18/17 13:37,0:04,1,2,2,3,41,2,4,1,4,1,0,0,1,A hospital can't just choose to conduct their own research like this. They need to be implementing one protocol and not using their patients as unknowing lab rats.,Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297128451,7/18/17 13:34,7/18/17 13:36,0:02,1,2,3,,38,6,2,5,5,1,0,0,1,"In this study, all patients run the risk of infection over the course of a year. The test period could be shorter, or the variable to lower the risk could be  more aggressive than signage.",Object,xbpl,AB Test,AB Test,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297130748,7/18/17 13:35,7/18/17 13:38,0:03,3,2,3,,38,3,4,5,4,1,0,0,0,"This would depend on the other variables that are not present here.  As a Registered Nurse, I know that some variables can make people more prone to infection so it would be dependent on having more knowledge and a more thorough experiment.",Non-Object,xbpl,AB Test,AB Test,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297131849,7/18/17 13:36,7/18/17 13:39,0:03,4,2,3,,33,2,2,1,2,4,0,0,0,"It seems slightly inappropriate because it could harm patients. However, they are both given instructions, just in different ways, so it seems like it could be ethical.",Non-Object,xbpl,AB Test,AB Test,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297134390,42934.56736,42934.56875,0.001388889,4,1,3,,46,4,4,3,4,1,0,0,0,"Since the instructions are the same, but only the delivery method for the instructions different, I think it's fair because patients are theoretically receiving the same treatment. At this point, it's not known which method will lead to better outcomes, so you're not consciously putting any patients at a disadvantage by trying something out.",Non-Object,xbpl,AB Test,AB Test,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
