pid,condLabel,dv,freeResponse,oid,time,sex,race,white,age,edu,inc,god,intuition,science,intuitiveBeliefs,dv_binary,freeResponse,Objection,policyOrAB,scenarioCond,cond,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRisk/HarmFinal,OtherRisk/HarmFinal,IneffectiveFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentionsFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,BenefitAgreement,BenefitDisSA,BenefitDisWC,BenefitDisagreement,LearningSA,LearningWC,LearningAgreement,LearningDisSA,LearningDisWC,LearningDisagreement,AbsenceHarmSA,AbsenceHarmWC,AbsenceHarmAgreement,AbsenceHarmDisSA,AbsenceHarmDisWC,AbsenceHarmDisagreement,EqualitySA,EqualityWC,EqualityAgreement,EqualityDisSA,EqualityDisWC,EqualityDisagreement,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,PhysicalRiskAgreement,PhysicalRiskDisSA,PhysicalRiskDisWC,PhysicalRiskDisagreement,OtherRisk/HarmSA,OtherRisk/HarmWC,OtherRiskAgreement,OtherRiskDisSA,OtherRiskDisWC,OtherRiskDisagreement,IneffectiveSA,IneffectiveWC,IneffectiveAgreement,IneffectiveDisSA,IneffectiveDisWC,IneffectiveDisagreement,RandomizationSA,RandomizationWC,RandomizationAgreement,RandomizationDisSA,RandomizationDisWC,RandomizationDisagreement,ExperimentationSA,ExperimentationWC,ExperimentationAgreement,ExperimentationDisSA,ExperimentationDisWC,ExperimentationDisagreement,InequalitySA,InequalityWC,InequalityAgreement,InequalityDisSA,InequalityDisWC,InequalityDisagreement,NoEquipoiseSA,NoEquipoiseWC,NoEquipoiseAgreement,NoEquipoiseDisSA,NoEquipoiseDisWC,NoEquipoiseDisagreement,BadDesignSA,BadDesignWC,BadDesignAgreement,BadDesignSA,BadDesignDisWC,BadDesignDisagreement,NoticeSA,NoticeWC,NoticeAgreement,NoticeDisSA,NoticeDisWC,NoticeDisagreement,ConsentSA,ConsentWC,ConsentAgreement,ConsentDisSA,ConsentDisWC,ConsentDisagreement,TooLongSA,TooLongWC,TooLongAgreement,TooLongDisSA,TooLongDisWC,TooLongDisagreement,PickAPolicySA,PickAPolicyWC,PickAPolicyAgreement,PickAPolicyDisSA,PickAPolicyDisWC,PickAPolicyDisagreement,GoodIntentSA,GoodIntentWC,GoodIntentAgreement,GoodIntentDisSA,GoodIntentDisWC,GoodIntentDisagreement,BadIntentSA,BadIntentWC,BadIntentAgreement,BadIntentDisSA,BadIntentDisWC,BadIntentDisagreement,StatusQuoSA,StatusQuoWC,StatusQuoAgreement,StatusQuoDisSA,StatusQuoDisWC,StatusQuoDisagreement,PatientConfidenceSA,PatientConfidenceWC,PatientConfidenceAgreement,PatientConfidenceDisSA,PatientConfidenceDisWC,PatientConfidenceDisagreement,CoddledExpertsSA,CoddledExpertsWC,CoddledExpertsAgreement,CoddledExpertsDisSA,CoddledExpertsDisWC,CoddledExpertsDisagreement,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsAlreadyKnowAgreement,AgentsAlreadyKnowDisSA,AgentsAlreadyKnowDisWC,AgentsAlreadyKnowDisagreement,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,AgentsShouldAlreadyKnowAgreement,AgentsShouldAlreadyKnowDisSA,AgentsShouldAlreadyKnowDisWC,AgentsShouldAlreadyKnowDisagreement,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsAlreadyKnowAgreement,ExpertsAlreadyKnowDisSA,ExpertsAlreadyKnowDisWC,ExpertsAlreadyKnowDisagreement,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ExpertsShouldAlreadyKnowAgreement,ExpertsShouldAlreadyKnowDisSA,ExpertsShouldAlreadyKnowDisWC,ExpertsShouldAlreadyKnowDisagreement,ParticipantKnowsBestSA,ParticipantKnowsBestWC,ParticipantKnowsBestAgreement,ParticipantKnowsBestDisSA,ParticipantKnowsBestDisWC,ParticipantKnowsBestDisagreement,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,PatientAlreadyShouldKnowAgreement,PatientShouldAlreadyKnowDisSA,PatientAlreadyKnowDisWC,PatientAlreadyShouldKnowDisagreement,NecessaryRevealSA,NecessaryRevealWC,AmbiguousSA,AmbiguousWC,Disagreement
116,bp_short,1,Each patient should be treated equally,R_2yd3DXXzrWXxsJn,54,2,3,1,31,4,3,1,1,5,3,1,Each patient should be treated equally,Object,AB Test,AB Test,ABS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,bp_short,1,I would think a doctor should have either adequate knowledge or training of proper safety precautions and they should have the sole responsibility of advising patients of the risk.,R_CeLZCWUUEBfTSk9,1329,1,3,1,22,3,5,4,2,5,7,1,I would think a doctor should have either adequate knowledge or training of proper safety precautions and they should have the sole responsibility of advising patients of the risk.,Object,AB Test,AB Test,ABS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,bp_short,4,I guess he feels alot of infections are cause due to lack of correct procedures. Some people are more successful with instructions in their face.,R_3qW4lDlxuEjOmOH,477,2,2,0,30,3,2,4,4,4,10,0,I guess he feels alot of infections are cause due to lack of correct procedures. Some people are more successful with instructions in their face.,Non-Object,AB Test,AB Test,ABS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,bp_long,2,"It seems inappropriate to be doing a test like this using patients whose actual health is on the line. It's not a huge deal, I guess, the instructions being printed in different places, but maybe if they were testing on patients where mistakes could lead ",R_2D5oOuNPxRZQ39w,159,2,3,1,33,3,1,5,2,4,9,1,"It seems inappropriate to be doing a test like this using patients whose actual health is on the line. It's not a huge deal, I guess, the instructions being printed in different places, but maybe if they were testing on patients where mistakes could lead ",Object,AB Test,AB Test,ABL,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,poster,5,I think that it would be very helpful to have a poster that lists the standard safety procedures. I think it would help stave off infections and inappropriate procedures.,R_27s4TwamN1cbDuW,180,2,3_4,0,42,4,3,4,2,5,7,0,I think that it would be very helpful to have a poster that lists the standard safety procedures. I think it would help stave off infections and inappropriate procedures.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,badge,3,I don't know if it will make the dr look bad with this information on him/or her. I wouldnê¢__´__¢t want to know what the dr was doing if it were me getting it done.,R_20VhGMbVojbvtsa,314,2,3,1,42,2,3,5,3,4,10,0,I don't know if it will make the dr look bad with this information on him/or her. I wouldnê¢__´__¢t want to know what the dr was doing if it were me getting it done.,Non-Object,Policy,Badge,xA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,bp_long,3,Need more information. Who approved this experiment. Where is the documentation for it. Where the patients notified of this and do they have a choice to opt out of it.,R_3nSKDtmaWZHDPtl,127,2,1,0,24,4,2,3,2,5,6,0,Need more information. Who approved this experiment. Where is the documentation for it. Where the patients notified of this and do they have a choice to opt out of it.,Non-Object,AB Test,AB Test,ABL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,bp_short,5,I think it's fine. It gives the same info but the info is in a different location. I think the poster might be more noticeable though.,R_1QgPGNJm45izLyg,166,2,3,1,37,3,2,3,1,4,6,0,I think it's fine. It gives the same info but the info is in a different location. I think the poster might be more noticeable though.,Non-Object,AB Test,AB Test,ABS,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,bp_long,2,I think they are just risking peoples lives. It would be best to just provide everyone with the proper instructions.,R_3kIhTRyyqnZSrME,194,2,2,0,31,3,2,3,2,4,7,1,I think they are just risking peoples lives. It would be best to just provide everyone with the proper instructions.,Object,AB Test,AB Test,ABL,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
127,poster,4,It helps the doctor complete there job.,R_3VMs0rK2WZ4NE4x,67,1,3,1,34,6,6,3,2,5,6,0,It helps the doctor complete there job.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,bp_short,4,He's making an active decision to see what works and it doesn't directly effect the patient health because they're still at the same risk of infection.,R_DTd5CwIwn0ZZqhz,106,2,3,1,26,3,2,1,1,5,3,0,He's making an active decision to see what works and it doesn't directly effect the patient health because they're still at the same risk of infection.,Non-Object,AB Test,AB Test,ABS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,poster,5,"this is appropriate, because it would reduce infections",R_2Xd30OJAjkdLqEQ,67,1,4,0,20,3,6,3,4,4,9,0,"this is appropriate, because it would reduce infections",Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,badge,2,I said somewhat inappropriate because to me it seems like they have to carry it around due to inability to remember. The medical professionals should be able to remember standard safety precautions.,R_1HTdCM69QinBYR3,472,2,3,1,23,2,4,3,3,4,8,1,I said somewhat inappropriate because to me it seems like they have to carry it around due to inability to remember. The medical professionals should be able to remember standard safety precautions.,Object,Policy,Badge,xA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,badge,4,I'm not sure. It just seems odd to know a doctor is relying on a cheat sheet to save my life.,R_1Orkh1jG9CkIi1e,124,1,3,1,35,2,4,1,1,5,3,0,I'm not sure. It just seems odd to know a doctor is relying on a cheat sheet to save my life.,Non-Object,Policy,Badge,xA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,poster,4,It seems that it would make those performing the procedure more accountable.,R_2pVUQHJim30pLEo,128,1,3,1,48,3,3,2,2,5,5,0,It seems that it would make those performing the procedure more accountable.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,bp_short,3,I believe both ways can be effective. At this point there's no way to know until afterwards to see which one is better,R_1OUCWIFUyTLBedT,129,1,4,0,30,4,3,1,1,5,3,0,I believe both ways can be effective. At this point there's no way to know until afterwards to see which one is better,Non-Object,AB Test,AB Test,ABS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,bp_long,5,"Care and precaution is used in both instances, and there's no consensus on which method of showing the safety precautions is better. Patients wouldn't mind if the doctor had the measures on a badge or in plain site on a poster.",R_09eURYmDkOW5KbT,126,1,4,0,35,4,2,1,1,5,3,0,"Care and precaution is used in both instances, and there's no consensus on which method of showing the safety precautions is better. Patients wouldn't mind if the doctor had the measures on a badge or in plain site on a poster.",Non-Object,AB Test,AB Test,ABL,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,badge,4,"Said hospital director is taking a ""viable"" approach--in making sure a doctor who may perform said procedure is well-versed and certified to do so in a safely manner.",R_zYH0x8oTw4u13e9,170,1,2,0,24,2,6,5,2,4,9,0,"Said hospital director is taking a ""viable"" approach--in making sure a doctor who may perform said procedure is well-versed and certified to do so in a safely manner.",Non-Object,Policy,Badge,xA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,poster,5,People should be informed of risks and what the staff should be doing to avoid issues.,R_2ziLLyqfnj93avZ,93,2,3,1,52,4,6,1,1,5,3,0,People should be informed of risks and what the staff should be doing to avoid issues.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,bp_long,4,"His intentions are good, because his overall goal is to reduce infections. However, this kind of test might be better conducted on non-human subjects. Even though in both cases, the info is available for the doctors on correct procedures, if the study res",R_Z7rXcWRrkTsH3C9,178,2,3,1,23,3,2,1,1,5,3,0,"His intentions are good, because his overall goal is to reduce infections. However, this kind of test might be better conducted on non-human subjects. Even though in both cases, the info is available for the doctors on correct procedures, if the study res",Non-Object,AB Test,AB Test,ABL,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,bp_short,5,Anything would help the understanding of this deadly infections so they can be stop or control is a good thing,R_3j0y2SNP9ebM6gn,217,1,3,1,65,2,1,4,3,4,9,0,Anything would help the understanding of this deadly infections so they can be stop or control is a good thing,Non-Object,AB Test,AB Test,ABS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
